,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,bios,abouts,premiumProfile,totalCharitableDonation,charitableDonationPercentage,philanthropyScore,impactInvestor,numberOfSiblings,numberOfSiblingsEst,portraitImage,landscapeImage,investments,notableDeal,valueCreated,qas,embargo,parentListUri
1350,Billionaires,2018,3,chen-jianhua,,1339,billionaires,1800.0,Manufacturing,0,161.0,"{'name': 'Chen Jianhua', 'uri': 'chen-jianhua', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Chen Jianhua,47.0,China,,Wujiang,chemicals,['Manufacturing'],China,,1556308977011,29,0.0,0.0,0.0,faris/5/2018/1796,1351,True,-100.0,-5.26315789473685,True,D,M,31536000000.0,99.0,Chen,Jianhua,The World's Billionaires,,,1520294400000,False,False,,1098.0,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Chen Jianhua is chairman of Hengli Group, one of China's largest petrochemical businesses."", 'Chen holds an EMBA from Tsinghua University.']",,False,,,,,,,,,,,,,,
1351,Billionaires,2018,3,zhang-yin,,1339,billionaires,1800.0,Manufacturing,0,161.0,"{'name': 'Cheung Yan', 'uri': 'zhang-yin', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e791e1bd8e1ae0007b75038/416x416.jpg?background=000000&cropX1=901&cropX2=4773&cropY1=28&cropY2=3897'}",True,Cheung Yan,61.0,China,,Dongguan,paper manufacturing,['Manufacturing'],China,,1554477962828,30,0.0,0.0,0.0,faris/5/2018/10,1352,False,200.0,12.5,True,U,F,-407530800000.0,99.0,Cheung,Yan,The World's Billionaires,,,1520312400000,False,False,,1290.0,http://specials-images.forbesimg.com/imageserve/5e791e1bd8e1ae0007b75038/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e791e1bd8e1ae0007b75038/416x416.jpg?background=000000&cropX1=901&cropX2=4773&cropY1=28&cropY2=3897,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Cheung Yan chairs Hong Kong-listed Nine Dragons Paper, one of Asia's largest packaging and paper producers."", ""Cheung's husband Liu Ming Chung, the CEO of Nine Dragons, is also a billionaire."", ""Cheung's younger brother Zhang Cheng Fei, the deputy CEO of Nine Dragons, is a billionaire, too -- one of three in the family."", 'Cheung is vice chairman of the Guangdong Federation of Industry and Commerce.']",,False,,,,,,,,,,,,,,
1352,Billionaires,2018,3,chung-mong-joon,,1339,billionaires,1800.0,Manufacturing,0,21.0,"{'name': 'Chung Mong-joon', 'uri': 'chung-mong-joon', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d247b824c687b00085c1eca/416x416.jpg?background=000000&cropX1=1616&cropX2=4547&cropY1=335&cropY2=3264'}",True,Chung Mong-joon,66.0,South Korea,,Seoul,"shipbuilding, industrial machines",['Manufacturing'],South Korea,Hyundai Heavy Industries,1554478328386,34,0.0,0.0,0.0,faris/5/2018/8232,1353,True,700.0,63.636363636363654,False,U,M,-574628400000.0,93.0,Chung,Mong-joon,The World's Billionaires,,"{'name': 'Hyundai Heavy Industries', 'government': False}",1520312400000,False,False,,1795.0,http://specials-images.forbesimg.com/imageserve/5d247b824c687b00085c1eca/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5d247b824c687b00085c1eca/416x416.jpg?background=000000&cropX1=1616&cropX2=4547&cropY1=335&cropY2=3264,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Chung Mong-joon is the largest shareholder of Hyundai Robotics, a company that spun off from Hyundai Heavy Industries in May 2017.', 'He is the sixth son of the late Hyundai Group founder Chung Ju-yung, who got his start repairing trucks for the U.S. Army after the Korean War.', 'Chung ran Hyundai Heavy Industries until he entered politics in 1988; he served seven terms in the National Assembly.']","['In 2014 he ran for mayor of Seoul but lost.', 'He is a former vice president of international soccer body FIFA. ']",False,,,,,,,,,,,,,,
1353,Billionaires,2018,3,jack-cowin,,1339,billionaires,1800.0,Food and Beverage,0,19.0,"{'name': 'Jack Cowin', 'uri': 'jack-cowin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c9b9f8f4bbe6f312e587706/416x416.jpg?background=000000&cropX1=1723&cropX2=3458&cropY1=58&cropY2=1793'}",True,Jack Cowin,75.0,Australia,,Sydney,fast food,['Food and Beverage'],Australia,,1554477708075,32,0.0,0.0,0.0,faris/5/2018/196136,1354,True,100.0,5.882352941176478,True,U,M,-866923200000.0,57.0,Cowin,Jack,The World's Billionaires,,,1520312400000,False,False,,1234.0,http://specials-images.forbesimg.com/imageserve/5c9b9f8f4bbe6f312e587706/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c9b9f8f4bbe6f312e587706/416x416.jpg?background=000000&cropX1=1723&cropX2=3458&cropY1=58&cropY2=1793,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Canadian-born fast-food mogul Cowin built his fortune on burgers, fried chicken and pizza.', ""He founded and chairs Sydney-based Competitive Foods Australia, which operates Burger King's Australian franchise as Hungry Jack's."", 'The franchise boasts 400 stores and a food-processing division.', ""Cowin is also the top shareholder of Domino's Pizza Enterprises, the listed Australian franchisee of the U.S. parent company."", 'Cowin started with one KFC outlet in Perth, after emigrating in 1969.']",,False,,,,,,,,,,,,,,
1354,Billionaires,2018,3,cui-genliang,,1339,billionaires,1800.0,Manufacturing,0,161.0,"{'name': 'Cui Genliang', 'uri': 'cui-genliang', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/589cf15ba7ea431f32192819/416x416.jpg?background=000000&cropX1=16&cropX2=725&cropY1=87&cropY2=796'}",True,Cui Genliang,59.0,China,,Suzhou,electric components,['Manufacturing'],China,,1554477962752,32,0.0,0.0,0.0,faris/5/2018/627,1355,True,600.0,50.0,True,U,M,-368136000000.0,99.0,Cui,Genliang,The World's Billionaires,,,1520312400000,False,False,,1678.0,http://specials-images.forbesimg.com/imageserve/589cf15ba7ea431f32192819/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/589cf15ba7ea431f32192819/416x416.jpg?background=000000&cropX1=16&cropX2=725&cropY1=87&cropY2=796,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Cui Genliang chairs Hengtong Group, the main investor in Shanghai-listed Hengtong Optic-electric, a maker of optical fiber and optical cables.', ""Cui's other business interests include real estate and financial investments.""]",,False,,,,,,,,,,,,,,
1355,Billionaires,2018,3,kommer-damen,,1339,billionaires,1800.0,Manufacturing,0,6.0,"{'name': 'Kommer Damen', 'uri': 'kommer-damen', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a241e3a7ea431f321972d9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=356&cropY2=1100'}",True,Kommer Damen,73.0,Netherlands,,Gorinchem,shipbuilding,['Manufacturing'],Netherlands,,1556309045551,21,0.0,0.0,0.0,faris/5/2018/196058,1356,True,200.0,12.5,False,U,M,-812851200000.0,190.0,Damen,Kommer,The World's Billionaires,,,1520294400000,False,False,,1290.0,http://specials-images.forbesimg.com/imageserve/58a241e3a7ea431f321972d9/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/58a241e3a7ea431f321972d9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=356&cropY2=1100,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Kommer Damen's father and uncle started building boats in a shed next to the family home in the Dutch town of Hardinxveld-Giessendam in 1922. "", 'Five years later, they founded Damen Shipyards in 1927. ', 'He bought the shipyard from his father and uncle in 1969 and brought the modular shipbuilding concept to the construction of small boats and launches.', ""Damen Group is now one of Europe's largest family-owned shipbuilders, generating $2.5 billion in sales worldwide in 2017. "", ""Known for its naval ships, Damen's security and patrol vessels range from 23 feet to over 650 feet. ""]","[""Damen Shipayrds worked with four other companies to develop the world's first 3D printed ship's propeller, the WAAMpeller; it was unveiled in late 2017. "", 'The Royal Netherlands Navy (RNLN) has been its customer for several generations of Damen combatants.']",False,,,,,,,,,,,,,,
1356,Billionaires,2018,3,diego-della-valle,,1339,billionaires,1800.0,Fashion & Retail,0,27.0,"{'name': 'Diego Della Valle', 'uri': 'diego-della-valle', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76d31510380d0006fbb81d/416x416.jpg?background=000000&cropX1=49&cropX2=2230&cropY1=321&cropY2=2503'}",True,Diego Della Valle,64.0,Italy,,Sant'' Elpidio A Mare,shoes,['Fashion & Retail'],Italy,,1556309188913,27,0.0,0.0,0.0,faris/5/2018/7048,1357,True,200.0,12.5,False,U,M,-505094400000.0,180.0,Della Valle,Diego,The World's Billionaires,,,1520294400000,False,False,,1290.0,http://specials-images.forbesimg.com/imageserve/5e76d31510380d0006fbb81d/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e76d31510380d0006fbb81d/416x416.jpg?background=000000&cropX1=49&cropX2=2230&cropY1=321&cropY2=2503,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Diego Della Valle took the small shoe factory his grandfather started and turned it into global shoe- and purse-maker Tod's S.p.A."", ""He is the company's chairman and public face, and shares a 61% stake in Tod's with his brother, Andrea."", 'The brothers also hold stakes in Italian scooter-maker Piaggio, multimedia conglomerate RCS MediaGroup and investment bank Mediobanca.', ""In January 2015 the brothers sold the Roger Vivier shoe brand, which they owned personally but licensed to Tod's, for $440 million."", ""They sold a stake in Saks for $362 million when Hudson's Bay bought the department store chain in July 2013.""]","[""He has spearheaded a campaign to renovate the crumbling Roman Colosseum, committing millions of euros from Tod's for the project."", 'The Della Valles also own Italian soccer team ACF Fiorentina and two yachts, one of which used to belong to John F. Kennedy.']",False,,,,,,,,,,,,,,
1357,Billionaires,2018,3,zhenggang-dou,,1339,billionaires,1800.0,Diversified,0,161.0,"{'name': 'Dou Zhenggang', 'uri': 'zhenggang-dou', 'imageExists': False}",True,Dou Zhenggang,64.0,China,,Hangzhou,"energy, chemicals",['Diversified'],China,,1554478061617,14,0.0,0.0,0.0,faris/5/2018/177,1358,False,300.0,20.0,True,U,M,-524347200000.0,99.0,Dou,Zhenggang,The World's Billionaires,,,1520312400000,False,False,,1376.0,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Dou Zhenggang chairs Hangzhou Jinjiang Group, a company in the waste incineration industry. ', 'Dou made his early fortune in textiles, starting his first business in 1983 in Zhejiang Province.']",,False,,,,,,,,,,,,,,
1358,Billionaires,2018,3,n-murray-edwards,,1339,billionaires,1800.0,Energy,0,23.0,"{'name': 'N. Murray Edwards', 'uri': 'n-murray-edwards', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,N. Murray Edwards,58.0,United Kingdom,,London,oil & gas,['Energy'],Canada,,1556309143833,33,0.0,0.0,0.0,faris/5/2018/7842,1359,True,0.0,0.0,True,E,M,-317520000000.0,223.0,Edwards,N. Murray,The World's Billionaires,,,1520294400000,False,False,,1161.0,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['N. Murray Edwards derives most of his fortune from stakes in Canadian oil and mining companies.', 'His largest investments include oil sands miner Canadian Natural Resources and aerospace firm Magellan.', 'A lawyer by training, Edwards made the jump to business at age 28 after promising a dying friend that he would always pursue his passions.', 'He started a merchant bank with partners in the late 1980s, but they spent half their initial capital on digging a natural gas well that came up dry.', 'Edwards then switched gears and diversified from exploration to investing in existing oil and gas assets.']","[""A minority owner of NHL's Calgary Flames, Edwards worked four nights a week during high school as a hockey referee."", 'The Saskatchewan native also worked as a garbage crew member and once had a summer job at a beer factory that gave him unlimited beer during his breaks.']",False,,,,,,,,,,,,,,
1359,Billionaires,2018,3,gabriel-escarrer,,1339,billionaires,1800.0,Service,0,18.0,"{'name': 'Gabriel Escarrer', 'uri': 'gabriel-escarrer', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7216b931358e35dd26fe36/416x416.jpg?background=000000&cropX1=129&cropX2=486&cropY1=3&cropY2=360'}",True,Gabriel Escarrer,83.0,Spain,,Palma de Majorca,hotels,['Service'],Spain,,1556309189545,21,0.0,0.0,0.0,faris/5/2018/4402,1360,True,100.0,5.882352941176478,True,U,M,-1099353600000.0,200.0,Escarrer,Gabriel,The World's Billionaires,,,1520294400000,False,False,,1234.0,http://specials-images.forbesimg.com/imageserve/5c7216b931358e35dd26fe36/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c7216b931358e35dd26fe36/416x416.jpg?background=000000&cropX1=129&cropX2=486&cropY1=3&cropY2=360,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"[""Gabriel Escarrer founded Meliá Hotels International, now one of the world's largest hotel chains, with a 60-room hotel when he was 21.  "", 'Escarrer, now in his 80s, sits atop an empire of more than 350 hotels and resorts in 35 countries.', 'The largest hotel chain in Spain, Meliá Hotels had $1.9 billion in 2016 revenues.', 'Escarrer is chairman, and his son, Gabriel Escarrer Jaume, is vice chairman and CEO. They live on Mallorca, an island off the coast of Spain.', 'Escarrer, with his family, owns nearly 52% of publicly-traded Melia Hotels International.']","['The elder Escarrer is an avid golfer and has been very involved with the Meliá Golf Tour.', 'Escarrer has led his company to open hotels in places like Cuba and Iran.']",False,,,,,,,,,,,,,,
1360,Billionaires,2018,3,clement-fayat,,1339,billionaires,1800.0,Construction & Engineering,0,33.0,"{'name': 'Clement Fayat & family', 'uri': 'clement-fayat', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Clement Fayat & family,86.0,France,,Saint-Émilion,construction,['Construction & Engineering'],France,,1556309253289,28,0.0,0.0,0.0,faris/5/2018/194537,1361,False,0.0,0.0,True,E,M,-1197244800000.0,123.0,Fayat,Clement,The World's Billionaires,,,1520294400000,False,False,,1161.0,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['The son of a bricklayer, Clement Fayat started his own civil engineering firm in 1957 when he was just 25.', 'Now Fayat Group is one of the largest privately-held construction and civil engineering firms in France.', 'The company has 19,000 employees in 170 countries.', 'After 56 years at the helm, Fayat handed off management of his international construction group in 2013 to his sons, Jean-Claude and Laurent.', 'He is still honorary president of the Bordeaux-based Fayat Group.']","['A wine lover, Fayat owns three vineyards in Bordeaux.', 'A road in the city where he started his first public works project was renamed ""Avenue Clément Fayat""  in 2017 in recognition of the company\'s 60 year anniversary.']",False,,,,,,,,,,,,,,
1361,Billionaires,2018,3,james-france,,1339,billionaires,1800.0,Sports,0,428.0,"{'name': 'James France', 'uri': 'james-france', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/57e1991931358e16c589c119/416x416.jpg?background=000000&cropX1=35&cropX2=703&cropY1=29&cropY2=698'}",True,James France,73.0,United States,Florida,Daytona Beach,"Nascar, racing",['Sports'],United States,,1556309008901,19,0.0,0.0,0.0,faris/5/2018/6892,1362,True,-200.0,-10.0,False,D,M,-794880000000.0,225.0,France,James,The World's Billionaires,,,1520294400000,False,False,4.0,1030.0,http://specials-images.forbesimg.com/imageserve/57e1991931358e16c589c119/280x425.jpg?fit=scale&background=000000,South,"Deltona, FL",https://specials-images.forbesimg.com/imageserve/57e1991931358e16c589c119/416x416.jpg?background=000000&cropX1=35&cropX2=703&cropY1=29&cropY2=698,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['James France inherited an estimated 36% of Nascar, the stock-car racing business founded in 1948 by his father, William France Sr.', ""He has sat on Nascar's board of directors since 2000."", 'Viewership is down, but the business remains afloat due to 10-year TV deals with Fox and NBC, worth $8.2 billion in rights, that began in 2015.', ""France also serves as chairman of Nascar's sister company, publicly traded International Speedway Corp, which operates 13 racetracks."", ""After Sprint's contracted ended in December 2016, Nascar signed a $20 million per year deal with Monster Energy that commenced in 2017.""]","[""His niece Lesa France Kennedy is International Speedway's CEO, while nephew Brian France is Nascar's chief executive."", 'France raced in the U.S. Motorcycle Grand Prix in the late 1960s, raced dirt track competitions for nearly five years and has raced karts on both dirt and asphalt.']",False,,,,,,,,,,,,,,
1362,Billionaires,2018,3,senapathy-gopalakrishnan,,1339,billionaires,1800.0,Technology,0,75.0,"{'name': 'Senapathy Gopalakrishnan', 'uri': 'senapathy-gopalakrishnan', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76a94ed8e1ae0007b724cc/416x416.jpg?background=000000&cropX1=239&cropX2=1918&cropY1=59&cropY2=1739'}",True,Senapathy Gopalakrishnan,62.0,India,,Bangalore,software services,['Technology'],India,,1538748630630,34,0.0,0.0,0.0,faris/5/2018/7609,1363,True,200.0,12.5,True,U,M,-465246000000.0,66.0,Gopalakrishnan,Senapathy,The World's Billionaires,,,1520312400000,False,False,,1290.0,http://specials-images.forbesimg.com/imageserve/5e76a94ed8e1ae0007b724cc/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e76a94ed8e1ae0007b724cc/416x416.jpg?background=000000&cropX1=239&cropX2=1918&cropY1=59&cropY2=1739,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Cofounder of Infosys Senapathy ""Kris"" Gopalakrishnan retired from the company in 2014. ', 'He occupied various positions at Infosys including that of CEO and vice-chairman.', 'Since his retirement he has personally invested in 65 startups through his business incubator Axilor Ventures and 10 venture funds. ', ""Gopalakrishnan has also funded and created Itihaasa, a digital app that chronicles the evolution of India's IT industry.""]","['He has pledged $2.5 million for a new centre for innovation and entrepreneurship at IIT Madras, his alma mater.', ""He has received the Padma Bhushan, the nation's third highest civilian honour. ""]",False,,,,,,,,,,,,,,
1363,Billionaires,2018,3,david-harding,,1339,billionaires,1800.0,Finance and Investments,0,34.0,"{'name': 'David Harding', 'uri': 'david-harding', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77ee2bc7b02d000666e185/416x416.jpg?background=000000&cropX1=485&cropX2=2975&cropY1=6&cropY2=2496'}",True,David Harding,56.0,United Kingdom,,London,finance,['Finance and Investments'],United Kingdom,Winton Capital Management,1556309143858,33,0.0,0.0,0.0,faris/5/2018/14682,1364,True,300.0,20.0,True,U,M,-263692800000.0,205.0,Harding,David,The World's Billionaires,Investor,"{'name': 'Winton Capital Management', 'title': 'Chairman & Head of Research', 'government': False}",1520294400000,False,False,,1376.0,http://specials-images.forbesimg.com/imageserve/5e77ee2bc7b02d000666e185/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e77ee2bc7b02d000666e185/416x416.jpg?background=000000&cropX1=485&cropX2=2975&cropY1=6&cropY2=2496,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['David Harding founded his hedge fund firm, Winton Group, in 1997 with less than $2 million. ', ""The London-based company, whose moniker is taken from Harding's middle name, now manages some $30 billion and employs over 400 people."", 'A theoretical physics grad at Cambridge University, Harding backs investing with a scientific approach and using quantitative models to pick stocks.', 'Harding previously cofounded Adam, Harding and Leuck (AHL), a managed futures firm that he and his partners sold to The Man Group in 1994.', 'His David and Claudia Harding Foundation is known for donating to academic research and scientific causes.\r\n']",,False,,,,,,,,,,,,,,
1364,Billionaires,2018,3,stewart-horejsi,,1339,billionaires,1800.0,Finance and Investments,0,428.0,"{'name': 'Stewart Horejsi & family', 'uri': 'stewart-horejsi', 'imageExists': False}",True,Stewart Horejsi & family,80.0,United States,Arizona,Phoenix,Berkshire Hathaway,['Finance and Investments'],United States,,1556308990023,15,0.0,0.0,0.0,faris/5/2018/194832,1365,False,200.0,12.5,True,U,M,-1018828800000.0,225.0,Horejsi,Stewart,The World's Billionaires,,,1520294400000,False,False,,1290.0,,West,"Phoenix, AZ",,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Stewart Horejsi began buying stock in Berkshire Hathaway for as little as $265 per share after reading in John Train\'s ""The Money Masters"" in 1980.', ""He attended annual meetings when they were fewer than a dozen people in folding chairs; now Berkshire's class A stock is the world's most valuable."", 'Horejsi (pronounced hor-ish) still owns some Berkshire shares, but has also put hundreds of millions of dollars into his own closed-end mutual fund.', ""After graduating from the University of Kansas in 1962, Horejsi returned home to Salina, Kansas to take over his family's welding supply company."", ""He expanded the business, investing profits in Berkshire Hathaway stock, and has spent much of his life managing his family's money.""]","['He manages nearly $1.4 billion net assets through his closed-ended fund, Boulder Growth & Income, of which he and his heirs own more than 40%.', 'He splits his time between homes in Arizona, Oregon and Barbados, where he purchased an 18th-century plantation home once owned by actress Claudette Colbert.']",False,,,,,,,,,,,,,,
1365,Billionaires,2018,3,huang-qisen,,1339,billionaires,1800.0,Real Estate,0,161.0,"{'name': 'Huang Qisen', 'uri': 'huang-qisen', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c6f1c804bbe6f704146b5f1/416x416.jpg?background=000000&cropX1=679&cropX2=2151&cropY1=124&cropY2=1595'}",True,Huang Qisen,53.0,China,,Fuzhou,real estate,['Real Estate'],China,,1554478678189,20,0.0,0.0,0.0,faris/5/2018/1299,1366,True,600.0,50.0,True,U,M,-156798000000.0,99.0,Huang,Qisen,The World's Billionaires,,,1520312400000,False,False,,1678.0,http://specials-images.forbesimg.com/imageserve/5c6f1c804bbe6f704146b5f1/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c6f1c804bbe6f704146b5f1/416x416.jpg?background=000000&cropX1=679&cropX2=2151&cropY1=124&cropY2=1595,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Huang Qisen chairs the Tahoe Group, a real estate developer and chemical manufacturer.', ""Huang holds a bachelor's degree from Fuzhou University in China.""]",,False,,,,,,,,,,,,,,
1366,Billionaires,2018,3,hamilton-james,,1339,billionaires,1800.0,Finance and Investments,0,428.0,"{'name': 'Hamilton James', 'uri': 'hamilton-james', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/614b5aeff199e384eaf46262/416x416.jpg?background=000000&cropX1=640&cropX2=3052&cropY1=0&cropY2=2410'}",True,Hamilton James,66.0,United States,New York,New York,investments,['Finance and Investments'],United States,,1556309151911,15,0.0,0.0,0.0,faris/5/2018/8081,1367,True,200.0,12.5,True,U,M,-581126400000.0,225.0,James,Hamilton,The World's Billionaires,,,1520294400000,False,False,6.0,1290.0,http://specials-images.forbesimg.com/imageserve/614b5aeff199e384eaf46262/280x425.jpg?fit=scale&background=000000,Northeast,"New York, NY",https://specials-images.forbesimg.com/imageserve/614b5aeff199e384eaf46262/416x416.jpg?background=000000&cropX1=640&cropX2=3052&cropY1=0&cropY2=2410,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['Hamilton ""Tony"" James was recruited to Blackstone Group in 2002 to help run its rapidly-expanding private equity and asset management business.', ""As the COO and president, James oversaw Blackstone's rise to the biggest buyout firm on the planet, with $439 billion in assets under management."", 'He handed day-to-day management duties to Blackstone head of real estate Jonathan Gray in February 2018, but remains involved as executive vice chair.\r\n', 'The Harvard alum started his career at investment bank Donaldson, Lufkin & Jenrette, and did a stint at Credit Suisse before joining Blackstone. \r\n', 'He is a board member of several environmental nonprofits and in 2016 co-authored Rescuing Retirement, a book on solutions to the retirement crisis.']","['While an undergrad at Harvard, James played on the soccer team as a fullback, making the team as a walk on. ', 'He was appointed to the board of Port Authority of New York and New Jersey by Governor Cuomo in 2015, but stepped down from the beleaguered agency in June 2017.']",False,,,,,,,,,,,,,,
1367,Billionaires,2018,3,john-kapoor,,1339,billionaires,1800.0,Healthcare,0,427.0,"{'name': 'John Kapoor', 'uri': 'john-kapoor', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59dd31e4a7ea436b47b3ac5b/416x416.jpg?background=000000&cropX1=560&cropX2=1413&cropY1=249&cropY2=1101'}",True,John Kapoor,74.0,United States,Arizona,Phoenix,healthcare,['Healthcare'],United States,,1538748634041,12,0.0,0.0,0.0,faris/5/2018/194377,1368,True,100.0,5.882352941176478,True,U,M,-831326400000.0,225.0,Kapoor,John,The World's Billionaires,,,1520312400000,False,False,9.0,1234.0,http://specials-images.forbesimg.com/imageserve/59dd31e4a7ea436b47b3ac5b/280x425.jpg?fit=scale&background=000000,West,"Phoenix, AZ",//specials-images.forbesimg.com/imageserve/59dd31e4a7ea436b47b3ac5b/416x416.jpg?background=000000&cropX1=560&cropX2=1413&cropY1=249&cropY2=1101,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"['John Kapoor is the founder and former CEO and chairman of controversial opioid manufacturer Insys Therapeutics. ', 'In October 2017 Kapoor was arrested and charged with conspiring to bribe doctors to needlessly prescribe fentanyl spray Subsys. He denied the charges.', 'Insys has been embroiled in a legal controversy including multiple investigations in connection with the marketing and sales of fentanyl spray Subsys. ', ""He owns nearly 70% of Insys Therapeutics' shares. "", 'He also resigned in October 2017 as chairman of Akorn, which makes generic prescription drugs. ']","['Kapoor was the first in his family to go to college.', 'Kapoor owns the Roka Akor Japanese eateries in Chicago, Scottsdale and San Francisco.']",False,,,,,,,,,,,,,,
