,name,year,month,uri,bio,rank,listUri,finalWorth,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,socialRank,naturalId,position,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,otherCompensation,countryRank,moneyRank,tvRadioRank,pressRank,webRank,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,category,organization,title,employment,numberOfSiblings,numberOfSiblingsEst,csfDisplayFields,suppressOnProfiles,premiumProfile,embargo,previousRank,portraitImage,landscapeImage,residenceStateRegion,residenceMsa,selfMadeRank,parentListUri
555,Billionaires,2008,3,j-christopher-flowers,"Chess-playing Harvard grad got start as dealmaker for Goldman Sachs; named partner 1988. Founded J.C. Flowers &#38; Co. buyout shop decade later. With Ripplewood Investments chief Timothy Collins, bought Long Term Credit Bank of Japan in 2000. Renamed Shinsei Bank, cut jobs, fixed balance sheet. Partners reaped $2.3 billion in 2004 public offering. Last year agreed to pay $25 billion for student loans firm Sallie Mae; deal later fell apart. Other investments: NIBC (Netherlands bank), Enstar Group (financial services).",605,billionaires,2000.0,,,,,,,,,,,,,,,,,,,,"{'name': 'J. Christopher Flowers', 'uri': 'j-christopher-flowers', 'imageExists': False}",True,J. Christopher Flowers,50.0,United States,New York,New York,,['Finance and Investments'],United States,1491252560619,1,0.0,faris/5/2008/7562,616,,,,1204693200000,False,False,,,False,0.0,232.0,0.0,,0.0,,False,800.0,66.66666666666669,True,U,M,-384379200000.0,225.0,Flowers,J. Christopher,The World's Billionaires,Finance and Investments,J.C. Flowers &#38; Co. LLC,Founder and Managing Director,"{'name': 'J.C. Flowers &#38; Co. LLC', 'title': 'Founder and Managing Director', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,799.0,,,Northeast,"New York, NY",,
556,Billionaires,2008,3,john-gandel,"Owns 50% of Chadstone mall in Melbourne, the biggest in the southern
hemisphere; also owns 50% of Northland mall and a 20% stake in the property
trust that owns the other half of both malls. Started in retail in the 1950s
managing his Polish-immigrant parents1 Sussan women1s clothing chain. Sold
Sussan to his brother-in-law, soon after buying Chadstone in 1983. With his
wife collects Japanese art.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'John Gandel', 'uri': 'john-gandel', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,John Gandel,73.0,Australia,,Melbourne,,['Real Estate'],Australia,1309539643152,1309539670021,0.0,faris/5/2008/7499,617,http://onforb.es/1IR6Yer,http://onforb.es/1zwtKTx,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,Billionaires,2008,3,rolf-gerling,"Inherited Gerling Konzern, one of the world's largest reinsurers, from his father. The company, in which he had 94% stake, was sold to Germany's Talanx Group in November 2005 for estimated $1.6 billion. Now focuses on his Gerling Academy for Risk Research, a think tank that studies the industrial world's impact on the environment.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Rolf Gerling', 'uri': 'rolf-gerling', 'squareImage': '//specials-images.forbesimg.com/imageserve/56c9dd05e4b062f6b59a2cd5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=113&cropY2=857'}",True,Rolf Gerling,53.0,Switzerland,,Zurich,,['Insurance'],Germany,1309542972306,1309542998770,0.0,faris/5/2008/4616,618,http://onforb.es/1IR6Yer,http://onforb.es/1BOUXZ0,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/56c9dd05e4b062f6b59a2cd5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/56c9dd05e4b062f6b59a2cd5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=113&cropY2=857,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Billionaires,2008,3,frits-goldschmeding,"Founded Randstad Holding in 1960, now one the world's largest temporary employment agencies. Took company public in 1990. Owns 44% of the $12 billion (sales) company, which has branches in a dozen European and North American countries. Although retired, he remains vice chairman of the supervisory board. Enjoys sailing.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Frits Goldschmeding', 'uri': 'frits-goldschmeding', 'squareImage': '//specials-images.forbesimg.com/imageserve/b11e15397177ea074c2b0d30ddeb459f/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=76&cropY2=817'}",True,Frits Goldschmeding,74.0,Netherlands,,Amsterdam,,,Netherlands,1309540553596,1309540579322,0.0,faris/5/2008/4762,619,http://onforb.es/1IR6Yer,http://onforb.es/1BOTQsg,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/b11e15397177ea074c2b0d30ddeb459f/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/b11e15397177ea074c2b0d30ddeb459f/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=76&cropY2=817,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Billionaires,2008,3,guo-guangchang,"Took his main holding company, Fosun International, public in August; at the time said it was 6th-most-oversubscribed offering in Hong Kong stock exchange history; reportedly attracted such investors as legendary Hong Kong billionaire Li Ka-shing. Chairman and chief executive cofounded Fosun in 1992 with fellow Fudan University grads; soon moved into pharmaceuticals, real estate. Other interests now include iron, steel, retail.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Guangchang Guo', 'uri': 'guo-guangchang', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5c6e1e8631358e35dd26b182/416x416.jpg?background=000000&cropX1=950&cropX2=4449&cropY1=0&cropY2=3497'}",True,Guangchang Guo,41.0,China,,Shanghai,,,China,1309543213759,1309543239756,0.0,faris/5/2008/17,621,http://onforb.es/1IR6Yer,http://onforb.es/1BOTFxc,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5c6e1e8631358e35dd26b182/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5c6e1e8631358e35dd26b182/416x416.jpg?background=000000&cropX1=950&cropX2=4449&cropY1=0&cropY2=3497,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Billionaires,2008,3,josh-harris,"Partner in Leon Black's (see) private equity company Apollo Management. Studied at U. of Pennsylvania; moved on to Harvard Business School. With Marc Rowan (see) took job in M&#38;A department of Drexel Burnham Lambert, joined Black to create Apollo 1990. Claimed average annual return: 40%. Harris serves on Council of Foreign Affairs, American Israel Public Affairs Committee.",605,billionaires,2000.0,,,,,,,,,,,,,,,,,,,,"{'name': 'Joshua Harris', 'uri': 'josh-harris', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8ab5026de3150009a50431/416x416.jpg?background=000000&cropX1=743&cropX2=3412&cropY1=0&cropY2=2667'}",True,Joshua Harris,43.0,United States,New York,New York,,['Investments                   '],United States,1347996231421,1347996287129,0.0,faris/5/2008/8570,622,http://onforb.es/1IR6Yer,http://onforb.es/1BOUqpS,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8ab5026de3150009a50431/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8ab5026de3150009a50431/416x416.jpg?background=000000&cropX1=743&cropX2=3412&cropY1=0&cropY2=2667,False,0.0,232.0,0.0,0.0,0.0,0.0,False,,,False,N,M,-160426800000.0,225.0,Harris,Joshua,The World's Billionaires,Investments,,,,,,,,,,,,,,,,
561,Billionaires,2008,3,michael-hartono,"Father started privately held kretekmaker Djarum in 1950s. With brother Budi, turned it into one of the largest in Indonesia and the bestselling clove  cigarette brand in the U.S. Brothers also have stakes in Bank Central Asia, Indonesia's largest private bank. Property holdings include Grand Indonesia, a luxury shopping mall, office building and hotel complex under construction in the center of Jakarta. Rumored to be expanding family company into coal mining.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Michael Hartono', 'uri': 'michael-hartono', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5c70b46c4bbe6f79c5473f84/416x416.jpg?background=000000&cropX1=286&cropX2=2548&cropY1=78&cropY2=2340'}",True,Michael Hartono,68.0,Indonesia,,Kudus,,,Indonesia,1309542387630,1309542402561,0.0,faris/5/2008/8689,623,http://onforb.es/1IR6Yer,http://onforb.es/1zwsT58,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5c70b46c4bbe6f79c5473f84/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5c70b46c4bbe6f79c5473f84/416x416.jpg?background=000000&cropX1=286&cropX2=2548&cropY1=78&cropY2=2340,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Billionaires,2008,3,r-budi-hartono,"Father started privately held kretekmaker Djarum in 1950s. With brother Michael, turned it into one of the largest in Indonesia and the best-selling clove cigarette brand in the U.S. Brothers also have stakes in Bank Central Asia, Indonesia's largest private bank. Property holdings include Grand Indonesia, a luxury shopping mall, office building and hotel complex under construction in the center of Jakarta. Rumored to be expanding family company into coal mining.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'R. Budi Hartono', 'uri': 'r-budi-hartono', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,R. Budi Hartono,67.0,Indonesia,,Kudus,,,Indonesia,1309539476429,1309539497530,0.0,faris/5/2008/4550,624,http://onforb.es/1IR6Yer,http://onforb.es/1BOTrWD,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,Billionaires,2008,3,hans-werner-hector,"Trained mathematician; former IBM software engineer. Cofounded German software firm SAP with four former IBM colleagues. Successfully built up the North American market for SAP, then left the firm in 1997 after a falling-out with his partners. Holds an honorary professorship of mathematics from the University of Karlsruhe for his support of talented students in the math, natural sciences and technology fields. His charitable foundation supports cancer and AIDS research, art and historical preservation.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Hans-Werner Hector', 'uri': 'hans-werner-hector', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7e15ec31358e4955ad1042/416x416.jpg?background=000000&cropX1=317&cropX2=1248&cropY1=121&cropY2=1053'}",True,Hans-Werner Hector,68.0,Germany,,Weinheim,,,Germany,1309541150191,1309541184559,0.0,faris/5/2008/4960,625,http://onforb.es/1IR6Yer,http://onforb.es/1zwwNuW,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5a7e15ec31358e4955ad1042/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7e15ec31358e4955ad1042/416x416.jpg?background=000000&cropX1=317&cropX2=1248&cropY1=121&cropY2=1053,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Billionaires,2008,3,ingeburg-herz,"With her five children, Gunter, Joachim, Michael, Wolfgang, and Daniela (see all), inherited a fortune from her late husband, coffee magnate Max Herz. Personally owns 15% of Tchibo Holding, now Maxingvest AG, the German consumer goods group her husband ran. Sons Michael, Wolfgang and Joachim own the rest. Daughter Daniela and son Gunter cashed out in 2003 after a nasty family feud.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Ingeburg Herz', 'uri': 'ingeburg-herz'}",True,Ingeburg Herz,88.0,Germany,,Hamburg,,['Retail'],Germany,1309542272246,1309542289654,0.0,faris/5/2008/7456,626,http://onforb.es/1IR6Yer,http://onforb.es/1zwvufo,http://onforb.es/1IR71XC,1204347600000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,Billionaires,2008,3,huang-rulun,His Golden Resources Group is one of ChinaOs most successful property developers. Also operates a successful chain of hotels under his Empark brand and claims to own the largest shopping mall in the world. Considered to be a generous philanthropist. Published a book of his calligraphy.,605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Rulun Huang', 'uri': 'huang-rulun', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d24e1fe2ea1ddd9a7543aacb08daff5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747'}",True,Rulun Huang,57.0,China,,Beijing,,['Real Estate'],China,1309541923669,1309541942847,0.0,faris/5/2008/237,627,http://onforb.es/1IR6Yer,http://onforb.es/1BOU2aT,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5d24e1fe2ea1ddd9a7543aacb08daff5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d24e1fe2ea1ddd9a7543aacb08daff5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Billionaires,2008,3,james-jannard,"Shades maven first hawked motorcycle grips from car trunk 1975. Moved to eyewear 1983. Shrewd marketer built brand enticing hotshot athletes to sport his trendy Oakley sunglasses. Emphasized style, cutting-edge lens technology; Oakley glasses are made of polycarbonate material that can withstand a shotgun blast. Now competing with Nike, expanding into sportswear, shoes. Company's headquarters dubbed the ""design bunker"" for its 600,000-square-foot reinforced blast walls. Agreed to sell company to Italian rival Luxottica for $2.1 billion last June. Deal will close this year; Jannard will stay on as ""chief mad scientist.""",605,billionaires,2000.0,,,,,,,,,,,,,,,,,,,,"{'name': 'James Jannard', 'uri': 'james-jannard', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/31538b6d5294610d0ab110c04daf09a2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765'}",True,James Jannard,58.0,United States,Washington,San Juan Islands,,['Fashion and Retail            '],United States,1347995846968,1347995901646,0.0,faris/5/2008/5810,628,http://onforb.es/1IR6Yer,http://onforb.es/1zwu0lh,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/31538b6d5294610d0ab110c04daf09a2/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/31538b6d5294610d0ab110c04daf09a2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765,False,0.0,232.0,0.0,0.0,0.0,0.0,True,300.0,17.64705882352942,False,U,M,-649022400000.0,225.0,Jannard,James,The World's Billionaires,Fashion and Retail,,,,,,,,,,,,,,,,
567,Billionaires,2008,3,danil-khachaturov,"After studying construction and finance in Moscow secondary schools, got a
job at the privately held BIN Bank. Then went to the Slavneft, an oil
company, then led by fellow billionaire Mikhail Gutseriev. Between 2001 and
2003, Khachaturov and his partners spent $60 million buying the insolvent
insurance giant Rosgosstrakh from the government. Managed to transform the
Soviet-era company into one of the highest-volume Russian insurers.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Danil Khachaturov', 'uri': 'danil-khachaturov'}",True,Danil Khachaturov,36.0,Russia,,Moscow,,['Insurance'],Russia,1309541608810,1309541629562,0.0,faris/5/2008/8744,629,http://onforb.es/1IR6Yer,http://onforb.es/1BOUQwp,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/45fd959679004752de06a659fab6753a/280x425.jpg?fit=scale&background=000000,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,Billionaires,2008,3,suna-kirac,Ankara-born philanthropist shares Koc Group fortune with brother Rahmi Koc and sister Suna Kirac (see both) . Holds board seat at conglomerate but does not manage any business unit. Because of parasite in her blood spent years fighting illness in hospitals around the world; the experience moved her to build nursing education and research center in Turkey and to marry a doctor. Fluent in English and German.,605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Suna Kirac', 'uri': 'suna-kirac', 'squareImage': '//specials-images.forbesimg.com/imageserve/fe7bd4a88f7182c8343ea40c37bb3711/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823'}",True,Suna Kirac,66.0,Turkey,,Istanbul,,,Turkey,1309540971328,1309540993808,0.0,faris/5/2008/7877,630,http://onforb.es/1IR6Yer,http://onforb.es/1zwvex6,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/fe7bd4a88f7182c8343ea40c37bb3711/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/fe7bd4a88f7182c8343ea40c37bb3711/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Billionaires,2008,3,william-koch,"One of 4 sons of Fred Koch, MIT grad who invented method of refining gasoline from heavy oil. Expanded oil industry in U.S.S.R. 1930s; returned home before World War II. Founded Koch Industries, passed on to sons after death in 1967. Bill attended MIT. With brother Frederick, sold stake to brothers Charles and David (see both) for $1.3 billion 1983. Later had buyer's remorse; sued duo for larger sum, eventually settled. Reinvested via Oxbow holding company: petroleum coke, coal, natural gas. Art collector owns works by Picasso, Matisse and Renoir.",605,billionaires,2000.0,,,,,,,,,,,,,,,,,,,,"{'name': 'William Koch', 'uri': 'william-koch', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a8eecc84bbe6f2652f637b6/416x416.jpg?background=000000&cropX1=955&cropX2=3256&cropY1=142&cropY2=2442'}",True,William Koch,68.0,United States,Florida,Palm Beach,,['Energy                        '],United States,1347995712546,1347995767437,0.0,faris/5/2008/5213,631,http://onforb.es/1IR6Yer,http://onforb.es/1BOUnu9,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5a8eecc84bbe6f2652f637b6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a8eecc84bbe6f2652f637b6/416x416.jpg?background=000000&cropX1=955&cropX2=3256&cropY1=142&cropY2=2442,False,0.0,232.0,0.0,0.0,0.0,0.0,True,700.0,53.84615384615387,False,U,M,-936129600000.0,225.0,Koch,William,The World's Billionaires,Energy,,,,,,,,,,,,,,,,
570,Billionaires,2008,3,lee-kun-hee,"Has run $158 billion (sales) Samsung Group, South Korea's largest conglomerate, for two decades. Credited with turning sleepy conglomerate into one of the world's most recognized, high-quality electronics brands. Last year particularly tumultous for Lee: In November 2007, a former Samsung employee accused Samsung of using a reported $215 million in company money to create a slush fund intended to bribe politcians and prosecutors. In January 2008, Korean agents raided the Chairman's Seoul office, looking for evidence of such claims. Lee's wife, Hong Ra-hee, director-general of the Leeum art museum in Seoul, has also been accused of using some of the money to buy expensive paintings. Samsung denies all claims. Further blow occurred in late January when a Seoul court ordered Samsung Group to pay a reported $2.4 billion to creditors of the conglomerate's failed auto unit, in Korea's largest civil court action. Samsung is considering an appeal.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Kun-Hee Lee', 'uri': 'lee-kun-hee', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77b6abd8e1ae0007b7340a/416x416.jpg?background=000000&cropX1=65&cropX2=909&cropY1=57&cropY2=902'}",True,Kun-Hee Lee,66.0,South Korea,,Seoul,,,South Korea,1309541985839,1309542017097,0.0,faris/5/2008/4583,633,http://onforb.es/1IR6Yer,http://onforb.es/1BOTuBW,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5e77b6abd8e1ae0007b7340a/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77b6abd8e1ae0007b7340a/416x416.jpg?background=000000&cropX1=65&cropX2=909&cropY1=57&cropY2=902,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Billionaires,2008,3,lee-myung-hee,"Korea's richest woman is Samsung Chairman Lee Kun-Hee's younger sister. Chairs retailing group Shinsegae, which operates department and discount stores throughout the country. Caught up in the unfolding scandal involving Samsung: Lee, along with other Samsung-affiliated people, has been accused of illicitly buying millions of dollars' worth of artworks, using Samsung Group money.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Myung-Hee Lee', 'uri': 'lee-myung-hee', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d2733c44c687b00085c5c39/416x416.jpg?background=000000&cropX1=58&cropX2=1158&cropY1=25&cropY2=1124'}",True,Myung-Hee Lee,64.0,South Korea,,Seoul,,['Retail'],South Korea,1309543275436,1309543297522,0.0,faris/5/2008/7695,634,http://onforb.es/1IR6Yer,http://onforb.es/1zwxbJJ,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/5d2733c44c687b00085c5c39/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d2733c44c687b00085c5c39/416x416.jpg?background=000000&cropX1=58&cropX2=1158&cropY1=25&cropY2=1124,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,Billionaires,2008,3,thomas-lee,"Affable buyout maven putting the money men of The Forbes 400 to work. Founded Blue Star hedge fund of funds in 1999. Today outfit believed to be one of the world's best-performing fund of funds; said to have returned 43% net of fees in year ending last July 31. Harvard grad built fortune on inheritance. Bought Snapple for $135 million in 1992, sold 2 years later for $1.7 billion to Quaker Oats. Now does deals through Lee Equity Partners; owns stakes in Dunkin' Donuts, Warner Music.",605,billionaires,2000.0,,,,,,,,,,,,,,,,,,,,"{'name': 'Thomas Lee', 'uri': 'thomas-lee', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/55fb08f5e4b0ffa7afe4b3f6/416x416.jpg?background=000000&cropX1=97&cropX2=641&cropY1=44&cropY2=589'}",True,Thomas Lee,63.0,United States,New York,New York,,['Investments                   '],United States,1347996273203,1347996326902,0.0,faris/5/2008/5710,635,http://onforb.es/1IR6Yer,http://onforb.es/1zwvwnu,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/55fb08f5e4b0ffa7afe4b3f6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/55fb08f5e4b0ffa7afe4b3f6/416x416.jpg?background=000000&cropX1=97&cropX2=641&cropY1=44&cropY2=589,False,0.0,232.0,0.0,0.0,0.0,0.0,True,600.0,42.85714285714286,False,U,M,-799444800000.0,225.0,Lee,Thomas,The World's Billionaires,Investments,,,,,,,,,,,,,,,,
573,Billionaires,2008,3,lu-guanqiu,"Born the son of a farmer in Chinas Zhejiang. Started out with a small bicycle-repair shop. Today his Wanxiang Group has 40,000 employees worldwide and annual sales of more than $4 billion. Main businesses are auto parts, agriculture, real estate, metals, finance.",605,billionaires,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'name': 'Guanqiu Lu', 'uri': 'lu-guanqiu'}",True,Guanqiu Lu,63.0,China,,Hangzhou,,['Manufacturing'],China,1309541745886,1309541767738,0.0,faris/5/2008/24,636,http://onforb.es/1IR6Yer,http://onforb.es/1BOTP7A,http://onforb.es/1IR71XC,1204347600000,False,False,http://specials-images.forbesimg.com/imageserve/bdd0f702588d5e2320ea74bb747a49ce/280x425.jpg?fit=scale&background=000000,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,Billionaires,2008,3,frederik-gh-meijer,"Father, Hendrik, emigrated from the Netherlands 1907; settled in Michigan. Worked as a barber until Depression reduced clientele. Opened Meijer Grocery 1934 with son Frederik; kept prices low. Duo launched Meijer Thrifty Acres in 1962. Store believed to be one of first to offer ""one-stop shopping""; sold food, general merchandise under same roof. Wal-Mart opened same year. Penny-pinching Frederik took helm following father's death in 1963. Today Meijer operates 181 stores across 5 states. Son Doug is cochairman; son Hendrik Jr. is chief executive.",605,billionaires,2000.0,,,,,,,,,,,,,,,,,,,,"{'name': 'Frederik G.H. Meijer', 'uri': 'frederik-gh-meijer', 'imageExists': True}",True,Frederik G.H. Meijer,88.0,,,,,['Fashion and Retail            '],United States,1347996709203,1347996757826,0.0,faris/5/2008/6490,638,http://onforb.es/1IR6Yer,http://onforb.es/Sk8jpj,http://onforb.es/1IR71XC,1204347600000,False,False,,,False,0.0,232.0,0.0,0.0,0.0,0.0,True,,,False,N,M,-1580065200000.0,225.0,Meijer,Frederik G.H.,The World's Billionaires,Fashion and Retail,,,,,,,,,,,,,,,,
