,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,category,previousRank,csfDisplayFields,suppressOnProfiles,organization,title,employment
64,Billionaires,2002,3,james-irving-1,"The sons of Kenneth Colin Irving, one of Canada's pioneer industrialists, stay firmly rooted in the Old Economy. The family owns Canada's largest oil refinery, over 3 million acres of timberland in New Brunswick, Nova Scotia and Maine, and a large trucking and shipping business. Their Cavendish farms produce over 1 billion pounds of potatoes for french fries each year. Extended their reach farther west last year with purchase of Aviko USA, a North Dakota  potato-processing plant. Family not impervious to recession: folded one of its four newspapers last year. Third generation of Irvings--most notably James D. and Kenneth--active in the family businesses.",84,billionaires,4100.0,,,"{'name': 'James, Arthur &#38; John Irving', 'uri': 'james-irving-1', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c40a13c31358e6b3732dc5b/416x416.jpg?background=000000&cropX1=954&cropX2=2985&cropY1=1547&cropY2=3579'}",True,"James, Arthur &#38; John Irving",0.0,Canada,,Saint John,,['Oil'],Canada,1309540863637,1309540885404,,,,,0,faris/5/2002/4407,84,False,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtaVT,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/5c40a13c31358e6b3732dc5b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c40a13c31358e6b3732dc5b/416x416.jpg?background=000000&cropX1=954&cropX2=2985&cropY1=1547&cropY2=3579,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
65,Billionaires,2002,3,robert-kuok,"Unassuming billionaire, Kuok trades and processes huge quantities of edible oils and grains in Southeast Asia and China. Started trading sugar and rice in the 1950s in Malaysia; traded with China as early as 1960. Also owns a shipping line, a chain of luxury hotels and holds a Coca-Cola bottling franchise in mainland China. Stubbornly shuns publicity. ""Tall trees experience strong winds,"" he says. Loves crystal: His Shangri-La Hotel in Hong Kong has more than 700 crystal chandeliers costing up to $11,000 each. These days sons manage day-to-day operations of his vast empire.",84,billionaires,4100.0,,,"{'name': 'Robert Kuok', 'uri': 'robert-kuok', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c70f2834bbe6f79c547439c/416x416.jpg?background=000000&cropX1=86&cropX2=2585&cropY1=350&cropY2=2851'}",True,Robert Kuok,79.0,Hong Kong,,Hong Kong,,['Agriculture'],Malaysia,1309539964024,1309539981828,,,,,0,faris/5/2002/4528,85,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1w9lmZv,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/5c70f2834bbe6f79c547439c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c70f2834bbe6f79c547439c/416x416.jpg?background=000000&cropX1=86&cropX2=2585&cropY1=350&cropY2=2851,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
66,Billionaires,2002,3,charles-schwab,"Founder of nation's largest discount broker has weathered the end of the public's love affair with day trading. Company adding ""full service"" arms. With takeover rumors swirling, reasserting influence after taking backseat to Co-Chief Executive David Pottruck. As market collapsed, shouldered blame for overspending on Internet. Back as TV pitchman.",84,billionaires,4100.0,,,"{'name': 'Charles Schwab', 'uri': 'charles-schwab', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a66976de3150009a4f8e6/416x416.jpg?background=000000&cropX1=1827&cropX2=4378&cropY1=8&cropY2=2557'}",True,Charles Schwab,64.0,United States,California,Atherton,,['Finance'],United States,1309543120143,1309543155992,,,,,0,faris/5/2002/5296,86,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwt8x0,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a66976de3150009a4f8e6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a66976de3150009a4f8e6/416x416.jpg?background=000000&cropX1=1827&cropX2=4378&cropY1=8&cropY2=2557,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
67,Billionaires,2002,3,donald-bren,"Publicity-shy Irvine Co. chief keeps tight rein over vast properties in Orange County, L.A., San Diego and Silicon Valley. Built first house in 1958. Sold home building company to International Paper in 1970 for $34 million. Purchased Irvine Ranch in 1977 with Al Taubman, Herb Allen and Max Fisher. Became majority owner in 1983. Irvine Co. largest landowner in Orange County.",87,billionaires,4000.0,,,"{'name': 'Donald Bren', 'uri': 'donald-bren', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d9b6d9867dd830006a2db41/416x416.jpg?background=000000&cropX1=513&cropX2=1983&cropY1=80&cropY2=1551'}",True,Donald Bren,69.0,United States,California,Newport Beach,,['Real Estate'],United States,1309539561629,1309539597604,,,,,0,faris/5/2002/5570,89,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwspMp,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/5d9b6d9867dd830006a2db41/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d9b6d9867dd830006a2db41/416x416.jpg?background=000000&cropX1=513&cropX2=1983&cropY1=80&cropY2=1551,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
68,Billionaires,2002,3,david-geffen,"After making his first billion in the music business, Geffen started a new entertainment outfit, Dreamworks SKG, with partners Jeffrey Katzenberg and Steven Spielberg. Music business doing so-so, but motion pictures unit on a tear: ""Saving Private Ryan,"" ""Gladiator,"" ""American Beauty."" Look for the studio to walk away with another Oscar for best picture this year for ""A Beautiful Mind.""",87,billionaires,4000.0,,,"{'name': 'David Geffen', 'uri': 'david-geffen', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5a8d9c39a7ea43169014044f/416x416.jpg?background=000000&cropX1=0&cropX2=1996&cropY1=356&cropY2=2353'}",True,David Geffen,59.0,United States,California,Malibu,,['Media'],United States,1309539442893,1309539468338,,,,,0,faris/5/2002/5785,90,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTEsV,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/5a8d9c39a7ea43169014044f/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5a8d9c39a7ea43169014044f/416x416.jpg?background=000000&cropX1=0&cropX2=1996&cropY1=356&cropY2=2353,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
69,Billionaires,2002,3,mehmet-emin-karamehmet,"Places bets on the future. Outsmarted rivals by taking an early chance on the cell phone market in Turkey. His 43% stake in Turkcell, the country's leading mobile-phone service, dominates his fortune. It'll take years before new entrants begin to chip away at Turkcell's 65% market share. Accused of inflating subscriber numbers before raising $1.6 billion in  Turkcell's 2000 IPO. Owns Superonline, Turkey's leading Internet service provider (ISP) and portal. Could gain market share now that ISP competitor IXIR has shut down and transferred all of its subscribers (150,000) to SuperOnline.",87,billionaires,4000.0,,,"{'name': 'Mehmet Emin Karamehmet', 'uri': 'mehmet-emin-karamehmet'}",True,Mehmet Emin Karamehmet,48.0,Turkey,,Istanbul,,,Turkey,1309539097705,1309539117491,,,,,0,faris/5/2002/4700,92,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwxC71,http://onforb.es/1IR71XC,1014958800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
70,Billionaires,2002,3,ty-warner,Secretive Beanie Babies mastermind reinvesting plush toy dollars into plush hotels: nearly $500 million Four Seasons Hotels in New York and Santa Barbara.,87,billionaires,4000.0,,,"{'name': 'Ty Warner', 'uri': 'ty-warner', 'squareImage': '//specials-images.forbesimg.com/imageserve/8ee60287ddfbb68f562a1f22fb88f721/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771'}",True,Ty Warner,58.0,United States,Illinois,Chicago,,['Manufacturing'],United States,1309540058024,1309540078937,,,,,0,faris/5/2002/6793,95,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwvufp,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/8ee60287ddfbb68f562a1f22fb88f721/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/8ee60287ddfbb68f562a1f22fb88f721/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
71,Billionaires,2002,3,h-ross-perot-sr,"Though Perot handed over day-to-day control of data management company Perot Systems to his son, Ross Perot Jr., the two-time presidential contender remains chairman. Perot Jr. also runs Hillwood, a Dallas-area real estate development company. This year completed construction on pro basketball's Dallas Mavericks home arena, the American Airlines Center.",96,billionaires,3900.0,0.0,45.0,"{'name': 'Henry Ross Perot Sr', 'uri': 'h-ross-perot-sr', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/03c7983498df0671293104187649f1c0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792'}",True,Henry Ross Perot Sr,71.0,United States,Texas,Dallas,,['Technology'],United States,1337117231312,1337117288832,0.0,0.0,0.0,0.0,0,faris/5/2002/5774,96,True,100.0,2.631578947368425,False,U,M,-1246996800000.0,225.0,Perot,Henry Ross,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwuo3b,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/03c7983498df0671293104187649f1c0/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/03c7983498df0671293104187649f1c0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,False,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Billionaires,2002,3,erivan-haub,"Shares the ownership of $24 billion (sales) food retailer Tengelmann Group, one of Germany's largest employers, with his three sons, Karl-Erivan, Georg and Christian. In the U.S. the family owns 57% of A&#38;P supermarkets.  The 135-year-old Tengelmann has been restructuring in an effort to offset the effects of a slack German retail market and increased industry consolidation. Haub, who owns property in the U.S. and whose sons are American citizens, took out full-page ads in various German newspapers speaking out in solidarity with the U.S. after the Sep 11 attack.",97,billionaires,3800.0,,,"{'name': 'Erivan Haub & family', 'uri': 'erivan-haub', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7e105931358e4955ad0e9b/416x416.jpg?background=000000&cropX1=2&cropX2=815&cropY1=29&cropY2=843'}",True,Erivan Haub & family,69.0,Germany,,Muelheim an der Ruhr,,['Retail'],Germany,1309540693809,1309540715745,,,,,0,faris/5/2002/4831,97,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOU7eS,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/5a7e105931358e4955ad0e9b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7e105931358e4955ad0e9b/416x416.jpg?background=000000&cropX1=2&cropX2=815&cropY1=29&cropY2=843,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
73,Billionaires,2002,3,jon-huntsman-sr,"Volatile mix of high costs, heavy debt and lackluster markets are eating away at privately held chemical empire. He founded Huntsman Chemical 1982. Now focusing on higher-margin specialty chemicals. A devout Mormon and two-time cancer survivor, Huntsman gives generously to Mormon, Catholic charities. Though busy trying to restore business empire to former grandeur, the Utah native found time to carry Olympic torch on its way to the Winter Games in Salt Lake City.",97,billionaires,3800.0,0.0,46.0,"{'name': 'Jon Huntsman', 'uri': 'jon-huntsman-sr', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a99bf35a7ea434a0c27d478/416x416.jpg?background=000000&cropX1=760&cropX2=3708&cropY1=779&cropY2=3730'}",True,Jon Huntsman,64.0,United States,Utah,Salt Lake City,,,United States,1337117219906,1337117265666,0.0,0.0,0.0,0.0,0,faris/5/2002/5659,98,False,0.0,0.0,False,E,M,-1026590400000.0,225.0,Huntsman,Jon,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOVhXI,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/5a99bf35a7ea434a0c27d478/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a99bf35a7ea434a0c27d478/416x416.jpg?background=000000&cropX1=760&cropX2=3708&cropY1=779&cropY2=3730,False,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Billionaires,2002,3,ted-turner,"Talk about a tough year: ""Fired"" by retiring AOL Time Warner boss Gerald Levin; divorced from Jane Fonda; criticized for impolitic comments about ""bravery"" of Sept. 11 terrorists. Even the market for his bison soured. But AOL Time Warner&#8217;s largest individual shareholder has even more reason to scream: AOL stock fell nearly 60% in value, slicing $5 billion from his worth. With Levin gone and Turner back in, expect the ""Mouth of the South"" to make more noise if things don&#8217;t improve.",97,billionaires,3800.0,,,"{'name': 'Robert E ""Ted"" Turner', 'uri': 'ted-turner', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6000c01d0887dafe93771150/416x416.jpg?background=000000&cropX1=1614&cropX2=4458&cropY1=614&cropY2=3456'}",True,"Robert E ""Ted"" Turner",63.0,United States,Georgia,Atlanta,,['Media'],United States,1309539657610,1309539679347,,,,,0,faris/5/2002/5667,100,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUNAJ,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/6000c01d0887dafe93771150/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6000c01d0887dafe93771150/416x416.jpg?background=000000&cropX1=1614&cropX2=4458&cropY1=614&cropY2=3456,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
75,Billionaires,2002,3,jeronimo-arango,"The man who charmed Sam Walton into expanding south of the border is still reaping rewards from the deal. His retail chain Cifra entered into a joint venture with Wal-Mart in the early 1990s. Spanish-born Arango is no longer active in the company, since renamed Wal-Mex. But he continues to hold a large and--thanks to excellent management that produced a 20% rise in profits last year--steadily appreciating stake in Wal-Mex.",101,billionaires,3700.0,,,"{'name': 'Jeronimo Arango & family', 'uri': 'jeronimo-arango'}",True,Jeronimo Arango & family,76.0,Mexico,,,,['Retail'],Mexico,1309540740718,1309540761901,,,,,0,faris/5/2002/4289,101,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTSjP,http://onforb.es/1IR71XC,1014958800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
76,Billionaires,2002,3,micky-arison,"Chief executive of Carnival, the world's largest cruise ship operator. Trying to foil merger between P&#38;O Princess and Royal Caribbean. Arison inherited firm from father Ted (d. 1999) and expanded. Boasts over 45 ships, expanding ports to include Alaska, New Orleans and Tampa. Increased prices of flagship line and amassed almost $1 billion in capital this year by reorganizing assets to combat travel industry's economic crisis. Also owns NBA's Miami Heat franchise.",103,billionaires,3600.0,0.0,48.0,"{'name': 'Micky Arison', 'uri': 'micky-arison', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a649a22254b0008e15a7a/416x416.jpg?background=000000&cropX1=306&cropX2=2019&cropY1=4&cropY2=1716'}",True,Micky Arison,52.0,United States,Florida,Bal Harbour,,['Service'],United States,1337117314796,1337117365683,0.0,0.0,0.0,0.0,0,faris/5/2002/5071,103,True,-500.0,-12.195121951219505,False,D,M,-647208000000.0,225.0,Arison,Micky,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwt14M,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a649a22254b0008e15a7a/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a649a22254b0008e15a7a/416x416.jpg?background=000000&cropX1=306&cropX2=2019&cropY1=4&cropY2=1716,False,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Billionaires,2002,3,antonio-ermirio-de-moraes,"After the death of his brother Jose in 2001, Antonio became the nominal head of Votorantim, Brazil's largest private conglomerate, with 2000 net revenues of $2.65 billion. The group is big in pulp and paper, cement and aluminum. It entered the U.S. and Canadian markets through a $720 million acquisition of cement assets from European giant Lafarge.",103,billionaires,3600.0,,,"{'name': 'Antonio Ermirio de Moraes & family', 'uri': 'antonio-ermirio-de-moraes'}",True,Antonio Ermirio de Moraes & family,73.0,Brazil,,Sao Paulo,,,Brazil,1309540690358,1309540708293,,,,,0,faris/5/2002/4502,104,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1sq67tL,http://onforb.es/1IR71XC,1014958800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
78,Billionaires,2002,3,crown,"Turned around General Dynamics after buying large stake in company, booting managers. Now trying to get appliance maker Maytag to rebound. Son of Chicago financier Henry Crown (d. 1990); Lester remains active in the City of the Big Shoulders, recently brokering a contoversial agreement to expand O'Hare Airport.",106,billionaires,3400.0,0.0,49.0,"{'name': 'Lester Crown & family', 'uri': 'crown', 'imageExists': False}",True,Lester Crown & family,76.0,United States,Illinois,Wilmette,,['Investments'],United States,1337117274906,1337117326663,0.0,0.0,0.0,0.0,0,faris/5/2002/5509,106,False,300.0,9.677419354838705,False,U,M,-1406491200000.0,225.0,Crown,Lester,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/SkaPvH,http://onforb.es/1IR71XC,1014958800000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Billionaires,2002,3,karl-heinz-kipp,"Sold the last 5% of his Massa chain of German department stores in 1994 but kept the underlying real estate. Also owns four luxury hotels in Switzerland and several buildings in New York. Retired, he now lives at the Hotel Tschuggen in Arosa, Switzerland, one of his five-star hotels.",106,billionaires,3400.0,,,"{'name': 'Karl-Heinz Kipp', 'uri': 'karl-heinz-kipp'}",True,Karl-Heinz Kipp,78.0,Switzerland,,Arosa,,['Real Estate'],Germany,1309539485919,1309539504903,,,,,0,faris/5/2002/4327,108,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtlQY,http://onforb.es/1IR71XC,1014958800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
80,Billionaires,2002,3,spiro-latsis,"Family patriarch John Latsis made his fortune in shipping and can still be found entertaining British royals aboard his lavish yacht, The Alexander. His son, Spiro, a banker, has shifted the family fortune away from shipping and into banking. A small tanker fleet still flies the Latsis colors, but the bulk of the extended family's wealth comes from its ownership of EFG Bank Group, an international commercial and private banking consortium based in Switzerland.",106,billionaires,3400.0,,,"{'name': 'Spiro Latsis & family', 'uri': 'spiro-latsis', 'squareImage': '//specials-images.forbesimg.com/imageserve/56ca07f8e4b062f6b59a2de6/416x416.jpg?background=000000&cropX1=2&cropX2=703&cropY1=35&cropY2=736'}",True,Spiro Latsis & family,55.0,Switzerland,,Geneva,,,Greece,1309540105768,1309540134513,,,,,0,faris/5/2002/4948,109,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwuZSs,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/56ca07f8e4b062f6b59a2de6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/56ca07f8e4b062f6b59a2de6/416x416.jpg?background=000000&cropX1=2&cropX2=703&cropY1=35&cropY2=736,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
81,Billionaires,2002,3,akira-mori,"With brother, inherited commercial real estate empire from his father in 1993. Runs Mori Trust Group, which made two significant purchases recently: it bought 10% of Fujita Kanko, Japan's second-biggest hotel chain last year, and 20% of the Loft variety store chain this year.",106,billionaires,3400.0,,,"{'name': 'Akira Mori & family', 'uri': 'akira-mori', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7fadfb4bbe6f2652f53485/416x416.jpg?background=000000&cropX1=217&cropX2=2212&cropY1=0&cropY2=1995'}",True,Akira Mori & family,65.0,Japan,,Tokyo,,['Real Estate'],Japan,1309543095779,1309543116259,,,,,0,faris/5/2002/4929,110,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTUIC,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/5a7fadfb4bbe6f2652f53485/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7fadfb4bbe6f2652f53485/416x416.jpg?background=000000&cropX1=217&cropX2=2212&cropY1=0&cropY2=1995,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
82,Billionaires,2002,3,william-wrigley-jr,"His bubble stock is still floating: shares of his 4th-generation gum empire are up 22% in the last year. Bill Jr. took over company 1999 after father died unexpectedly while recuperating from fractured hip and divorcing third wife. Settled estate battle, reinvigorated company: new product lines, new blood in top jobs. ""I see my role as taking a late-19th-century company and bringing it into the 21st century with guns blazing.""",106,billionaires,3400.0,,,"{'name': 'William Wrigley', 'uri': 'william-wrigley-jr', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8aff5022254b0008e1675c/416x416.jpg?background=000000&cropX1=160&cropX2=857&cropY1=32&cropY2=730'}",True,William Wrigley,39.0,United States,Illinois,Lake Forest,,['Food'],United States,1309542057231,1309542080706,,,,,0,faris/5/2002/6896,111,True,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUkyG,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/5d8aff5022254b0008e1675c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8aff5022254b0008e1675c/416x416.jpg?background=000000&cropX1=160&cropX2=857&cropY1=32&cropY2=730,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
83,Billionaires,2002,3,shari-arison,"Despite her low profile, Israel's wealthiest citizen recently made headlines on speculation that she may bid for Bezeq, Israel's state-owned telecommunications giant on the verge of privatization. Inherited her father Ted Arison's Israeli operations, plus owns $2 billion worth of Carnival Corp., the Miami-based leisure cruise line run by brother Micky. Carnival is embroiled in an increasingly hostile battle with Royal Caribbean for the acquisition of P&#38;O Princess Cruises. Arison Dorsman continues to promote Matan, the philanthropy she modeled after United Way.",112,billionaires,3300.0,,,"{'name': 'Shari Arison', 'uri': 'shari-arison', 'squareImage': '//specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760'}",True,Shari Arison,44.0,Israel,,Tel Aviv,,,Israel,1309539066698,1309539085592,,,,,0,faris/5/2002/4626,112,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtuDW,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
84,Billionaires,2002,3,nicky-oppenheimer,"Africa&#8217;s richest man derives most of his wealth from diamonds. The third generation of his family to head De Beers, he led a successful $19 billion bid to take the group private last year in one of the largest corporate deals in African history. His family now owns 45%. After several robust years the diamond market was dulled by an economic downturn and the effects of Sept. 11. In November the family sold 10 million shares in mining giant Anglo American, which owns 45% of De Beers. Still holds a 3% stake. A large landowner in Zimbabwe, the family is under pressure from that country&#8217;s government to give back land. Pilots his own helicopter to visit his prized game reserve, which he plans to turn into &#8220;the premier eco-tourist destination in southern Africa.&#8221;",112,billionaires,3300.0,,,"{'name': 'Nicky Oppenheimer & family', 'uri': 'nicky-oppenheimer', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6009d4608122193e45aeabc9/416x416.jpg?background=000000&cropX1=314&cropX2=2176&cropY1=1006&cropY2=2869'}",True,Nicky Oppenheimer & family,56.0,South Africa,,Johannesburg,,,South Africa,1309539060684,1309539082528,,,,,0,faris/5/2002/4657,113,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwt4xh,http://onforb.es/1IR71XC,1014958800000,False,False,http://specials-images.forbesimg.com/imageserve/6009d4608122193e45aeabc9/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6009d4608122193e45aeabc9/416x416.jpg?background=000000&cropX1=314&cropX2=2176&cropY1=1006&cropY2=2869,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
85,Billionaires,2002,3,eitaro-itoyama,"The colorful Itoyama was a member of parliament from 1974 to 1996. Inherited a fortune made up of golf courses in Japan and New Jersey. As the largest individual shareholder in Japan Airlines, gained notoriety in recent years for strongly criticizing its management at annual shareholders meetings. His personal life was tumultuous last year as his pregnant daughter had a shot-gun wedding. Nonetheless, having recently turned 60, he says he is very happy to have become a grandfather.",118,billionaires,3100.0,,,"{'name': 'Eitaro Itoyama', 'uri': 'eitaro-itoyama'}",True,Eitaro Itoyama,59.0,Japan,,Tokyo,,['Real Estate'],Japan,1309542592747,1309542608750,,,,,0,faris/5/2002/4736,119,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/OmS2Km,http://onforb.es/1IR71XC,1014958800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
