,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,previousRank,csfDisplayFields,suppressOnProfiles,portraitImage,landscapeImage,numberOfSiblings,numberOfSiblingsEst,premiumProfile,embargo,residenceStateRegion,residenceMsa
437,Billionaires,2009,3,stefano-pessina,"Executive chairman of Alliance Boots, European pharmaceutical retailer; faces slackening demand as consumers pinch pennies. Going ahead with plan to merge company's 300-store chain of eye shops with competitor Dollond &#38; Aitchison, creating the second-biggest optician in the U.K. Nuclear engineer turned his family's ailing Naples drug wholesaler into Alliance UniChem Group, which merged with U.K. pharmacy chain Boots Group in 2006 to form Alliance Boots; took it private in $22 billion deal in May 2007 with financing from private equity firm KKR.",450,billionaires,1600.0,,,,"{'name': 'Stefano Pessina', 'uri': 'stefano-pessina', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c70cd5c31358e35dd26ecf4/416x416.jpg?background=000000&cropX1=305&cropX2=3948&cropY1=8&cropY2=3648'}",True,Stefano Pessina,67.0,Monaco,,Monte Carlo,,['Health Care'],Italy,,1309542203855,1309542235651,,,,,0.0,faris/5/2009/7503,458,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTqC9,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5c70cd5c31358e35dd26ecf4/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c70cd5c31358e35dd26ecf4/416x416.jpg?background=000000&cropX1=305&cropX2=3948&cropY1=8&cropY2=3648,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
438,Billionaires,2009,3,bruno-schroder,"Fourth-generation banker continues as a nonexecutive director of his family's financial-services company, Schroders. Brother-in-law George Mallinckrodt is a longtime company director; nephew Philip Mallinckrodt promoted to board in December. Shares of Schroders down 17% over past year, performing better than the FTSE 100, which is off 27%. In spare time flies planes and breeds Middle White pigs at his estate in Islay, Scotland.",450,billionaires,1600.0,,,,"{'name': 'Bruno Schroder & family', 'uri': 'bruno-schroder', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a70f09e4bbe6f2652f40d95/416x416.jpg?background=000000&cropX1=65&cropX2=241&cropY1=0&cropY2=176'}",True,Bruno Schroder & family,76.0,United Kingdom,,London,,['Finance'],United Kingdom,,1309540554263,1309540590937,,,,,0.0,faris/5/2009/4574,459,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTEJE,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5a70f09e4bbe6f2652f40d95/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a70f09e4bbe6f2652f40d95/416x416.jpg?background=000000&cropX1=65&cropX2=241&cropY1=0&cropY2=176,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
439,Billionaires,2009,3,walter-scott-jr,"Warren Buffett's lifelong friend was first his rival; vied against the Oracle of Omaha for the hearts of girls in high school. Studied civil engineering at Colorado State; went to work for father's employer, Kiewit Construction (now Peter Kiewit Sons'). Chief executive 1979. Pushed company into telecom, fiber optics, power plants. Retired 1998, still chairman of Level 3 Communications. Today sits on the Berkshire Hathaway board. Owns minority share in Omaha Royals minor league baseball team. Donates to Henry Doorly Zoo in Omaha. This April he'll receive the Horatio Alger Association's Norman Vincent Peale Award for his philanthropic and humanitarian efforts.",450,billionaires,1600.0,Technology,0.0,185.0,"{'name': 'Walter Scott, Jr.', 'uri': 'walter-scott-jr', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f4d53e5d4284d5bf7d91820/416x416.jpg?background=000000&cropX1=452&cropX2=1160&cropY1=50&cropY2=757'}",True,"Walter Scott, Jr.",77.0,United States,Nebraska,Omaha,,['Technology                    '],United States,Level 3 Communications,1347996088656,1347996144832,0.0,0.0,0.0,0.0,0.0,faris/5/2009/5184,460,True,0.0,0.0,False,E,M,-1218657600000.0,225.0,Scott,Walter,The World's Billionaires,Chairman,"{'name': 'Level 3 Communications', 'uri': 'companies/level-3-communications', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1zwuo3c,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5f4d53e5d4284d5bf7d91820/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f4d53e5d4284d5bf7d91820/416x416.jpg?background=000000&cropX1=452&cropX2=1160&cropY1=50&cropY2=757,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Billionaires,2009,3,david-shaw,"Money man had a tumultuous summer in 2007, but flagship fund said to have finished up in 2008. Founded hedge fund from office above communist book store 1988. Today D.E. Shaw manages $30 billion across hedge fund, private equity, investment banking, insurance operations. Firm bought FAO Schwarz toy store out of bankruptcy last May. Sold 20% of equity in management company to Lehman Brothers in 2007; no longer involved in day-to-day operations. Solves scientific riddles as head of D. E. Shaw Research.",450,billionaires,1600.0,Investments,0.0,185.0,"{'name': 'David Shaw', 'uri': 'david-shaw', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/239960e569e988f52709225581a9680b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=71&cropY2=815'}",True,David Shaw,58.0,United States,New York,New York,,['Investments                   '],United States,D. E. Shaw & Co.,1347995860765,1347995911267,0.0,0.0,0.0,0.0,0.0,faris/5/2009/8039,461,True,-900.0,-36.0,False,D,M,-592081200000.0,225.0,Shaw,David,The World's Billionaires,Founder,"{'name': 'D. E. Shaw &#38; Co., L.P.', 'title': 'Founder', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1BPaqro,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/239960e569e988f52709225581a9680b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/239960e569e988f52709225581a9680b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=71&cropY2=815,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Billionaires,2009,3,friede-springer,"Fifth wife and widow of Axel Springer, founder of $3.5 billion (sales) Axel Springer Verlag, one of Germany's leading publishing groups. Now owns more than 52% of company, which publishes more than 170 papers in 33 countries, including leading German conservative daily Die Welt and Germany's largest daily tabloid, Bild Zeitung. Axel Springer publishes foreign language editions of Forbes in Poland and Russia.  Active in various philanthropic organizations; has received numerous awards for her efforts to rebuild German-Jewish relations.  Latest honor:  the Federal Cross of Merit for her efforts to promote social,  cultural and scientific dialogue worldwide.",450,billionaires,1600.0,,,,"{'name': 'Friede Springer', 'uri': 'friede-springer', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7624e2c7b02d000666c7a6/416x416.jpg?background=000000&cropX1=1201&cropX2=4255&cropY1=254&cropY2=3306'}",True,Friede Springer,66.0,Germany,,Berlin,,['Media'],Germany,,1309540783866,1309540818421,,,,,0.0,faris/5/2009/7225,462,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtQup,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5e7624e2c7b02d000666c7a6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e7624e2c7b02d000666c7a6/416x416.jpg?background=000000&cropX1=1201&cropX2=4255&cropY1=254&cropY2=3306,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
442,Billionaires,2009,3,sukanto-tanoto,"Eldest of 7 boys left school at age 17 to join father's 3-man firm supplying parts to oil and gas companies. Took over after father's early death. Today his RGM International owns pulp and papermaker April and palm oil producer Asian Agri, both hit by falling commodity prices. Asian Agri recently won defamation lawsuit against Tempo magazine for publishing a report on company's alleged tax evasion. Tanoto changed last character of his Chinese name to mean ""peace"" instead of ""river.""",450,billionaires,1600.0,,,,"{'name': 'Sukanto Tanoto', 'uri': 'sukanto-tanoto', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/61b1136780aff2711dd56fb4/416x416.jpg?background=000000&cropX1=489&cropX2=3226&cropY1=308&cropY2=3045'}",True,Sukanto Tanoto,59.0,Singapore,,Singapore,,['Agriculture'],Indonesia,,1309542442214,1309542462494,,,,,0.0,faris/5/2009/4385,463,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUO7T,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/61b1136780aff2711dd56fb4/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/61b1136780aff2711dd56fb4/416x416.jpg?background=000000&cropX1=489&cropX2=3226&cropY1=308&cropY2=3045,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
443,Billionaires,2009,3,sarik-tara,"Founder of Turkey's largest construction company, Enka. Company now run by son, Mehmet Sinan Tara, who dropped out of the billionaires ranks this year as its share price plummeted more than 60%. One billion worth of contracts in Russia may dry up as real estate market there fizzles. Born in Macedonia, he established Enka at age 27 in Istanbul with brother-in-law Sadi Gulcelik.",450,billionaires,1600.0,,,,"{'name': 'Sarik Tara', 'uri': 'sarik-tara', 'squareImage': '//specials-images.forbesimg.com/imageserve/28f7c01c2c198bc19d280c59ef9bb4df/416x416.jpg?background=000000&cropX1=125&cropX2=537&cropY1=66&cropY2=478'}",True,Sarik Tara,78.0,Turkey,,Istanbul,,['Construction &#38; Engineering'],Turkey,,1309541790464,1309541821677,,,,,0.0,faris/5/2009/8212,464,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwv0Gg,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/28f7c01c2c198bc19d280c59ef9bb4df/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/28f7c01c2c198bc19d280c59ef9bb4df/416x416.jpg?background=000000&cropX1=125&cropX2=537&cropY1=66&cropY2=478,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
444,Billionaires,2009,3,donald-trump,"The Donald has seen better days. Last month Trump Entertainment Resorts filed for bankruptcy; he resigned from the casino company's board of directors a few days beforehand. His $1 billion hotel and condo tower in Chicago is struggling to close previously agreed-to sales and can't find new buyers. Says he's finding opportunity amid calamity: ""We're buying things we couldn't have dreamed of buying two years ago. And we have a lot of cash."" Example: recently bought lush golf course along the Potomac River outside Washington D.C. Sold a Palm Beach estate to Russian billionaire Dmitry Rybolovlev for $100 million in July. Son of Brooklyn developer invaded Manhattan in mid-1970s, borrowed heavily, talked tough, became a billionaire. Nearly lost it all in 1990 real estate crash; bounced back, embraced reality TV. Prized buildings: Trump Tower, 40 Wall Street, 1260 Avenue of the Americas.",450,billionaires,1600.0,,0.0,185.0,"{'name': 'Donald Trump', 'uri': 'donald-trump', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5638e53de4b0ffa7afe6a26a/416x416.jpg?background=000000&cropX1=27&cropX2=731&cropY1=32&cropY2=736'}",True,Donald Trump,62.0,United States,New York,New York,,['Real Estate'],United States,,1337116943250,1337116989099,0.0,0.0,0.0,0.0,0.0,faris/5/2009/6045,465,True,-1400.0,-46.666666666666664,False,D,M,-743198400000.0,225.0,Trump,Donald,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTVfE,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5638e53de4b0ffa7afe6a26a/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5638e53de4b0ffa7afe6a26a/416x416.jpg?background=000000&cropX1=27&cropX2=731&cropY1=32&cropY2=736,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Billionaires,2009,3,alisher-usmanov,"Owns iron ore and steel producer Metalloinvest with Andrei Skoch and Vasily Anisimov. Trio planned to take it public in 2008 and had  investment bankers lined up, but it was postponed indefinitely because of  the financial crisis. Skoch and Anisimov, who have smaller stakes in the  company, both dropped out of the billionaire ranks this year. Another bad bet by Usmanov:  paid $2.5 billion for a 5% stake in Norilsk Nickel last year. At press time it was worth just $600 million. Also has a 25%  stake in publicly traded British soccer club, Arsenal. Owns the biggest Russian business daily, Kommersant, and has shares in two extremely popular social networking websites. His most valuable asset is his stake in Russia&#8217;s telecom outfit, Megafon.",450,billionaires,1600.0,,,,"{'name': 'Alisher Usmanov', 'uri': 'alisher-usmanov', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/607a044ee9910fe868a69505/416x416.jpg?background=000000&cropX1=183&cropX2=812&cropY1=23&cropY2=651'}",True,Alisher Usmanov,55.0,Russia,,Moscow,,['Metals &#38; Mining'],Russia,,1309539174089,1309539198648,,,,,0.0,faris/5/2009/7634,466,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTrWR,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/607a044ee9910fe868a69505/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/607a044ee9910fe868a69505/416x416.jpg?background=000000&cropX1=183&cropX2=812&cropY1=23&cropY2=651,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
446,Billionaires,2009,3,zhang-xin-pan-shiyi,"Beijing property developer. She and husband, Pan Shiyi, who are Soho China's chief executive and chairman, respectively, are one of China's best-known business couples, renowned for their stylish buildings. Zhang got start at international firms Goldman Sachs, Travelers Group. Started Soho with husband in 1995. Pan who writes a popular blog transferred his shares to her in 2005; company listed in 2007. At a time when fortunes of rival developers have crashed, Zhang's initially held up in part because of good business from repeat customers, who account for about half of sales, but more recently its stock has been faltering.",450,billionaires,1600.0,Business,0.0,9.0,"{'name': 'Zhang Xin & family', 'uri': 'zhang-xin-pan-shiyi', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e793930c7b02d000666ff9e/416x416.jpg?background=000000&cropX1=1326&cropX2=3680&cropY1=0&cropY2=2352'}",True,Zhang Xin & family,44.0,China,,Beijing,,['Business'],China,Soho China Ltd.,1347457557703,1347457603676,0.0,0.0,0.0,0.0,0.0,faris/5/2009/350,467,False,-1400.0,-46.666666666666664,False,D,F,-137448000000.0,99.0,Zhang,Xin,The World's Billionaires,"Cofounder, CEO","{'name': 'Soho China Ltd.', 'uri': 'companies/soho-china', 'title': 'Cofounder, CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1zwuQ1t,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5e793930c7b02d000666ff9e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e793930c7b02d000666ff9e/416x416.jpg?background=000000&cropX1=1326&cropX2=3680&cropY1=0&cropY2=2352,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Billionaires,2009,3,ali-ibrahim-agaoglu,"Chairman of 25-year-old Agaoglu Group, a builder of hotels, resorts, and ski lodges in Turkey. Net worth up this year because of greater asset transparency; owns 90 million square feet of developable land on western coast of Turkey and continues to buy up parcels opportunistically. Despite the downturn, his new Istanbul residential estate project called My City Bahcelievler sold 300 units in 3 days in mid-February. Announced plans to invest $2 billion in tourism projects including hotels and malls last March.",468,billionaires,1500.0,,,,"{'name': 'Ali Ibrahim Agaoglu', 'uri': 'ali-ibrahim-agaoglu', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a70d26431358e4955ac09ff/416x416.jpg?background=000000&cropX1=0&cropX2=481&cropY1=44&cropY2=525'}",True,Ali Ibrahim Agaoglu,55.0,Turkey,,Istanbul,,['Construction &#38; Engineering'],Turkey,,1309541062720,1309541078982,,,,,0.0,faris/5/2009/8896,468,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwvM64,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5a70d26431358e4955ac09ff/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a70d26431358e4955ac09ff/416x416.jpg?background=000000&cropX1=0&cropX2=481&cropY1=44&cropY2=525,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
448,Billionaires,2009,3,anil-agarwal,"Turned his small scrap-metals trading outfit into London-listed Vedanta Resources, a metals, mining group with bulk of assets in India. In 2007 beat Lakshmi Mittal in race to buy Indian iron ore producer Sesa Goa acquired for more than $1 billion. Abandoned plans in 2008 to restructure Vedanta into 3 units after investors protested that it was unfair to minority shareholders. His Sterlite Industries agreed to buy bankrupt U.S. copper miner Asarco for $1.7 billion, less than the $2.6 billion it was going to pay last year before the global meltdown. Has pledged $1 billion to set up Vedanta University in eastern India. Plans to give away 75% of wealth to charity.",468,billionaires,1500.0,,,,"{'name': 'Anil Agarwal', 'uri': 'anil-agarwal', 'squareImage': '//specials-images.forbesimg.com/imageserve/5bad4b4ba7ea4342a948e153/416x416.jpg?background=000000&cropX1=1474&cropX2=3554&cropY1=126&cropY2=2207'}",True,Anil Agarwal,55.0,United Kingdom,,London,,['Metals &#38; Mining'],India,,1309539034406,1309539069951,,,,,0.0,faris/5/2009/7502,469,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUOon,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5bad4b4ba7ea4342a948e153/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5bad4b4ba7ea4342a948e153/416x416.jpg?background=000000&cropX1=1474&cropX2=3554&cropY1=126&cropY2=2207,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
449,Billionaires,2009,3,john-arrillaga,"Silicon Valley real estate titan's fortune has fallen $200 million since September. Son of Basque immigrants, attended Stanford; with lifelong partner Richard Peery converted California farmland into valuable Silicon Valley office space during the 1960s. Duo sold offices to tenants Google and Cisco, created cities of Mountain View and Sunnyvale. Sold half of their portfolio in 2005; the next year made $1.1 billion selling more than 5 million square feet of office space and research facilities. Arrillaga donated $100 million to alma mater in 2006.",468,billionaires,1500.0,Real Estate,0.0,193.0,"{'name': 'John Arrillaga', 'uri': 'john-arrillaga', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/416x416.jpg?background=000000&cropX1=156&cropX2=668&cropY1=39&cropY2=551'}",True,John Arrillaga,71.0,United States,California,Portola Valley,,['Real Estate                   '],United States,,1347996170328,1347996232001,0.0,0.0,0.0,0.0,0.0,faris/5/2009/5433,471,True,0.0,0.0,False,E,M,-1020369600000.0,225.0,Arrillaga,John,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwv6xy,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/416x416.jpg?background=000000&cropX1=156&cropX2=668&cropY1=39&cropY2=551,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Billionaires,2009,3,louis-bacon,"Hedge fund maven spent summers manning fishing boat for NYSE board member Walter Frank; fellow fisherman convinced Bacon to apply to Columbia business school. Launched hedge fund Moore Capital 8 years later. First year returned 86% on bet that Gulf war would cause oil prices to spike. Today manages $16.5 billion, down from $20 billion in September. Two years ago, bought Forbes family's Colorado ranch for $175 million.",468,billionaires,1500.0,Investments,0.0,193.0,"{'name': 'Louis Bacon', 'uri': 'louis-bacon', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a8ede9131358e4955ae08e1/416x416.jpg?background=000000&cropX1=171&cropX2=2280&cropY1=189&cropY2=2298'}",True,Louis Bacon,50.0,United States,New York,Long Island,,['Investments                   '],United States,,1347996386171,1347996448942,0.0,0.0,0.0,0.0,0.0,faris/5/2009/6009,472,True,-200.0,-11.764705882352942,False,D,M,-363038400000.0,225.0,Bacon,Louis,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwx5C6,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5a8ede9131358e4955ae08e1/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a8ede9131358e4955ae08e1/416x416.jpg?background=000000&cropX1=171&cropX2=2280&cropY1=189&cropY2=2298,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Billionaires,2009,3,edward-bass,"Father, Perry (d. 2006), inherited family fortune created by oil baron uncle Sid Richardson 1959. Passed on to eldest son, Sid, 1968. Bass Enterprises Production still among biggest private oil companies; sold one division to Southern Union for $1.6 billion 2005. Ed studied architecture at Yale. Built hotel in the Himalayas; spent $200 million building Biosphere 2 project in Arizona 1990s, sold with surrounding land to housing developer for $50 million in 2007 with agreement University of Arizona can conduct scientific experiments in the Biosphere. Donating millions to protect Yale historic buildings. Fine Line investment firm holds interests in venture capital, ranches in Texas, Kansas, Australia.",468,billionaires,1500.0,Energy,0.0,193.0,"{'name': 'Edward Bass', 'uri': 'edward-bass', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8b3b0a22254b0008e16b74/416x416.jpg?background=000000&cropX1=439&cropX2=3790&cropY1=7&cropY2=3355'}",True,Edward Bass,64.0,United States,Texas,Fort Worth,,['Energy                        '],United States,,1347996068203,1347996125080,0.0,0.0,0.0,0.0,0.0,faris/5/2009/5195,473,True,-1000.0,-40.0,False,D,M,-788904000000.0,225.0,Bass,Edward,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUMNd,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8b3b0a22254b0008e16b74/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8b3b0a22254b0008e16b74/416x416.jpg?background=000000&cropX1=439&cropX2=3790&cropY1=7&cropY2=3355,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Billionaires,2009,3,carlo-benetton,"Together with siblings, Luciano, Giuliana and Gilberto, all billionaires, formed Benetton Group in 1965; now a $2.7 billion (sales) clothing company, which sells brands like United Colors of Benetton, Sisley; stock down 35% since last year as retail sales suffer in the recession. Is also deputy chair of Edizione SRL, the family holding company that owns stakes in Atlantia, one of the world's largest toll-road companies, and Autogrill restaurants, which serve customers on highways and in airports around the world; stocks in both down over 50% since last year.",468,billionaires,1500.0,,,,"{'name': 'Carlo Benetton', 'uri': 'carlo-benetton', 'squareImage': '//specials-images.forbesimg.com/imageserve/48e7014b81dcbb5af16440c90335228e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=0&cropY2=741'}",True,Carlo Benetton,65.0,Italy,,Treviso,,['Apparel'],Italy,,1309542131646,1309542151880,,,,,0.0,faris/5/2009/7903,474,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwumZj,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/48e7014b81dcbb5af16440c90335228e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/48e7014b81dcbb5af16440c90335228e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=0&cropY2=741,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
453,Billionaires,2009,3,gilberto-benetton,"Together with siblings Luciano, Giuliana and Carlo, also billionaires, formed Benetton Group in 1965. The $2.7 billion (sales) clothing company sells brands like United Colors of Benetton, Sisley; stock down 35% since last year as retail sales suffer in the recession. Chairs Edizione SRL, the family holding company that owns stakes in Atlantia, one of the world's largest toll-road companies, and Autogrill restaurants, which serve customers on highways and in airports around the world; stocks in both down over 50% since last year. Created La Ghirada, an indoor-outdoor sports complex for basketball, volleyball and rugby in Treviso, Italy. Makes investments via personal holding company Regia SRL.",468,billionaires,1500.0,,,,"{'name': 'Gilberto Benetton', 'uri': 'gilberto-benetton', 'squareImage': '//specials-images.forbesimg.com/imageserve/589f893c4bbe6f0e55868e24/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=0&cropY2=743'}",True,Gilberto Benetton,67.0,Italy,,Treviso,,['Apparel'],Italy,,1309541091946,1309541113564,,,,,0.0,faris/5/2009/7902,475,,,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUaXX,http://onforb.es/1IR71XC,1235883600000,False,False,http://specials-images.forbesimg.com/imageserve/589f893c4bbe6f0e55868e24/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/589f893c4bbe6f0e55868e24/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=0&cropY2=743,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
