,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,category,title,csfDisplayFields,suppressOnProfiles,previousRank,organization,employment,residenceStateRegion,residenceMsa,parentListUri,premiumProfile,selfMadeRank,portraitImage,landscapeImage,numberOfSiblings,numberOfSiblingsEst
273,Billionaires,2007,3,steven-spielberg,"Hollywood&#8217;s most celebrated director struck gold again in 2005 with War of the Worlds; Tom Cruise flick grossed $590 million worldwide. Produced Clint Eastwood war films Flags of Our Fathers, Letters from Iwo Jima. Last year with fellow billionaire David Geffen (see) and partner Jeffrey Katzenberg sold DreamWorks live-action movie studio to Paramount for $1.5 billion; personally netted $175 million. Arizona-raised movie buff rejected by top film schools, then dropped out of Cal State Long Beach. Got start in entertainment as a director for Universal. First movie, Duel, aired on TV. Third effort, Jaws, launched a litany of blockbusters: E.T., Jurassic Park, Schindler&#8217;s List, Saving Private Ryan. Now tinkering with videogames, reality television. Up next: the fourth installment of Indiana Jones franchise with pal George Lucas (see) will be released May 2008.",287,billionaires,3000.0,0.0,91.0,"{'name': 'Steven Spielberg', 'uri': 'steven-spielberg', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f497384226032c2eb8faecb/416x416.jpg?background=000000&cropX1=377&cropX2=3114&cropY1=768&cropY2=3504'}",True,Steven Spielberg,60.0,United States,California,Pacific Palisades,,['Media'],United States,1337116982156,1337117040917,0.0,0.0,0.0,0.0,0.0,faris/5/2007/5787,309,True,200.0,7.142857142857139,False,U,M,-727038000000.0,225.0,Spielberg,Steven,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOU4j6,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5f497384226032c2eb8faecb/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f497384226032c2eb8faecb/416x416.jpg?background=000000&cropX1=377&cropX2=3114&cropY1=768&cropY2=3504,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Billionaires,2007,3,teh-hong-piow,"This former bank clerk used profits from a real estate deal to open a small bank in 1966. Today, Public Bank is the third-largest banking group in Malaysia with 12,800 employees and more than 250 branches. Mindful of competition from foreign banks entering the Malaysian market following deregulation in 2007, Teh has his sights on China. In May 2006 his group acquired a Hong Kong bank and announced plans to expand its operations in Shenzhen, Shenyang and Shanghai. Enjoys photography.",287,billionaires,3000.0,,,"{'name': 'Hong Piow Teh', 'uri': 'teh-hong-piow', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e5fd53c44b78400068bfb15/416x416.jpg?background=000000&cropX1=23&cropX2=2692&cropY1=0&cropY2=2667'}",True,Hong Piow Teh,77.0,Malaysia,,Kuala Lumpur,,['Finance'],Malaysia,1309539046751,1309539074489,,,,,0.0,faris/5/2007/4356,310,True,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1w9lpEO,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5e5fd53c44b78400068bfb15/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e5fd53c44b78400068bfb15/416x416.jpg?background=000000&cropX1=23&cropX2=2692&cropY1=0&cropY2=2667,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
275,Billionaires,2007,3,tsai-wan-tsai,"Founder of Fubon Group may weigh in on big decisions but his 2 U.S.-educated sons Daniel and Richard now otherwise run the show. Older son Daniel chairs Fubon Financial, which has been expanding with recent acquisition of Taipeibank. This follows the purchase of a majority stake in Bahrain-based International Bank of Asia in 2003. Richard oversees family's telecom interests as chairman of Taiwan Mobile. Brothers speak frequently, sometimes in pajama-and-slippers meetings in one of their apartments, which are located in the same building.",287,billionaires,3000.0,,,"{'name': 'Wan-Tsai Tsai & family', 'uri': 'tsai-wan-tsai', 'imageExists': True}",True,Wan-Tsai Tsai & family,77.0,Taiwan,,Taipei,,['Finance'],Taiwan,1309539353750,1309539375628,,,,,0.0,faris/5/2007/7380,311,True,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1GYdtfh,http://onforb.es/1IR71XC,1172725200000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
276,Billionaires,2007,3,klaus-tschira,"Trained physicist, he and four former IBM colleagues founded German software company SAP in 1972. Retired in 1998 but still sits on SAP&#8217;s board. Devotes most of his time to his Klaus Tschira Foundation, dedicated to pursuing whatever scientific research and cultural projects capture his imagination; for instance, sponsored a communications and computer camp for blind and vision- impaired youth.",287,billionaires,3000.0,,,"{'name': 'Klaus Tschira', 'uri': 'klaus-tschira'}",True,Klaus Tschira,66.0,Germany,,Heidelberg,,['Software'],Germany,1309542652196,1309542690872,,,,,0.0,faris/5/2007/4253,312,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTsdp,http://onforb.es/1IR71XC,1172725200000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
277,Billionaires,2007,3,peter-woo,Inherited real estate and shipping outfit Wheelock &#38; Co. from father-in-law Sir Y.K. Pao; chairs company. Ran failed bid to become Hong Kong&#8217;s first chief executive in 1997. Recently dispelled rumors he would run again. Heads Hong Kong Trade Development Council. Has invested alongside fellow Hong Kong tycoons in some of China&#8217;s recent high-profile public offerings.,287,billionaires,3000.0,,,"{'name': 'Peter Woo & family', 'uri': 'peter-woo', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/620d2693995b45d70b8590b0/416x416.jpg?background=000000&cropX1=806&cropX2=1851&cropY1=642&cropY2=1687'}",True,Peter Woo & family,61.0,Hong Kong,,Hong Kong,,['Real Estate'],Hong Kong,1309540134972,1309540153641,,,,,0.0,faris/5/2007/4693,313,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTqSF,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/620d2693995b45d70b8590b0/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/620d2693995b45d70b8590b0/416x416.jpg?background=000000&cropX1=806&cropX2=1851&cropY1=642&cropY2=1687,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
278,Billionaires,2007,3,mikhail-gutseriev-brother,"Born in Kazakhstan (Tselinograd), where his Ingush family had been deported after WWII. Later returned to Chechnya-Ingushetia. Later became president of state oil company Slavneft. In 2002 was dismissed before privatization but was able to return to big oil. Over 4 years Swiss trader Glencore helped him buy a number of small Russian oil firms which he united into Russian Oil company (RussNeft).",314,billionaires,2900.0,,,"{'name': 'Mikhail Gutseriev', 'uri': 'mikhail-gutseriev-brother', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5a80ad5c4bbe6f2652f53f26/416x416.jpg?background=000000&cropX1=754&cropX2=3423&cropY1=0&cropY2=2667'}",True,Mikhail Gutseriev,49.0,Russia,,Moscow,,['Oil'],Russia,1309542300467,1309542321259,,,,,0.0,faris/5/2007/8266,314,False,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwv2hk,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5a80ad5c4bbe6f2652f53f26/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5a80ad5c4bbe6f2652f53f26/416x416.jpg?background=000000&cropX1=754&cropX2=3423&cropY1=0&cropY2=2667,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
279,Billionaires,2007,3,martha-ingram,"Widow of Bronson Ingram oversees Nashville-based media-distribution conglomerate he created after inheriting his father&#8217;s oil-and-barge business. Today Ingram Industries is the nation&#8217;s largest distributor of books and magazines plus retains original barge outfit. Martha became company&#8217;s director of public affairs in 1979, chairman in 1995 after husband&#8217;s death. These days books and barges run by sons John and Orrin, respectively. Son David manages spinoff Ingram Entertainment. Prominent in Nashville society.",314,billionaires,2900.0,0.0,101.0,"{'name': 'Martha Ingram & family', 'uri': 'martha-ingram', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba50d1fa7ea434e4c6957dc/416x416.jpg?background=000000&cropX1=15&cropX2=1515&cropY1=5&cropY2=1507'}",True,Martha Ingram & family,71.0,United States,Tennessee,Nashville,,['Media'],United States,1337117304515,1337117370393,0.0,0.0,0.0,0.0,0.0,faris/5/2007/5872,315,True,200.0,7.407407407407419,False,U,F,-1084564800000.0,225.0,Ingram,Martha,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTLVB,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5ba50d1fa7ea434e4c6957dc/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba50d1fa7ea434e4c6957dc/416x416.jpg?background=000000&cropX1=15&cropX2=1515&cropY1=5&cropY2=1507,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Billionaires,2007,3,lee-kun-hee,"Heads Samsung Group, Korea's largest industrial conglomerate, founded by his father, Lee Byung-Chull. At its heart is Samsung Electronics, accounting for close to a fifth of the nation's exports. Group also owns the country's largest insurance companies and has interests in real estate. Wife Hong Ra-Hee is the director of Leeum, Samsung Museum of Art, which opened in Seoul in October 2004. Lee owns the most expensive home in Seoul, according to the tax authority. Avid equestrian; also likes listening to classical music.",314,billionaires,2900.0,,,"{'name': 'Kun-Hee Lee', 'uri': 'lee-kun-hee', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77b6abd8e1ae0007b7340a/416x416.jpg?background=000000&cropX1=65&cropX2=909&cropY1=57&cropY2=902'}",True,Kun-Hee Lee,65.0,South Korea,,Seoul,,,South Korea,1309541988141,1309542016919,,,,,0.0,faris/5/2007/4583,316,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTuBW,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5e77b6abd8e1ae0007b7340a/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77b6abd8e1ae0007b7340a/416x416.jpg?background=000000&cropX1=65&cropX2=909&cropY1=57&cropY2=902,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
281,Billionaires,2007,3,hiroshi-mikitani,"Founded online shopping mall Rakuten a decade ago with 13 tenants. Now hosts more than 18,000 virtual stores selling products ranging from organic cucumbers to BMWs. Sales total $1.1 billion.  Suing a Japanese weekly magazine, for suggesting that he might be arrested like his rival Internet entrepreneur  Livedoor's Takafumi Horie.  Mikitani's Rakuten and Livedoor operated in the same high rise; Mikitani is now moving some departments to a new location 20 minutes away.",314,billionaires,2900.0,,,"{'name': 'Hiroshi Mikitani', 'uri': 'hiroshi-mikitani', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/607dcdcca333763de5e0b999/416x416.jpg?background=000000&cropX1=20&cropX2=2809&cropY1=8&cropY2=2797'}",True,Hiroshi Mikitani,42.0,Japan,,,,,Japan,1309540615678,1309540643864,,,,,0.0,faris/5/2007/4677,317,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsQq5,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/607dcdcca333763de5e0b999/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/607dcdcca333763de5e0b999/416x416.jpg?background=000000&cropX1=20&cropX2=2809&cropY1=8&cropY2=2797,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
282,Billionaires,2007,3,robert-miller,"Founded Future Electronics in 1968 and built it into the world's third-largest electronics distributor (products include semiconductors and electromechanical components); sector now in cyclical slump weighed down by rising inventories and margin pressures. Spirits still high: in December threw party for 6,000 employees and friends at the Bell Centre, Montreal's equivalent to Madison Square Garden, where Peter Cetera, former lead singer of the rock band Chicago, performed. Supports the Alcor Life Extension Foundation, which promotes cryonics, the science of freezing bodies with the intent to restore life when technology becomes available.",314,billionaires,2900.0,,,"{'name': 'Robert Miller', 'uri': 'robert-miller', 'squareImage': '//specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539'}",True,Robert Miller,61.0,Canada,,Montreal,,,Canada,1309543218363,1309543240712,,,,,0.0,faris/5/2007/4938,318,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUo1o,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
283,Billionaires,2007,3,quek-leng-chan,"Heads Hong Leong Group Malaysia, a multinational conglomerate comprising 14 listed companies involved in a range of industries including banking, financial services, semiconductor manufacturing, ceramic tile manufacturing and motorcycle distribution. Quek&#8217;s group sold OYL Industries, an air-conditioner manufacturer it had acquired in 1990, to Japan&#39s Daikin for $2.17 billion last May. In February the group&#8217;s Hong Kong-listed Guoco Group--through its investment arm BIL International--was awarded 16 casino licenses by U.K. authorities; BIL is expected to start introducing casinos in selected Thistle Hotels, the luxury hotel chain in the U.K. that the group also owns. Has a Barrister-at-Law from Middle Temple school in the U.K. Also has interests in his cousin Kwek Leng Beng&#8217;s (see) empire.",314,billionaires,2900.0,,,"{'name': 'Leng Chan Quek', 'uri': 'quek-leng-chan', 'squareImage': '//specials-images.forbesimg.com/imageserve/9bbc3bf3ec43d1372354224b2f0c3ae6/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787'}",True,Leng Chan Quek,66.0,Malaysia,,Wee,,['Finance'],Malaysia,1309540236952,1309540281793,,,,,0.0,faris/5/2007/4925,319,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1w9lnww,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/9bbc3bf3ec43d1372354224b2f0c3ae6/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/9bbc3bf3ec43d1372354224b2f0c3ae6/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=44&cropY2=787,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
284,Billionaires,2007,3,moise-safra,"This scion of a Middle Eastern banking family cut financial ties with his younger brother Joseph (see) in mid-2006. Joseph bought Moise&#8217;s stake in Banco Safra, Brazil&#8217;s 8th-largest bank, as well as his stakes in the brothers&#8217; banking holdings elsewhere in the world, including in Luxembourg and New York, for an undisclosed sum. Moise is reported to still own shares in Brazilian pulp and paper maker Aracruz Celulose. Joseph and Moise&#8217;s deceased brother, Edmond Safra, had a separate multibillion-dollar banking fortune, part of which he left to his wife, Lily (see).",314,billionaires,2900.0,,,"{'name': 'Moise Safra', 'uri': 'moise-safra'}",True,Moise Safra,72.0,Brazil,,,,['Finance'],Brazil,1309542301385,1309542318135,,,,,0.0,faris/5/2007/8295,320,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/UnY6L0,http://onforb.es/1IR71XC,1172725200000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
285,Billionaires,2007,3,bruno-schroder,"Fourth-generation banker Schroder continues as a director of his family&#39s financial services company, Schroders, which celebrated its 200th anniversary in 2004. Shares wealth with sister Charmaine whose husband George Mallinckrodt is the bank&#8217;s current president. Shares slid 30% in past 12 months; group got kicked out of the FTSE 100. Schroder flies planes and breeds ""middle white"" pigs at his estate in Islay, Scotland.",314,billionaires,2900.0,,,"{'name': 'Bruno Schroder & family', 'uri': 'bruno-schroder', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a70f09e4bbe6f2652f40d95/416x416.jpg?background=000000&cropX1=65&cropX2=241&cropY1=0&cropY2=176'}",True,Bruno Schroder & family,74.0,United Kingdom,,London,,['Finance'],United Kingdom,1309540560629,1309540591214,,,,,0.0,faris/5/2007/4574,321,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTEJE,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5a70f09e4bbe6f2652f40d95/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a70f09e4bbe6f2652f40d95/416x416.jpg?background=000000&cropX1=65&cropX2=241&cropY1=0&cropY2=176,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
286,Billionaires,2007,3,donald-trump,"Son of Brooklyn developer borrowed heavily, built big, lived large, became billionaire during the 1980s. Nearly lost it all after 1990 realty crash. Stayed flamboyant, smartened up and embraced reality TV. Now other builders affix &#8220;Trump&#8221; to their condos and pay The Donald a generous cut of the gross; there are 8,200 such condos in development that will bear his name. Housing slowdown? Perhaps not a problem: large-scale Trump Organization projects in Chicago (92-story hotel-and-condo complex) and Las Vegas (with casino mogul Phillip Ruffin) are almost completely sold out. Now fighting with a New York Times reporter who claimed in a book that Trump was worth just a few hundred million dollars. Sued for defamation; judge recently ruled that $5 billion lawsuit can proceed. Constantly disputes FORBES&#8217; net worth estimate: &#8220;I&#8217;m worth $6 billion.&#8221;",314,billionaires,2900.0,0.0,101.0,"{'name': 'Donald Trump', 'uri': 'donald-trump', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5638e53de4b0ffa7afe6a26a/416x416.jpg?background=000000&cropX1=27&cropX2=731&cropY1=32&cropY2=736'}",True,Donald Trump,60.0,United States,New York,New York,,['Real Estate'],United States,1337116945437,1337116988344,0.0,0.0,0.0,0.0,0.0,faris/5/2007/6045,322,True,300.0,11.538461538461547,False,U,M,-743198400000.0,225.0,Trump,Donald,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTVfE,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/5638e53de4b0ffa7afe6a26a/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5638e53de4b0ffa7afe6a26a/416x416.jpg?background=000000&cropX1=27&cropX2=731&cropY1=32&cropY2=736,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Billionaires,2007,3,pierre-bellon,"Founded Sodexho as catering and river-cruise company in 1966. Today the company also supplies food to U.S. Marine Corps, handles security for the Alaska natural gas pipeline, manages gold mines in Chile, operates prisons and has a majority stake in the Lido, a topless Parisian cabaret that features ice dancers and trapeze artists. A new joint venture with Magic Johnson will provide dining, catering and groundskeeping to school and corporate cafeterias. Company&#8217;s stock has doubled since 2004 when 3 top executives were forced out, including Bellon&#8217;s son. Bellon himself stepped down as chief executive the following year but remains as chairman.",323,billionaires,2800.0,,,"{'name': 'Pierre Bellon & family', 'uri': 'pierre-bellon', 'squareImage': '//specials-images.forbesimg.com/imageserve/58a1c18ba7ea431f32196354/416x416.jpg?background=000000&cropX1=3&cropX2=718&cropY1=129&cropY2=844'}",True,Pierre Bellon & family,77.0,France,,Paris,,,France,1309540935962,1309540965776,,,,,0.0,faris/5/2007/7027,323,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtxQg,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/58a1c18ba7ea431f32196354/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58a1c18ba7ea431f32196354/416x416.jpg?background=000000&cropX1=3&cropX2=718&cropY1=129&cropY2=844,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
288,Billionaires,2007,3,carlo-benetton,"Together with siblings Luciano, Giuliana and Gilberto (see all), formed Benetton Group in 1965. Now deputy chairman of the $2.3 billion (sales) clothing company that sells its United Colors of Benetton, Sisley, Playlife and Killer Loop brands at 5,000 stores in 120 countries. Is also vice president of Edizione, the family holding company that owns stakes in Autostrade, which is merging with Spain&#8217;s Albertis to become the world&#8217;s largest toll road company, and Autogrill restaurants, which serve 800 million customers each year on highways and in airports in 31 countries. Formerly headed production for Benetton Group.",323,billionaires,2800.0,,,"{'name': 'Carlo Benetton', 'uri': 'carlo-benetton', 'squareImage': '//specials-images.forbesimg.com/imageserve/48e7014b81dcbb5af16440c90335228e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=0&cropY2=741'}",True,Carlo Benetton,63.0,Italy,,Treviso,,['Apparel'],Italy,1309542139073,1309542152102,,,,,0.0,faris/5/2007/7903,324,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwumZj,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/48e7014b81dcbb5af16440c90335228e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/48e7014b81dcbb5af16440c90335228e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=0&cropY2=741,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
289,Billionaires,2007,3,gilberto-benetton,"Together with siblings Luciano, Giuliana and Carlo (see all), formed Benetton Group in 1965. The $2.3 billion (sales) clothing company sells its United Colors of Benetton, Sisley, Playlife and Killer Loop brands at 5,000 stores in 120 countries. Chairs Edizione, the family holding company that owns stakes in Autostrade, which is merging with Spain&#8217;s Albertis to become the world&#8217;s largest toll road company, and Autogrill restaurants, which serve 800 million customers each year on highways and in airports in 31 countries. A sports enthusiast, Gilberto promotes Benetton&#39s sponsorships of rugby, basketball and volleyball. Through Fondazione Benetton, he created La Ghirada, an indoor-and-outdoor sports complex with beach volleyball, golf and swimming in Treviso, Italy.",323,billionaires,2800.0,,,"{'name': 'Gilberto Benetton', 'uri': 'gilberto-benetton', 'squareImage': '//specials-images.forbesimg.com/imageserve/589f893c4bbe6f0e55868e24/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=0&cropY2=743'}",True,Gilberto Benetton,65.0,Italy,,Treviso,,['Apparel'],Italy,1309541095676,1309541113614,,,,,0.0,faris/5/2007/7902,325,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUaXX,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/589f893c4bbe6f0e55868e24/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/589f893c4bbe6f0e55868e24/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=0&cropY2=743,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
290,Billionaires,2007,3,giuliana-benetton,"Together with siblings Luciano, Carlo and Gilberto, formed Benetton Group in 1965. The $2.3 billion (sales) clothing company  sells its United Colors of Benetton, Sisley, Playlife and Killer Loop brands at 5,000 stores in 120 countries. Is also director of Edizione, the family holding company that owns stakes in Autostrade, which is merging with Spain&#8217;s Albertis to become the world&#8217;s largest toll road company, and Autogrill restaurants, which serve 800 million customers each year on highways and in airports in 31 countries.  It was actually Giuliana who started the family&#39s fashion business, knitting sweaters that brother Luciano would then peddle by bicycle. Originally sold under the Tres Jolie label, before eventually renaming it Benetton.",323,billionaires,2800.0,,,"{'name': 'Giuliana Benetton', 'uri': 'giuliana-benetton', 'squareImage': '//specials-images.forbesimg.com/imageserve/6a21667aaf0bc07cb3c22f8c52558dd8/416x416.jpg?background=000000&cropX1=1&cropX2=300&cropY1=1&cropY2=300'}",True,Giuliana Benetton,69.0,Italy,,Treviso,,['Apparel'],Italy,1309541067261,1309541084628,,,,,0.0,faris/5/2007/7904,326,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUaHr,http://onforb.es/1IR71XC,1172725200000,False,False,http://specials-images.forbesimg.com/imageserve/6a21667aaf0bc07cb3c22f8c52558dd8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/6a21667aaf0bc07cb3c22f8c52558dd8/416x416.jpg?background=000000&cropX1=1&cropX2=300&cropY1=1&cropY2=300,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
