,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,category,state,organization,title,employment,numberOfSiblings,numberOfSiblingsEst,csfDisplayFields,suppressOnProfiles,premiumProfile,embargo,previousRank,portraitImage,landscapeImage,residenceStateRegion,residenceMsa,investments
647,Billionaires,2011,3,kelcy-warren,"The music lover adds $500 million to his net worth as his pipeline company, Energy Transfer, continues to hum; shares of ETE and ETP both up more than 20% in past year. Warren built up his pipeline network in wake of Enron's collapse; currently the largest in Texas. He is now searching for new acquisitions to expand his empire. Bought 3,500-acre Colorado ranch for $46.5 million in April 2010. Has spent 41 years in the pipeline business; swept warehouses at age 13 for the Sun Oil pipeline where his dad worked. Owns Austin Texas' Music Road Records, supporting and marketing singer-songwriters and folk musicians.",595,billionaires,2000.0,0,200.0,"{'name': 'Kelcy Warren', 'uri': 'kelcy-warren', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f517e3eddda7926b1505add/416x416.jpg?background=000000&cropX1=569&cropX2=3400&cropY1=216&cropY2=3050'}",True,Kelcy Warren,55.0,United States,Dallas,Pipelines,['Energy'],United States,1358269612421,1358269610221,0.0,0.0,0.0,0.0,0.0,faris/5/2011/8520,654,True,500.0,33.333333333333314,True,U,M,-446410800000.0,225.0,Warren,Kelcy,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtgwC,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5f517e3eddda7926b1505add/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f517e3eddda7926b1505add/416x416.jpg?background=000000&cropX1=569&cropX2=3400&cropY1=216&cropY2=3050,False,Energy,Texas,,,,,,,,,,,,,,,
648,Billionaires,2011,3,albert-von-thurn-und-taxis,"First appeared in Forbes' ranks at age 8 but officially inherited fortune in June 2001 on his 18th birthday. Went to high school in Rome; in June 2008 received an M.A. in economics and theology from the University of Edinburgh in Scotland. But this prince hardly needs to earn his keep. Assets include real estate, art and a tech company and 30,000 hectares of woodland in Germany, one of the largest forest holdings in Europe. Despite local opposition is apparently going ahead with plans to build one of the world's largest solar farms in Bavaria, southern Germany, to sell electricity. Lives in family castle,  Schloss Emmeram. Eligible bachelor is also a race car driver; tours with a German auto-racing league.",595,billionaires,2000.0,0,38.0,"{'name': 'Albert von Thurn und Taxis', 'uri': 'albert-von-thurn-und-taxis', 'imageExists': True}",True,Albert von Thurn und Taxis,27.0,Germany,Regensburg,diversified,['Diversified'],Germany,1320241997296,1320241989554,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7281,654,True,-200.0,-9.090909090909093,False,D,M,425275200000.0,125.0,von Thurn und Taxis,Albert,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Skfldy,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
649,Billionaires,2011,3,zhang-zhidong,"Also known as Tony Zhang. He is cofounder of Tencent, China's largest Internet company by market capitalization, part of a triumvirate of Internet giants that dominate the China market and are known at home by the acronym TAB: Tencent, Alibaba and Baidu. Ma Huateng, another cofounder, is also on the billionaires' list this year. Zhang holds degrees from Shenzhen University and the South China University of Technology.",595,billionaires,2000.0,0,31.0,"{'name': 'Zhang Zhidong', 'uri': 'zhang-zhidong', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5bcf8eec31358e5b4334465b/416x416.jpg?background=000000&cropX1=249&cropX2=943&cropY1=98&cropY2=793'}",True,Zhang Zhidong,39.0,China,Shenzhen,internet,['Technology'],China,1320242849125,1320242852476,0.0,0.0,0.0,0.0,0.0,faris/5/2011/48,656,True,500.0,33.333333333333314,True,U,M,63090000000.0,99.0,Zhang,Zhidong,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtuUz,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5bcf8eec31358e5b4334465b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5bcf8eec31358e5b4334465b/416x416.jpg?background=000000&cropX1=249&cropX2=943&cropY1=98&cropY2=793,False,,Guangdong,,,,,,,,,,,,,,,
650,Billionaires,2011,3,alexei-ananyev,"With brother and fellow billionaire Dmitry, started out importing computers to Russia. Brothers then set up a bank and have been active in real estate and media. Alexei heads up their IT business and general strategy. In 2010 brothers sold their telecommunication company Synterra to Megafon, which is owned by billionaire Alisher Usmanov and Alfa Group, for $745 million. Despite their wealth they felt a lack of education and completed executive MBAs at the University of Chicago in 2005. Both brothers are very religious. Alexei uses free time to assist clergymen at Moscow's Church of the Trinity.",651,billionaires,1900.0,0,48.0,"{'name': 'Alexei Ananyev', 'uri': 'alexei-ananyev', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/56cbfa76e4b062f6b59a4ecc/416x416.jpg?background=000000&cropX1=56&cropX2=744&cropY1=79&cropY2=767'}",True,Alexei Ananyev,46.0,Russia,Moscow,"banking, IT, real estate",['Diversified'],Russia,1320242598875,1320242590014,0.0,0.0,0.0,0.0,0.0,faris/5/2011/8263,657,True,300.0,18.75,True,U,M,-168984000000.0,195.0,Ananyev,Alexei,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOV8n3,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5a808d5e4bbe6f2652f53d20/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/56cbfa76e4b062f6b59a4ecc/416x416.jpg?background=000000&cropX1=56&cropX2=744&cropY1=79&cropY2=767,False,,,,,,,,,,,,,,,,,
651,Billionaires,2011,3,dmitry-ananyev,"With brother and fellow billionaire Alexei, started out importing computers to Russia. Brothers then set up a bank and have been active in real estate and media. In 2010 sold their telecommunication company Synterra to Megafon, which is owned by billionaire Alisher Usmanov and Alfa Group, for $745 million. Despite their wealth they felt a lack of education and completed executive MBAs at the University of Chicago in 2005. Both brothers are very religious. Dmitry is a Federal Council (Senate) representative for the gas-rich polar region of Yamal.


Brought into the business by older brother Alexei, also a billionaire; they are now equal partners. Started out importing mainframes to Russia. Brothers then set up IT-company Technoserv and a bank. Later have been active in real estate and media. Since Dmitry became a senator in 2006 Alexei headed all businesses of the group. In the beginning of the 2010 EBRD bought a minority stake in their Promsvyazbank. Later in June brothers sold their telecommunication company Synterra to Megafon which is owned by billionaire Alisher Usmanov and Alfa Group for $745 mil.  Despite their wealth, the brothers felt a lack of education and completed executive M.B.A.s at the University of Chicago. Dmitry got his degree in 2006.  Dmitry is working in Federation Council as a representative from the gas-rich Arctic region of Yamal.",651,billionaires,1900.0,0,48.0,"{'name': 'Dmitry Ananyev', 'uri': 'dmitry-ananyev', 'imageExists': True}",True,Dmitry Ananyev,42.0,Russia,Moscow,"banking, IT, real estate",['Diversified'],Russia,1320242677015,1320242665823,0.0,0.0,0.0,0.0,0.0,faris/5/2011/8264,658,True,300.0,18.75,True,U,M,-27284400000.0,195.0,Ananyev,Dmitry,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOVcTL,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
652,Billionaires,2011,3,alan-casden,"Casden Properties' proposal to build new mixed-use, residential-retail project in West Hollywood at Movietown Plaza is projected to include 294 condos, 76 senior rental apartments, 32,300 square feet of retail space and parking garage. Real estate portfolio includes more than 200,000 square feet of office space, 3,100 luxury apartments, including renowned Palazzo Westwood. Collects Jewish antiquities.",651,billionaires,1900.0,0,220.0,"{'name': 'Alan Casden', 'uri': 'alan-casden', 'imageExists': True}",True,Alan Casden,65.0,United States,Beverly Hills,real estate,['Real Estate'],United States,1366216675265,1366216650311,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7330,659,True,0.0,0.0,True,E,M,-753562800000.0,225.0,Casden,Alan,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Skfpdn,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,Real Estate,California,Casden Properties LLC,"CEO, Chairman & Founder","{'name': 'Casden Properties LLC', 'title': 'CEO, Chairman & Founder', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
653,Billionaires,2011,3,dulce-pugliese-de-godoy-bueno,"Vice chairwoman of publicly-traded Amil Participações S.A., the largest managed care organization in Brazil (market cap: $3.8 billion), providing health insurance and delivering health care to 5 million people. New billionaire; shares assets with ex-husband, Amil founder Edson de Godoy Bueno (he retains voting rights over her shareholdings). Met her former husband in medical school and helped him build Amil, starting with the acquisition of a few medical clinics. She was assistant professor in the pediatrics department at Universidade Federal do Rio de Janeiro, where she also served as academic dean of the undergraduate program and founded the Pediatric Rheumatology Service of the Martagão Gesteira Pediatric Institute. Received a PhD in management from McCombs School of Business at the University of Texas at Austin.",651,billionaires,1900.0,0,24.0,"{'name': 'Dulce Pugliese de Godoy Bueno', 'uri': 'dulce-pugliese-de-godoy-bueno', 'imageExists': False}",True,Dulce Pugliese de Godoy Bueno,63.0,Brazil,Sao Paulo,finance,['Healthcare'],Brazil,1491252091174,1320242694557,0.0,,0.0,,0.0,faris/5/2011/13475,659,False,,,True,N,F,-696020400000.0,140.0,de Godoy Bueno,Dulce Pugliese,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1299646800000,False,False,,,False,Healthcare,,,,,,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,
654,Billionaires,2011,3,michael-ashley,"Ultra-reclusive tycoon listed his sporting goods retailer Sports Direct International in February 2007.  Kept a 70% stake in the company and continues to oversee more than 400 stores and brands such as Kangol, Lonsdale and No Fear as deputy executive chairman. Company swung back to a profit in 2010 while share price rose by a quarter. Retailing business faring better than his foray into soccer. Bought Newcastle United in July 2007 but failed to sell twice since then, and remains unpopular with fans. Most recently was criticised for firing manager Chris Hughton in December 2010, despite club returning to the first-tier Premier League last year. Reportedly lost about $1.5 million in one night playing craps at a casino in Newcastle in January, tipping the dealer $1,000 as he left the venue.",651,billionaires,1900.0,0,19.0,"{'name': 'Michael Ashley', 'uri': 'michael-ashley', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77f678c7b02d000666e20c/416x416.jpg?background=000000&cropX1=241&cropX2=1618&cropY1=37&cropY2=1413'}",True,Michael Ashley,51.0,United Kingdom,Hertfordshire,sports retailing,['Fashion and Retail'],United Kingdom,1320242895578,1320242875109,0.0,0.0,0.0,0.0,0.0,faris/5/2011/8315,659,False,400.0,26.666666666666657,True,U,M,-315601200000.0,205.0,Ashley,Michael,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwtunA,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5e77f678c7b02d000666e20c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77f678c7b02d000666e20c/416x416.jpg?background=000000&cropX1=241&cropX2=1618&cropY1=37&cropY2=1413,False,,,,,,,,,,,,,,,,,
655,Billionaires,2011,3,jim-coulter,"Quieter co-founder of Texas private equity giant TPG, James Coulter runs one of world's busiest deal shops; with affiliates, manages $48 billion. Firm known for good retail touch, having backed Neiman Marcu, Petco, is leading buyout of J. Crew, which it has owned on and off for more than a decade; deal recently approved by shareholders. Firm reportedly looking to invest in Indonesian coal. Notable losers in the past decade include Washington Mutual, TXU and Harrah's. Coulter met co-founder David Bonderman while working for billionaire Robert Bass. Duo left to pursue first deal together: salvaged Continental Airlines with $66 million investment, stake worth $700 million 5 years later. Started Texas Pacific Group 1992.",651,billionaires,1900.0,0,220.0,"{'name': 'James Coulter', 'uri': 'jim-coulter', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/632cd0067cdb1c63da44b122/416x416.jpg?background=000000&cropX1=1349&cropX2=3126&cropY1=69&cropY2=1848'}",True,James Coulter,51.0,United States,San Francisco,leveraged buyouts,['Investments'],United States,1358269616484,1358269614038,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7788,661,False,400.0,26.666666666666657,True,U,M,-318279600000.0,225.0,Coulter,James,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwvM5U,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/632cd0067cdb1c63da44b122/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/632cd0067cdb1c63da44b122/416x416.jpg?background=000000&cropX1=1349&cropX2=3126&cropY1=69&cropY2=1848,False,Investments,California,,,,,,,,,,,,,,,
656,Billionaires,2011,3,venugopal-dhoot,"His Videocon is a homegrown maker of consumer electronics and appliances. Facing heat over telecom unit Datacom; he was among several tycoons to be deposed before the Central Bureau of Investigation over corruption scandal involving granting of telecom licences. He denied any wrongdoing. Oil and gas arm recently struck gas off the Mozambique coast. Older sibling Rajkumar is a member of parliament. He gives public addresses on the Bhagavad Gita, the sacred Hindu text, and plays the flute.",651,billionaires,1900.0,0,30.0,"{'name': 'Venugopal Dhoot', 'uri': 'venugopal-dhoot', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a22ed8a7ea431f321971e1/416x416.jpg?background=000000&cropX1=224&cropX2=598&cropY1=55&cropY2=429'}",True,Venugopal Dhoot,59.0,India,Mumbai,electronics,['Manufacturing'],India,1491347104899,1320242692085,0.0,,0.0,,0.0,faris/5/2011/7819,661,True,,,False,R,M,-576100800000.0,66.0,Dhoot,Venugopal,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1299646800000,False,False,http://specials-images.forbesimg.com/imageserve/58a22ed8a7ea431f321971e1/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58a22ed8a7ea431f321971e1/416x416.jpg?background=000000&cropX1=224&cropX2=598&cropY1=55&cropY2=429,False,Manufacturing,,,,,2.0,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,
657,Billionaires,2011,3,john-caudwell,"Believed in mobile phones back in their brick-sized days and in 1987 started selling them in stores. Eventually sold out to a private equity group for $2.8 billion in 2006. Caudwell set up a charity, Caudwell Children, in 2009 to provide wheelchairs and specially-adapted sports equipment for sick and disabled children in the United Kingdom and now acts as chairman, attending half a dozen events a year. Last year raised nearly $3 million, with help from Elton John, at charity's annual Butterfly Ball. Scrapped with burglars at his Jacobean mansion in Staffordshire in November after a break-in, and was left with a cut forehead and elbow after being hit with an iron crow bar. Thieves took cash and designer jewelry. Avid sportsman scaled Mt. Everest and used to pedal 14 miles to work on his bike. Also has homes in London and France.",651,billionaires,1900.0,0,19.0,"{'name': 'John Caudwell', 'uri': 'john-caudwell', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77f52f10380d0006fbc978/416x416.jpg?background=000000&cropX1=2015&cropX2=5005&cropY1=158&cropY2=3146'}",True,John Caudwell,58.0,United Kingdom,Stoke-on-Trent,mobile phones,['Telecom'],United Kingdom,1320242399593,1320242390644,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7500,661,True,100.0,5.555555555555557,True,U,M,-544388400000.0,205.0,Caudwell,John,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwvagB,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5e77f52f10380d0006fbc978/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e77f52f10380d0006fbc978/416x416.jpg?background=000000&cropX1=2015&cropX2=5005&cropY1=158&cropY2=3146,False,,,,,,,,,,,,,,,,,
658,Billionaires,2011,3,joseph-craft,"Lawyer's son reared in Kentucky coal country, Craft became a lawyer himself. Joined MAPCO coal unit as assistant general counsel, 1980; became president, 1987. Craft was rewarded with a big stake for leading firm's LBO and conversion into tax-efficient public master limited partnership in 1996; it was renamed Alliance Resource Partners three years later. Its chief executive since, he's overseen subsequent expansion across Appalachia, Midwest. Not surprisingly, long-time advocate of coal as solution to country's energy issues. Personal fortune has soared as stock jumped over the past year; new billionaire this year. Big fan of basketball team at double alma mater University of Kentucky, to which he is big donor.",651,billionaires,1900.0,0,220.0,"{'name': 'Joseph Craft, III. & family', 'uri': 'joseph-craft', 'imageExists': True}",True,"Joseph Craft, III. & family",60.0,United States,Tulsa,Alliance Holdings,['Energy'],United States,1366216671953,1366216648424,0.0,0.0,0.0,0.0,0.0,faris/5/2011/8637,662,True,940.0,97.91666666666669,True,N,M,-606510000000.0,225.0,Craft,Joseph,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Skctxw,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,Energy,Oklahoma,,,,,,,,,,,,,,,
659,Billionaires,2011,3,edward-debartolo-jr,"Dad helped pioneer shopping mall concept in late 1940s. DeBartolo Jr. led DeBartolo Realty Corp.'s merger with Simon Property Group in 1996 to create largest public REIT in North America. San Francisco 49ers won NFL-record five Super Bowl championships during his 23-year ownership in the 1980s and 1990s. No longer owns team; he swapped his share with sister Denise for hefty stake in industry giant Simon Property Group following his federal bribery conviction in 2000. Today ""Mr. D."" owns 14.8 million SPG shares; shares up 48% since last year. Also owns stake in Famous Famiglia pizza joints, DeBartolo Sports & Entertainment.",651,billionaires,1900.0,0,220.0,"{'name': 'Edward DeBartolo, Jr.', 'uri': 'edward-debartolo-jr', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/632cc5ab3b3068af937d2c2d/416x416.jpg?background=000000&cropX1=477&cropX2=900&cropY1=360&cropY2=783'}",True,"Edward DeBartolo, Jr.",64.0,United States,Tampa,shopping centers,['Real Estate'],United States,1358269485140,1358269476167,0.0,0.0,0.0,0.0,0.0,faris/5/2011/5115,664,True,600.0,46.15384615384613,False,U,M,-730666800000.0,225.0,DeBartolo,Edward,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOU6r6,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/632cc5ab3b3068af937d2c2d/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/632cc5ab3b3068af937d2c2d/416x416.jpg?background=000000&cropX1=477&cropX2=900&cropY1=360&cropY2=783,False,Real Estate,Florida,,,,,,,,,,,,,,,
660,Billionaires,2011,3,israel-englander,Englander met first business partner John Mulheren on the floor of  the American Stock Exchange. Duo founded Jamie Securities but firm collapsed after Mulheren was convicted of insider trading (the conviction was later overturned). Founded Millennium Partners hedge fund in 1990 with $35 million. Firm manages over $7 billion in assets; charges expenses instead of a management fee. Hates losses: Englander fires traders who lose a predetermined amount of money. Result: returns of 13% for 2010. Wife is sister of famed investor Jack Nash (d. 2008).,651,billionaires,1900.0,0,220.0,"{'name': 'Israel Englander', 'uri': 'israel-englander', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a74d16de3150009a4fafc/416x416.jpg?background=000000&cropX1=0&cropX2=770&cropY1=122&cropY2=892'}",True,Israel Englander,62.0,United States,New York,hedge funds,['Investments'],United States,1358269503109,1358269497920,0.0,0.0,0.0,0.0,0.0,faris/5/2011/8102,666,True,200.0,11.764705882352942,True,U,M,-673214400000.0,225.0,Englander,Israel,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BPauHr,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a74d16de3150009a4fafc/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a74d16de3150009a4fafc/416x416.jpg?background=000000&cropX1=0&cropX2=770&cropY1=122&cropY2=892,False,Investments,New York,"Millennium Management, L.L.C.",Founder,"{'name': 'Millennium Management, L.L.C.', 'title': 'Founder', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
661,Billionaires,2011,3,mike-lazaridis,"The co-founder of Blackberry maker Research in Motion oversees a company that, while still growing, is fighting to keep pace with innovations from rivals like Apple's iPhone and other smartphone makers. He's also found himself in the middle of disputes with the governments of India and Saudi Arabia concerning a possible ban of the Blackberry product due to security issues. Research in Motion will soon launch its tablet computer, the PlayBook, with a brand new operating system. Founded Waterloo's Perimeter Institute for Theoretical Physics in 1999; has since donated $150 million to the quantum physics research institute. Chancellor of University of Waterloo.",651,billionaires,1900.0,0,17.0,"{'name': 'Mike Lazaridis', 'uri': 'mike-lazaridis', 'imageExists': True}",True,Mike Lazaridis,50.0,Canada,Waterloo,Research in Motion,['Technology'],Canada,1331131038468,1331131136604,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7692,667,True,-300.0,-13.63636363636364,True,D,M,-277758000000.0,223.0,Lazaridis,Mike,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/Skfmyh,http://onforb.es/1IR71XC,1298955600000,False,False,,,False,,,,,,,,,,,,,,,,,
662,Billionaires,2011,3,jeffery-hildebrand,"A former Exxon geologist, Hildebrand levers up to buy proven fields, uses advanced technology to boost efficiency. Headline deal of 2010: sold a 40% stake in his Hilcorp Energy's acreage in South Texas' Eagle Ford for $400 million to Kohlberg, Kravis, Roberts. Founded Hilcorp in 1989; started small, just ""3 guys and a telephone."" Bought out partner Thomas Hook for $500 million in 2003. Company gives employees bonuses tied to company's growth in lieu of stock options; employees can also buy stakes in Hilcorp's projects. Donates to Houston Zoo and Contemporary Arts Museum Houston.",651,billionaires,1900.0,0,220.0,"{'name': 'Jeffrey Hildebrand', 'uri': 'jeffery-hildebrand', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5d8addf818444200084e726c/416x416.jpg?background=000000&cropX1=802&cropX2=1319&cropY1=710&cropY2=1228'}",True,Jeffrey Hildebrand,52.0,United States,Houston,Oil,['Energy'],United States,1358269327953,1358269327188,0.0,0.0,0.0,0.0,0.0,faris/5/2011/8135,668,False,-100.0,-5.0,True,D,M,-341694000000.0,225.0,Hildebrand,Jeffrey,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTK3I,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5d8addf818444200084e726c/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5d8addf818444200084e726c/416x416.jpg?background=000000&cropX1=802&cropX2=1319&cropY1=710&cropY2=1228,False,Energy,Texas,,,,,,,,,,,,,,,
663,Billionaires,2011,3,antti-herlin,"Finland's first dollar billionaire heads $6.8 billion (sales) elevator, escalator maker Kone; company is also involved with the products' installation and maintenance. The firm was founded 101 years ago and purchased by Herlin's great grandfather in 1924. Chief executive of firm from 1996 to 2006; chairman since 2003, the year his father Pekka died. Chairman of Security Trading Oy; also sits on the board of Finnish construction firm YIT.",651,billionaires,1900.0,0,1.0,"{'name': 'Antti Herlin', 'uri': 'antti-herlin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7596edc7b02d000666c442/416x416.jpg?background=000000&cropX1=352&cropX2=779&cropY1=0&cropY2=427'}",True,Antti Herlin,54.0,,,"elevators, escalators",['Manufacturing'],Finland,1320243213343,1320243191754,0.0,0.0,0.0,0.0,0.0,faris/5/2011/9248,668,True,600.0,46.15384615384613,False,U,M,-414356400000.0,122.0,Herlin,Antti,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwu2d6,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/5e7596edc7b02d000666c442/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e7596edc7b02d000666c442/416x416.jpg?background=000000&cropX1=352&cropX2=779&cropY1=0&cropY2=427,False,,,,,,,,,,,,,,,,,
664,Billionaires,2011,3,stanley-hubbard,"Twelve years after selling his direct-satellite TV outfit to DirecTV for $1.3 billion, Hubbard still holds a large stake. His Hubbard Broadcasting's ReelzChannel airs in 50 million homes. Hubbard has passed reins to son and is now company's ""chief cheerleader."" In January, Hubbard Broadcasting made one of the largest radio-station deals in years, when it acquired 17 stations for $505 million. Now Hubbard Aviation Technologies, acquired in 2008 for $200,000, occupies his time. The company makes hush kits, which muffle engine noise, allowing older Gulfstream aircraft to meet sound requirements; being phased in at airports around the world. Inherited love of flying from father, a pilot who started one of first commercial airlines in U.S., Kentucky Aviation Flight.",651,billionaires,1900.0,0,220.0,"{'name': 'Stanley Hubbard', 'uri': 'stanley-hubbard', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/59de6c0f4bbe6f37dda056b5/416x416.jpg?background=000000&cropX1=163&cropX2=871&cropY1=150&cropY2=858'}",True,Stanley Hubbard,77.0,United States,St. Paul,DirecTV,['Media'],United States,1358269613625,1358269613100,0.0,0.0,0.0,0.0,0.0,faris/5/2011/6253,669,True,400.0,26.666666666666657,False,U,M,-1154894400000.0,225.0,Hubbard,Stanley,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwwbVW,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/59de6c0f4bbe6f37dda056b5/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/59de6c0f4bbe6f37dda056b5/416x416.jpg?background=000000&cropX1=163&cropX2=871&cropY1=150&cropY2=858,False,Media,Minnesota,"Hubbard Broadcasting, Inc.",Chairman and CEO,"{'name': 'Hubbard Broadcasting, Inc.', 'title': 'Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,
665,Billionaires,2011,3,michael-jaharis,"Pharma investor a big supporter of Columbia U. Medical Center, Weill Cornell Medical College, Tufts U. School of Medicine. Former partner with Philip Frost (also a billionaire). Korean vet launched Kos Pharmaceutical in 1988; created cholesterol-battling drug Niaspan, sold to Abbott Labs in 2006 for $4.2 billion.",651,billionaires,1900.0,0,220.0,"{'name': 'Michael Jaharis', 'uri': 'michael-jaharis', 'imageExists': True}",True,Michael Jaharis,82.0,United States,New York,pharmaceuticals,['Health care'],United States,1358269642671,1358269637489,0.0,0.0,0.0,0.0,0.0,faris/5/2011/7802,670,True,0.0,0.0,True,E,M,-1308427200000.0,225.0,Jaharis,Michael,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOUw0Q,http://onforb.es/1IR71XC,1298955600000,False,False,http://specials-images.forbesimg.com/imageserve/355b76bed0725fb184508639a87e6e10/280x425.jpg?fit=scale&background=000000,,False,Health care,New York,,,,,,,,,,,,,,,
