,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,category,title,previousRank,csfDisplayFields,suppressOnProfiles,organization,employment,residenceStateRegion,residenceMsa,premiumProfile,portraitImage,landscapeImage
266,Billionaires,2006,3,dennis-washington,"High school graduate and self-made industrialist made fortune in construction (Washington Group International), mining (copper in Butte, Mont.) and transportation (1,000-mile-long Montana Rail Link). Owns largest tug and barge company in Canada; investor in Seaspan Corporation, line of 23 container ships profiting from China trade.",292,billionaires,2500.0,,,"{'name': 'Dennis Washington', 'uri': 'dennis-washington', 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba4dae34bbe6f79516f5042/416x416.jpg?background=000000&cropX1=2&cropX2=923&cropY1=2&cropY2=923'}",True,Dennis Washington,71,United States,Montana,Missoula,,['Investments'],United States,1309538689192,1309538714132,,,,,0.0,faris/5/2006/5825,315,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtxQi,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5ba4dae34bbe6f79516f5042/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba4dae34bbe6f79516f5042/416x416.jpg?background=000000&cropX1=2&cropX2=923&cropY1=2&cropY2=923,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
267,Billionaires,2006,3,chaleo-yoovidhya,"Met up with Austrian Dietrich Mateschitz two decades ago and decided to start an energy drink company with him. He provided the beverage formula and his partner contributed the marketing flair. The result: $2.5 billion (sales) Red Bull, in which they each own 49%. Yoovidhya also owns 60% of a private Thai hospital chain and $133 million (sales) TC Pharmaceuticals, a producer of energy drinks in Thailand. Son Chalerm, who holds the remaining 2% stake in Red Bull, owns one of Asia&#8217;s leading wine producers, Siam Winery, whose labels include Monsoon Valley and Sabai, a herb and wine drink.",292,billionaires,2500.0,0.0,2.0,"{'name': 'Chaleo Yoovidhya', 'uri': 'chaleo-yoovidhya', 'imageExists': True}",True,Chaleo Yoovidhya,74,,,,,['Food and Beverage'],Thailand,1337116974562,1337117015517,0.0,0.0,0.0,0.0,0.0,faris/5/2006/7404,316,True,300.0,13.63636363636364,False,U,M,-1199214000000.0,97.0,Yoovidhya,Chaleo,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/OmS1pD,http://onforb.es/1IR71XC,1141189200000,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Billionaires,2006,3,clive-calder,"Ex-record-label tycoon sold his Zomba Recordings , onetime label for Britney Spears, Backstreet Boys and 'N Sync, to BMG for $2.7 billion in 2002. He now lives quietly in the Cayman Islands. He has reportedly granted one interview in his life. Raised in a middle-class neighborhood in Johannesburg, Calder started out playing bass guitar in local bands and is supposed to have kept tax manuals as bedside reading.",317,billionaires,2400.0,,,"{'name': 'Clive Calder', 'uri': 'clive-calder', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c726e2131358e35dd270216/416x416.jpg?background=000000&cropX1=159&cropX2=978&cropY1=59&cropY2=878'}",True,Clive Calder,59,Cayman Islands,,,,['Media'],United Kingdom,1309541805305,1309541825451,,,,,0.0,faris/5/2006/7260,317,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUfLb,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5c726e2131358e35dd270216/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c726e2131358e35dd270216/416x416.jpg?background=000000&cropX1=159&cropX2=978&cropY1=59&cropY2=878,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
269,Billionaires,2006,3,dhanin-chearavanont,"Youngest of four brothers, Dhanin was just 25 when he took over the family's small seed shop. Transformed it into one of the world's largest suppliers of animal feed.   Then successfully branched into retail and telecom and other businesses. The group uses a lotus flower as its Buddhist symbol of commitment, effort and accomplishment. In spare time, enjoys breeding Thai chickens; allows cockfights but only with chickens wearing small gloves to prevent serious injuries.",317,billionaires,2400.0,,,"{'name': 'Dhanin Chearavanont', 'uri': 'dhanin-chearavanont', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e8b4496ceb5d7000666fc17/416x416.jpg?background=000000&cropX1=79&cropX2=1146&cropY1=81&cropY2=1148'}",True,Dhanin Chearavanont,66,Thailand,,Bangkok,,['Agriculture'],Thailand,1309540315676,1309540347119,,,,,0.0,faris/5/2006/4970,318,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTsd6,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5e8b4496ceb5d7000666fc17/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e8b4496ceb5d7000666fc17/416x416.jpg?background=000000&cropX1=79&cropX2=1146&cropY1=81&cropY2=1148,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
270,Billionaires,2006,3,stein-erik-hagen,"With his father, opened a discount supermarket WHERETK in the late 1970s. Later partnered with Swedish retailer ICA Group and supermarket giant Ahold. In 2004 exercised option to sell his remaining 20% stake in the venture, forcing Ahold to pony up $1 billion. Has been boosting his stake in consumer-goods company Orkla, on whose board he sits. Also invests in real estate and local companies through his Canica group. Reportedly owns an island in the Caribbean and one of the biggest sailboats in Europe.",317,billionaires,2400.0,,,"{'name': 'Stein Erik Hagen & family', 'uri': 'stein-erik-hagen', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e770410c7b02d000666d40d/416x416.jpg?background=000000&cropX1=49&cropX2=880&cropY1=38&cropY2=870'}",True,Stein Erik Hagen & family,49,Norway,,Oslo,,['Retail'],Norway,1309542431202,1309542462161,,,,,0.0,faris/5/2006/7091,319,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtHXT,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5e770410c7b02d000666d40d/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e770410c7b02d000666d40d/416x416.jpg?background=000000&cropX1=49&cropX2=880&cropY1=38&cropY2=870,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
271,Billionaires,2006,3,jain,"Matriarch chairs privately-owned Bennett, Coleman &#38; Co, India's biggest media house. Family acquired the company from a British group. Now Sons Samir and Vineet run the show. Their flagship publication, the Times of India, is the world's largest selling English daily newspaper, selling more than 3 million copies. Group recently listed Entertainment Network India, a radio broadcasting arm and launched Times Now, a television news channel, in a joint venture with Reuters. Jain herself has introduced columns on spirituality in the group's newspapers; also oversees the Times Foundation, the group's philanthropic arm.",317,billionaires,2400.0,,,"{'name': 'Indu Jain', 'uri': 'jain', 'imageExists': False}",True,Indu Jain,69,India,,New Delhi,,['Media'],India,1309541038079,1309541056501,,,,,0.0,faris/5/2006/7831,320,False,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwuGr5,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/57e2912431358e16c589c780/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
272,Billionaires,2006,3,richard-kinder,"Former Enron president wisely left firm in 1996, uncomfortable with &#8220;asset-light&#8221; strategy. Bought Enron pipeline operations with pal William Morgan. Today controls 38,000-mile pipe network. Last year bought Canadian pipeline company Terasen for $5.6 billion. Gave Kinder Morgan access to fast-growing oil sands developments where production expected to double over next decade. Pays himself $1 a year, but dividends from limited partnership more than enough to support fly-fishing hobby.",317,billionaires,2400.0,,,"{'name': 'Richard Kinder', 'uri': 'richard-kinder', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c76d0e4a7ea43100043cdf2/416x416.jpg?background=000000&cropX1=995&cropX2=3185&cropY1=56&cropY2=2245'}",True,Richard Kinder,62,United States,Texas,Houston,,['Oil'],United States,1309539760305,1309539796234,,,,,0.0,faris/5/2006/7086,321,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsOOU,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5c76d0e4a7ea43100043cdf2/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c76d0e4a7ea43100043cdf2/416x416.jpg?background=000000&cropX1=995&cropX2=3185&cropY1=56&cropY2=2245,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
273,Billionaires,2006,3,sergio-mantegazza,"His $3 billion (sales) tour outfit Globus &#38; Cosmos was founded in 1928 by father, Antonio, with a single boat that ferried tourists around Lake Lugano. President Sergio has been with the company for 50 years. Loves expensive toys: has a helicopter, a yacht (Lady Marina) and a $600,000 Mercedes Maybach. Son Fabio is chief executive of Monarch Travel, the family's no-frills airline. Son Paolo, who was CEO of Globus' American arm, Group Voyagers, committed suicide two years ago at age 34.",317,billionaires,2400.0,,,"{'name': 'Sergio Mantegazza', 'uri': 'sergio-mantegazza', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c72388a31358e35dd26ffe8/416x416.jpg?background=000000&cropX1=122&cropX2=973&cropY1=61&cropY2=912'}",True,Sergio Mantegazza,78,Switzerland,,Lugano,,,Switzerland,1309542905478,1309542938605,,,,,0.0,faris/5/2006/4246,322,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwuqrY,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5c72388a31358e35dd26ffe8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c72388a31358e35dd26ffe8/416x416.jpg?background=000000&cropX1=122&cropX2=973&cropY1=61&cropY2=912,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
274,Billionaires,2006,3,dietrich-mateschitz,"With a Thai business partner, created Red Bull energy drink and marketed it to young people using cheeky advertising and extreme sports sponsorships. A Taurus (the zodiac sign of the bull), Mateschitz owns 49% of the $2.5 billion (sales) company. While he is spending less time these days on the company&#8217;s daily operations, he is still involved in building its new Austrian headquarters with its two volcano-shaped roofs. Also keeps busy with his many other interests including a new construction company; a Formula 1 team; a football club; and Hangar-7, the event center located on the grounds of Salzburg airport that houses his historic aircraft collection, the Flying Bulls. He&#8217;s also developing a luxury resort on Laucala, an island in Fiji that he owns.",317,billionaires,2400.0,,,"{'name': 'Dietrich Mateschitz', 'uri': 'dietrich-mateschitz', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7419c910380d0006bdab6a/416x416.jpg?background=000000&cropX1=882&cropX2=3841&cropY1=6&cropY2=2966'}",True,Dietrich Mateschitz,61,Austria,,Fuschl am See,,['Beverages'],Austria,1309539267918,1309539285866,,,,,0.0,faris/5/2006/7378,323,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwswYi,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5e7419c910380d0006bdab6a/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e7419c910380d0006bdab6a/416x416.jpg?background=000000&cropX1=882&cropX2=3841&cropY1=6&cropY2=2966,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
275,Billionaires,2006,3,george-mitchell,"Son of Greek immigrants studied petroleum engineering at Texas A&#38;M, captain of tennis team. Founded Mitchell Energy &#38; Development in 1946, struck big in north Texas gas fields. Sold to Devon Energy in 2001 for $3.5 billion. Nature enthusiast built Woodlands residential community 1974, sold 1997. Owns Bald Head Island in North Carolina, hotels in Galveston. Funded $10 million National Academies study on sustainable development. Donates to University of Texas Medical Center for Alzheimer&#8217;s research; Texas A&#38;M telescope project.",317,billionaires,2400.0,,,"{'name': 'George Mitchell', 'uri': 'george-mitchell'}",True,George Mitchell,86,United States,Texas,The Woodlands,,['Oil'],United States,1309542047162,1309542076962,,,,,0.0,faris/5/2006/5164,324,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/SkfjCB,http://onforb.es/1IR71XC,1141189200000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
276,Billionaires,2006,3,axel-oberwelland,"Father Klaus died last April making Axel the sole owner of candy company Storck GmbH, which makes Werther's Original, Merci, Riesen, Toffifee and nimm2. He is the fourth generation of Oberwellands to run the now estimated $1.5 billion (sales) group. The company established the Stork Foundation in 1992 to preserve the endangered stork population in Germany.",317,billionaires,2400.0,,,"{'name': 'Axel Oberwelland', 'uri': 'axel-oberwelland', 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7020894bbe6f79679efdd8/416x416.jpg?background=000000&cropX1=171&cropX2=546&cropY1=13&cropY2=388'}",True,Axel Oberwelland,39,Germany,,Berlin,,['Food'],Germany,1309540473262,1309540494094,,,,,0.0,faris/5/2006/7661,325,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUbem,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5c7020894bbe6f79679efdd8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7020894bbe6f79679efdd8/416x416.jpg?background=000000&cropX1=171&cropX2=546&cropY1=13&cropY2=388,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
277,Billionaires,2006,3,henry-samueli,"Met partner Henry Nicholas at TRW. Started designing high-speed telecom chips from Nicholas&#8217; spare bedroom. Took public as Broadcom 1998. Nicholas: brawny CEO quit unexpectedly in 2003 to spend time with family. Supports education, performing arts, humanities, science through the Nicholas Foundation. Samueli: Broadcom chairman, chief of technology. UCLA grad funded school&#8217;s new Henry Samueli School of Engineering &#38; Applied Sciences.",317,billionaires,2400.0,,,"{'name': 'Henry Samueli', 'uri': 'henry-samueli', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8aa0fd6de3150009a5030b/416x416.jpg?background=000000&cropX1=376&cropX2=1438&cropY1=38&cropY2=1100'}",True,Henry Samueli,51,United States,California,Newport Beach,,,United States,1309542788607,1309542846211,,,,,0.0,faris/5/2006/6745,327,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwv2h7,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5d8aa0fd6de3150009a5030b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8aa0fd6de3150009a5030b/416x416.jpg?background=000000&cropX1=376&cropX2=1438&cropY1=38&cropY2=1100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
278,Billionaires,2006,3,emanuele-lino-saputo,"Canada's cheese mogul started Saputo in Montreal in 1954 with parents Giuseppe and Maria. Delivered mozzarella by bicycle in the early days. Snapped up U.S. and Canadian dairies in the 1980s as pizza's growing popularity boosted demand. In 2003 expanded into Argentina with $51 million purchase of Molfino Hermanos dairy processor. Also controls the 47-story Place Victoria, home of the Montreal Stock Exchange.",317,billionaires,2400.0,,,"{'name': 'Emanuele (Lino) Saputo', 'uri': 'emanuele-lino-saputo', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e74437e2a573300068fcd76/416x416.jpg?background=000000&cropX1=0&cropX2=1092&cropY1=284&cropY2=1376'}",True,Emanuele (Lino) Saputo,69,Canada,,Quebec,,['Food'],Canada,1309542550876,1309542567262,,,,,0.0,faris/5/2006/7233,328,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwttjs,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5e74437e2a573300068fcd76/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e74437e2a573300068fcd76/416x416.jpg?background=000000&cropX1=0&cropX2=1092&cropY1=284&cropY2=1376,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
279,Billionaires,2006,3,dilip-shanghvi,"A commerce graduate, he built Sun Pharmaceutical Industries into India's fifth-largest drugmaker partly by making timely acquisitions. Recently paid $23 million for the manufacturing operations of Able Labs, a generics company in New Jersey. Shanghvi is spinning off and listing part of Sun's drug discovery research division.",317,billionaires,2400.0,,,"{'name': 'Dilip Shanghvi', 'uri': 'dilip-shanghvi', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e768676c7b02d000666cf62/416x416.jpg?background=000000&cropX1=634&cropX2=3240&cropY1=1362&cropY2=3969'}",True,Dilip Shanghvi,50,India,,Mumbai,,['Pharmaceuticals'],India,1309539584243,1309539606773,,,,,0.0,faris/5/2006/7597,329,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsorZ,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5e768676c7b02d000666cf62/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e768676c7b02d000666cf62/416x416.jpg?background=000000&cropX1=634&cropX2=3240&cropY1=1362&cropY2=3969,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
280,Billionaires,2006,3,steven-udvar-hazy,"Budapest-born immigrant escaped Soviet occupation with family to Sweden, then to New York 1958. Moved to LA, studied economics at UCLA. Plane enthusiast ran own aircraft brokering, consulting business in college. With $150,000 savings, $1.7 million bank loan, started International Lease Finance with fellow Hungarians Louis and Leslie Gonda (see both). Business took off as airlines lined up for cheap, low-risk leases; became one of world&#8217;s largest aircraft lessors. Sold to AIG in 1990. Recently gave $66 million to the Steven Udvar-Hazy Center of the National Air &#38; Space Museum at the Smithsonian Institute.",317,billionaires,2400.0,,,"{'name': 'Steven Udvar-Hazy', 'uri': 'steven-udvar-hazy', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8ad1236de3150009a50643/416x416.jpg?background=000000&cropX1=1441&cropX2=3401&cropY1=483&cropY2=2442'}",True,Steven Udvar-Hazy,60,United States,California,Beverly Hills,,,United States,1309540211533,1309540287461,,,,,0.0,faris/5/2006/5625,330,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOU2rk,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5d8ad1236de3150009a50643/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8ad1236de3150009a50643/416x416.jpg?background=000000&cropX1=1441&cropX2=3401&cropY1=483&cropY2=2442,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
281,Billionaires,2006,3,wee-cho-yaw,"Wee is chairman of United Overseas Bank (UOB), one of the three big local banks in Singapore. In the last few years, has had to divest non-bank holdings as part of new Singapore government regulations on banks. Heads the Singapore Federation of Chinese Clan Associations, which looks to promote the better use of Chinese language by local Singaporeans. Son Wee Ee Cheong is bank's deputy chairman and president, and heir apparent.",317,billionaires,2400.0,,,"{'name': 'Cho Yaw Wee & family', 'uri': 'wee-cho-yaw', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a80f50531358e4955ad2ec8/416x416.jpg?background=000000&cropX1=628&cropX2=3834&cropY1=0&cropY2=3207'}",True,Cho Yaw Wee & family,77,Singapore,,,,['Finance'],Singapore,1309541485652,1309541520604,,,,,0.0,faris/5/2006/4490,331,True,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1fjZfxm,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5a80f50531358e4955ad2ec8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a80f50531358e4955ad2ec8/416x416.jpg?background=000000&cropX1=628&cropX2=3834&cropY1=0&cropY2=3207,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
282,Billionaires,2006,3,stef-wertheimer,"Founded Iscar, one of the world&#39s largest (by sales) manufacturers of carbide industrial-cutting tools, which are used by carmakers like GM and Ford. Son Eitan, who along with his wife owns Israel&#39s largest horse-breeding stud farm, is Iscar&#39s president. Stef Wertheimer also seeds high-tech Israeli startups through four industrial parks. Recently built a windmill at the flagship Tefen industrial park. After fleeing Nazi Germany the grade school dropout joined the Palmach, the elite strike force of the Haganah (the pre-state defense organization). A former Israeli parliament member, he is today an ardent supporter of joint Israeli-Palestinian businesses. In 2002 he testified before Congress about his idea for a &#8220;new Marshall Plan&#8221; that advocates U.S. funding to revitalize the Middle East, a plan he still champions in speeches across the world.",317,billionaires,2400.0,,,"{'name': 'Stef Wertheimer & family', 'uri': 'stef-wertheimer', 'squareImage': '//specials-images.forbesimg.com/imageserve/5a7f7e2a4bbe6f2652f532b1/416x416.jpg?background=000000&cropX1=150&cropX2=2485&cropY1=0&cropY2=2333'}",True,Stef Wertheimer & family,80,Israel,,Tefen,,['Manufacturing'],Israel,1309540468699,1309540489686,,,,,0.0,faris/5/2006/7676,332,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtbZO,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5a7f7e2a4bbe6f2652f532b1/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a7f7e2a4bbe6f2652f532b1/416x416.jpg?background=000000&cropX1=150&cropX2=2485&cropY1=0&cropY2=2333,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
283,Billionaires,2006,3,jerry-yang,"Battle of the search engines continues. After dropping Google last year, Yahoo revamped its own engine; now claims to scour more than 20 billion Web pages, images. Met partner David Filo at Stanford. As grad students turned Internet search engine project into popular Web portal. Went public 1996. Strong revenue growth pushing stock to pre-Internet-bubble prices. Yang: Taiwanese immigrant, arrived California at age 10. Filo: directs technical end of operations. Pair remain company&#8217;s public faces; business run by former Warner Bros. boss Terry Semel.",317,billionaires,2400.0,,,"{'name': 'Jerry Yang', 'uri': 'jerry-yang', 'squareImage': '//specials-images.forbesimg.com/imageserve/59dd8e324bbe6f37dda04cd3/416x416.jpg?background=000000&cropX1=1344&cropX2=2990&cropY1=384&cropY2=2030'}",True,Jerry Yang,37,United States,California,Los Altos,,,United States,1309540868942,1309540913231,,,,,0.0,faris/5/2006/6730,333,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwvs7i,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/59dd8e324bbe6f37dda04cd3/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/59dd8e324bbe6f37dda04cd3/416x416.jpg?background=000000&cropX1=1344&cropX2=2990&cropY1=384&cropY2=2030,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
284,Billionaires,2006,3,sam-zell,"Parents escaped Poland weeks before Nazi invasion. Sam born in Chicago 4 months after family&#8217;s arrival in America. With fraternity brother Robert Lurie (d. 1990) bought up cheap real estate throughout U.S. from distressed owners, kept buying when values recovered and boomed. Lately a seller, but jeans-wearing businessman still controls 123 million square feet of office space, 198,000 apartments. &#8220;I&#8217;ve always said that I am worth $29.53.&#8221;",317,billionaires,2400.0,,,"{'name': 'Samuel Zell', 'uri': 'sam-zell', 'squareImage': '//specials-images.forbesimg.com/imageserve/5efcbaa10f34010007451ef7/416x416.jpg?background=000000&cropX1=149&cropX2=1355&cropY1=446&cropY2=1652'}",True,Samuel Zell,64,United States,Illinois,Chicago,,['Real Estate'],United States,1309539000834,1309539022118,,,,,0.0,faris/5/2006/5349,334,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtHH7,http://onforb.es/1IR71XC,1141189200000,False,False,http://specials-images.forbesimg.com/imageserve/5efcbaa10f34010007451ef7/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5efcbaa10f34010007451ef7/416x416.jpg?background=000000&cropX1=149&cropX2=1355&cropY1=446&cropY2=1652,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
285,Billionaires,2006,3,mohammed-al-issa,"Along with Saudi Arabia's richest man, Prince Alwaleed, is one of the two largest private shareholders in the country's food conglomerate, Savola Group. Its shares are up more than 40% over the past year. Also majority owner of Saudi Construction Company founded in the early 1970s.",335,billionaires,2300.0,,,"{'name': 'Mohammed Al Issa', 'uri': 'mohammed-al-issa'}",True,Mohammed Al Issa,0,Saudi Arabia,,,,['Food'],Saudi Arabia,1309541417148,1309541436153,,,,,0.0,faris/5/2006/7882,336,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTZfm,http://onforb.es/1IR71XC,1141189200000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
