,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,factivaHits,webHits,tvRadio,recentEarnings,recentSales,recentBudget,gdp,budget,assets,totalCompensation,salary,bonus,stockOptions,population,audienceWeb,audiencePrint,audienceTv,employees,following,category,previousRank,csfDisplayFields,suppressOnProfiles,organization,title,employment,portraitImage,landscapeImage
133,Billionaires,2003,3,anton-schlecker,"Has come a long way from his start as an apprentice butcher. His 10,000 American-style drugstores are the Walgreens of Germany, selling everything from soap to sweets. The Anton Schlecker company has $6.6 billion in sales (2001) and a 45% share of the drugstore sector. Success has its price: In December 1987 his two children, Lars and Meike, were kidnapped and later released after he paid a $6 million ransom. Now they run the company's Internet site.",162,billionaires,2300.0,,,"{'name': 'Anton Schlecker', 'uri': 'anton-schlecker'}",True,Anton Schlecker,58.0,Germany,,Ehingen,,['Retail'],Germany,1309540896216,1309540915775,,,,,0,faris/5/2003/7230,174,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/Skctxs,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
134,Billionaires,2003,3,charles-bronfman,"Near bankruptcy of Vivendi spelled bad year for Bronfman clan. Since selling Seagram to the French media giant in 2000, Charles and nephew Edgar, Jr. have lost a combined $3.6 billion. After helping oust Vivendi chief Jean-Marie Messier, Charles cut his losses. Vivendi stake now less than $300 million. Still the Bronfmans press on. Last year his children launched Charles Bronfman Prize, granting $100,000-a-year endowment to those doing most to advance Jewish causes.",177,billionaires,2200.0,,,"{'name': 'Charles Bronfman', 'uri': 'charles-bronfman', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e74403707adf00006db9fbc/416x416.jpg?background=000000&cropX1=1440&cropX2=2420&cropY1=210&cropY2=1190'}",True,Charles Bronfman,71.0,Canada,,Montreal,,['Beverages'],Canada,1309543267528,1309543291450,,,,,0,faris/5/2003/4233,176,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwv9t5,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5e74403707adf00006db9fbc/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e74403707adf00006db9fbc/416x416.jpg?background=000000&cropX1=1440&cropX2=2420&cropY1=210&cropY2=1190,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
135,Billionaires,2003,3,jean-claude-decaux,"Location, location, location. Decaux has spent the past four decades slapping advertisements on bus-stop shelters, public toilets and billboards in bustling cities like Hong Kong and Paris. Next stop, North America. In the last two years Decaux has secured contracts with the cities of Chicago, Los Angeles and Vancouver, B.C. (the latter two in coalition with Viacom). This year his eponymous company bids for New York City. Founder Jean-Claude Decaux chairs the supervisory board, while sons, Jean-Fran&#231;ois and Jean-Charles run the business.",177,billionaires,2200.0,,,"{'name': 'Jean-Claude Decaux & family', 'uri': 'jean-claude-decaux'}",True,Jean-Claude Decaux & family,65.0,France,,Paris,,,France,1309540031946,1309540052538,,,,,0,faris/5/2003/7138,178,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTCkX,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/56c7b3a7e4b062f6b59a23a8/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
136,Billionaires,2003,3,ronald-lauder,"With brother Leonard, controls the cosmetics concern started by mother, Estee, in 1946. Ronald a non-executive director. Today Estee Lauder Companies has 46% of the prestige cosmetics industry, with such brands as Estee Lauder, Clinique, M.A.C., Aveda, Bobbi Brown and Stila. Chairman of RSL Communications, which recently filed for bankruptcy.",177,billionaires,2200.0,,,"{'name': 'Ronald Lauder', 'uri': 'ronald-lauder', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8abf786de3150009a5051e/416x416.jpg?background=000000&cropX1=220&cropX2=1267&cropY1=72&cropY2=1118'}",True,Ronald Lauder,59.0,United States,New York,New York,,['Apparel'],United States,1309540130961,1309540163186,,,,,0,faris/5/2003/5740,180,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTTV1,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5d8abf786de3150009a5051e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8abf786de3150009a5051e/416x416.jpg?background=000000&cropX1=220&cropX2=1267&cropY1=72&cropY2=1118,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
137,Billionaires,2003,3,lakshmi-mittal,"This steel titan oversees LNM Group, the world&#8217;s second-largest steelmaker. Among its holdings is Ispat International, which posted $4.5 billion in sales in 2001. Business is booming. LNM recently acquired steel plant Nova Hut in the Czech Republic, and will up its stake in South African Iscor to 47%. LNM&#8217;s steel mills span 12 countries, including the U.S., Canada, Mexico, France, Germany, Kazakhstan, Romania and Algeria. Son Aditya is LNM Holdings vice-chairman.",177,billionaires,2200.0,,,"{'name': 'Lakshmi Mittal', 'uri': 'lakshmi-mittal', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6345b68ac253491e1cb3f62c/416x416.jpg?background=000000&cropX1=492&cropX2=1966&cropY1=36&cropY2=1509'}",True,Lakshmi Mittal,52.0,United Kingdom,,London,,['Manufacturing'],India,1309538181895,1309538203941,,,,,0,faris/5/2003/4861,182,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsxeJ,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/6345b68ac253491e1cb3f62c/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6345b68ac253491e1cb3f62c/416x416.jpg?background=000000&cropX1=492&cropX2=1966&cropY1=36&cropY2=1509,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
138,Billionaires,2003,3,jim-pattison,"This former car salesman married his childhood sweetheart, took out a $40,000 bank loan to buy a Buick and Pontiac franchise in British Columbia and made and lost a fortune before building a second one. His Jim Pattison Group conglomerate is worth $2.2 billion, with interests in billboards, grocery stores and packaging. Also owns Ripley&#8217;s Believe it or Not!, an international chain of 44 oddball attractions that include curiosities like a 23-foot-tall model of the Eiffel Tower made entirely of toothpicks, and a spitting image of the Mona Lisa, made of 63 pieces of toast.",177,billionaires,2200.0,,,"{'name': 'Jim Pattison', 'uri': 'jim-pattison', 'squareImage': '//specials-images.forbesimg.com/imageserve/5e74463d2a573300068fcd8d/416x416.jpg?background=000000&cropX1=411&cropX2=2016&cropY1=97&cropY2=1702'}",True,Jim Pattison,74.0,Canada,,Vancouver,,,Canada,1309539625295,1309539655411,,,,,0,faris/5/2003/4342,184,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTsdj,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5e74463d2a573300068fcd8d/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e74463d2a573300068fcd8d/416x416.jpg?background=000000&cropX1=411&cropX2=2016&cropY1=97&cropY2=1702,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
139,Billionaires,2003,3,bernard-barry-sherman,"Major shareholder of Barr Laboratories and Apotex, generic drug makers and perennial thorns in the side of pharmas like Eli Lilly and AstraZeneca. Cangene, majority-owned by Apotex, scored a $40 million contract with the Centers for Disease Control and Prevention in August to manufacture an antibody for the smallpox vaccine. D&#233;j&#224; vous? Two years ago Sherman tussled with Bayer when his company was ordered by Canada&#8217;s health minister to produce a million tabs of its generic antianthrax drug. Bayer, which holds patent for Cipro, threatened to sue both parties. All three parties reached an out-of-court agreement&#8212;Bayer stores the generics, and Apotex won&#8217;t charge the government for its pills unless they are used. Latest battle: litigation with GlaxoSmithKline, maker of antidepressant Paxil, over marketing generic relief.",177,billionaires,2200.0,,,"{'name': 'Bernard (Barry) Sherman', 'uri': 'bernard-barry-sherman'}",True,Bernard (Barry) Sherman,61.0,Canada,,Toronto,,['Pharmaceuticals'],Canada,1309541589645,1309541602955,,,,,0,faris/5/2003/4335,185,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtRyp,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/6aa2d4bd083b5b9d7b46346ed6971341/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
140,Billionaires,2003,3,steven-spielberg,"The future wasn't so bright for Hollywood's Midas: Orwellian thriller, Minority Report, and robo-kid flick, A.I.: Artificial Intelligence, did so-so at the box office. Hopes to do better with next film, Catch Me If You Can, starring Tom Hanks and heartthrob Leonardo DiCaprio. Past blockbusters: Jaws, E.T., Raiders of the Lost Ark, Jurassic Park.",177,billionaires,2200.0,0.0,75.0,"{'name': 'Steven Spielberg', 'uri': 'steven-spielberg', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f497384226032c2eb8faecb/416x416.jpg?background=000000&cropX1=377&cropX2=3114&cropY1=768&cropY2=3504'}",True,Steven Spielberg,56.0,United States,California,Pacific Palisades,,['Media'],United States,1337116991609,1337117041605,0.0,0.0,0.0,0.0,0,faris/5/2003/5787,189,True,0.0,0.0,False,E,M,-727038000000.0,225.0,Spielberg,Steven,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOU4j6,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5f497384226032c2eb8faecb/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f497384226032c2eb8faecb/416x416.jpg?background=000000&cropX1=377&cropX2=3114&cropY1=768&cropY2=3504,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Billionaires,2003,3,leonard-stern,"Manhattan's ultrahip Soho Grand and Tribeca Grand hotels are gems in developer's real estate empire, but crown jewel is 35 million square feet of commercial space in New Jersey, mostly in the Meadowlands. With children focused on real estate and investments, sold non-real-estate assets like the Village Voice and Hartz Mountain pet-supply business, company his German immigrant father started with 5,000 canaries in 1926.",177,billionaires,2200.0,,,"{'name': 'Leonard Stern', 'uri': 'leonard-stern', 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba51c13a7ea434e4c695a28/416x416.jpg?background=000000&cropX1=192&cropX2=1728&cropY1=164&cropY2=1700'}",True,Leonard Stern,64.0,United States,New York,New York,,['Real Estate'],United States,1309538603294,1309538629440,,,,,0,faris/5/2003/5232,190,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwtDHs,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5ba51c13a7ea434e4c695a28/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba51c13a7ea434e4c695a28/416x416.jpg?background=000000&cropX1=192&cropX2=1728&cropY1=164&cropY2=1700,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
142,Billionaires,2003,3,sulaiman-al-rajhi,"One of four brothers, he owns the largest personal stake in the family&#8217;s Al Rajhi Banking and &#38; Investment Corp., which operates under Islamic principles, paying no interest on deposits. He&#8217;s also the most active of the brothers, acting as the bank&#8217;s chairman and managing director. Both Al Rajhi and the bank have been named in the trillion-dollar lawsuit filed by families of victims of the September 11 attacks, accused of financing terrorist activities. The bank denies the charges. Al Rajhi also boasts his country&#39s largest poultry farm, a building-materials business and real estate. He reportedly has fathered at least 23 children.",192,billionaires,2100.0,,,"{'name': 'Sulaiman Al Rajhi', 'uri': 'sulaiman-al-rajhi'}",True,Sulaiman Al Rajhi,83.0,Saudi Arabia,,Jeddah,,['Finance'],Saudi Arabia,1309540207439,1309540227535,,,,,0,faris/5/2003/4532,191,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUu90,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
143,Billionaires,2003,3,charles-cadogan,"The U.K.&#8217;s second-richest landowner, Earl Cadogan filed a suit last year blocking a luxury development on land his grandfather had sold over fifty years ago, on the grounds that the land was intended for the benefit of the &#8220;working class.&#8221; The landmark case has drawn enormous publicity, in part because its outcome could place thousands of working-class London homes, situated on prime property, in jeopardy. (There&#8217;s also the irony in Cadogan, the nation&#8217;s fifth-richest resident, taking up the cause.) Massive preparations are also underway to commemorate 250 years of the the Cadogan estates.",192,billionaires,2100.0,,,"{'name': 'Charles Cadogan & family', 'uri': 'charles-cadogan'}",True,Charles Cadogan & family,65.0,United Kingdom,,London,,['Real Estate'],United Kingdom,1309539541721,1309539560596,,,,,0,faris/5/2003/7060,192,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwsVds,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
144,Billionaires,2003,3,gordon-getty,"Son of oil titan J. Paul Getty (d. 1976) sold Getty Oil to Texaco for $10 billion in 1986. Now composes operas, makes wine; pillar of San Francisco society, big benefactor of Los Angeles Opera and Philharmonic.",192,billionaires,2100.0,0.0,82.0,"{'name': 'Gordon Getty', 'uri': 'gordon-getty', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba67f0d4bbe6f79516f6c24/416x416.jpg?background=000000&cropX1=504&cropX2=1789&cropY1=108&cropY2=1394'}",True,Gordon Getty,66.0,United States,California,San Francisco,,['Energy'],United States,1337117177843,1337117217351,0.0,0.0,0.0,0.0,0,faris/5/2003/7000,194,True,0.0,0.0,False,E,M,-1137092400000.0,225.0,Getty,Gordon,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwwC2x,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5ba67f0d4bbe6f79516f6c24/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba67f0d4bbe6f79516f6c24/416x416.jpg?background=000000&cropX1=504&cropX2=1789&cropY1=108&cropY2=1394,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,Billionaires,2003,3,martha-ingram,"Husband Bronson Ingram inherited disparate empire: oil refining, inland marine transportation. Added books; became big distributor of computers, videotapes. Martha inherited fortune after Bronson's death in 1995; took Ingram Micro public a year later. Three sons run other, privately held Ingram Industries, Ingram Entertainment.",192,billionaires,2100.0,0.0,82.0,"{'name': 'Martha Ingram & family', 'uri': 'martha-ingram', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba50d1fa7ea434e4c6957dc/416x416.jpg?background=000000&cropX1=15&cropX2=1515&cropY1=5&cropY2=1507'}",True,Martha Ingram & family,67.0,United States,Tennessee,Nashville,,['Media'],United States,1337117314109,1337117370451,0.0,0.0,0.0,0.0,0,faris/5/2003/5872,195,True,-300.0,-12.5,False,D,M,-1084564800000.0,225.0,Ingram,Martha,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTLVB,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5ba50d1fa7ea434e4c6957dc/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5ba50d1fa7ea434e4c6957dc/416x416.jpg?background=000000&cropX1=15&cropX2=1515&cropY1=5&cropY2=1507,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Billionaires,2003,3,les-wexner,"Ohio State law school dropout opened first Limited outlet 1963 with $5,000 loan after upset with father over small family department store. Now 5,300 stores generate over $8 billion in sales, down 2%. Intimate Brands recently folded back into Limited; Lane Bryant sold in $335 million deal.  Current brands: Victoria&#39s Secret, Bath &#38; Body Works, Express, Express Men&#39s (Structure), Lerner New York, Limited Stores, White Barn Candle Co., Henri Bendel. Spin-offs: Abercrombie &#38; Fitch 1998, Limited Too 1999. Art enthusiast Wexner bought and donated $45 million &#8220;Nude on a Black Armchair&#8221; by Picasso.",192,billionaires,2100.0,0.0,82.0,"{'name': 'Leslie Wexner', 'uri': 'les-wexner', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8aba3122254b0008e162f8/416x416.jpg?background=000000&cropX1=475&cropX2=1465&cropY1=22&cropY2=1011'}",True,Leslie Wexner,65.0,United States,Ohio,New Albany,,['Fashion and Retail'],United States,1337117275125,1337117331208,0.0,0.0,0.0,0.0,0,faris/5/2003/5422,197,True,-500.0,-19.230769230769226,False,D,M,-1019764800000.0,225.0,Wexner,Leslie,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1QoGjcR,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5d8aba3122254b0008e162f8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8aba3122254b0008e162f8/416x416.jpg?background=000000&cropX1=475&cropX2=1465&cropY1=22&cropY2=1011,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Billionaires,2003,3,abdul-aziz-al-ghurair,"The chief executive of Mashreqbank is a well-known, vocal proponent of anti-money-laundering laws in the Middle East. Also owns shopping malls and a cement company. An industrial engineer by training, Al Ghurair graduated with honors from the California Polytechnic State University.",199,billionaires,2000.0,,,"{'name': 'Abdul Aziz Al Ghurair & family', 'uri': 'abdul-aziz-al-ghurair'}",True,Abdul Aziz Al Ghurair & family,49.0,United Arab Emirates,,Dubai,,['Finance'],United Arab Emirates,1309541412369,1309541434090,,,,,0,faris/5/2003/4873,198,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/SkcscZ,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/3cc45bd9d40bd022be733118e96fec90/280x425.jpg?fit=scale&background=000000,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
148,Billionaires,2003,3,amos-hostetter-jr,"Cable pioneer prefers to operate behind the scenes, but still active in industry: said to be potential buyer for bruised Adelphia cable outfit. Founded Continental Cablevision in 1963, sold to US West in 1996. Renamed MediaOne, sold to AT&#38;T three years later for $58 billion. Hostetter returned as board member at AT&#38;T; filled top spots with former Continental employees. But with cable stocks out of favor, personal wealth down 20% in the last year.",199,billionaires,2000.0,,,"{'name': 'Amos Hostetter', 'uri': 'amos-hostetter-jr', 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8ae3eb22254b0008e16588/416x416.jpg?background=000000&cropX1=80&cropX2=348&cropY1=20&cropY2=288'}",True,Amos Hostetter,66.0,United States,Massachusetts,Boston,,['Media'],United States,1309540028010,1309540078864,,,,,0,faris/5/2003/5629,199,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOU8iG,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/5d8ae3eb22254b0008e16588/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8ae3eb22254b0008e16588/416x416.jpg?background=000000&cropX1=80&cropX2=348&cropY1=20&cropY2=288,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
149,Billionaires,2003,3,mustafa-rahmi-koc,"Chairman of Koc Holding, Turkey&#8217;s largest and oldest conglomerate, maker of Ford cars and color TVs. Strong demand for automotive and durable goods helped him meet his export target of $2.6 billion last year, a 45% increase over the year before. Also bolstered by growth of Arcelik division, one of Europe&#8217;s largest manufacturers of household appliances. Named a nonrelative to chief executive, but son Mustafa remains vice chairman. Visit to Henry Ford Museum in Michigan inspired Koc to create the Rahmi M. Koc Museum in Istanbul which exhibits trains, submarines and autos.",199,billionaires,2000.0,,,"{'name': 'Rahmi Koc', 'uri': 'mustafa-rahmi-koc', 'squareImage': '//specials-images.forbesimg.com/imageserve/56cc5097e4b062f6b59a505c/416x416.jpg?background=000000&cropX1=2&cropX2=738&cropY1=95&cropY2=831'}",True,Rahmi Koc,72.0,Turkey,,Istanbul,,,Turkey,1309542588957,1309542611100,,,,,0,faris/5/2003/4853,200,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUh5Y,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/56cc5097e4b062f6b59a505c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/56cc5097e4b062f6b59a505c/416x416.jpg?background=000000&cropX1=2&cropX2=738&cropY1=95&cropY2=831,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
150,Billionaires,2003,3,patrick-mcgovern,"Founder of International Data Group getting tossed about in the tech storm. Recent ad slump affecting magazines (PC World, Computerworld), trade shows (Macworld), online endeavors. IDG employees feeling less pain than most techies, thanks to generous profit sharing, PatOs paternalism: personally delivers greeting cards to all of IDGOs 1,100 U.S. employees.",199,billionaires,2000.0,,,"{'name': 'Patrick McGovern', 'uri': 'patrick-mcgovern'}",True,Patrick McGovern,65.0,United States,Massachusetts,Boston,,['Media'],United States,1309538783515,1309538805989,,,,,0,faris/5/2003/6251,201,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/SkctNY,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
151,Billionaires,2003,3,pallonji-mistry,"The low-profile construction magnate and real estate developer left college to work in privately owned family business. Shrewdly expanded inheritance by getting lucrative contracts in India and overseas, mainly Muscat. Mistry is also the largest individual shareholder in Tata Sons, holding company of the $9.4 billion Tata group, India&#8217;s leading business conglomerate. With his 18.4% stake, worth $1.6 billion, and his daughter&#8217;s marriage to Tata scion Noel, is expected to have say appointing the successor of group chairman Ratan Tata. Keeps homes in Mumbai, Dubai and London. The devout Parsi prays daily. According to a family spokesman, Mistry wouldn&#8217;t share details of assets with FORBES because &#8220;he doesn&#8217;t need you to tell him he&#8217;s rich!&#8221;",199,billionaires,2000.0,,,"{'name': 'Pallonji Mistry', 'uri': 'pallonji-mistry', 'squareImage': '//specials-images.forbesimg.com/imageserve/222dbe79a423261046cbdb42ac70e16b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744'}",True,Pallonji Mistry,73.0,India,,Mumbai,,['Construction &#38; Engineering'],India,1309539315030,1309539332204,,,,,0,faris/5/2003/7371,202,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOTrpE,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/222dbe79a423261046cbdb42ac70e16b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/222dbe79a423261046cbdb42ac70e16b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
152,Billionaires,2003,3,ted-turner,"AOL Time Warner&#8217;s largest shareholder &#8211; and biggest mouth &#8211; resigned as vice-chairman of the board after the media giant posted a record $98.7 billion loss. Still sits on the board, but reportedly looking at partnering with Sumner Redstone or Bill Gates to make a play for AOL Time Warner assets - including his beloved but faltering CNN. Or maybe he&#8217;ll just stick to running Ted&#8217;s Montana Grill, his chain bison-meat restaurants. Commentary outside the boardroom equally incendiary: jeopardized CNN contracts with three Israeli cable operators after likening nation&#39s recent military operations in Palestinian territory to terrorism. Even though AOL stake down 60% this year, still plans to honor $1 billion pledge to the United Nations.",199,billionaires,2000.0,,,"{'name': 'Robert E ""Ted"" Turner', 'uri': 'ted-turner', 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6000c01d0887dafe93771150/416x416.jpg?background=000000&cropX1=1614&cropX2=4458&cropY1=614&cropY2=3456'}",True,"Robert E ""Ted"" Turner",64.0,United States,Georgia,Atlanta,,['Media'],United States,1309539655093,1309539678560,,,,,0,faris/5/2003/5667,206,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUNAJ,http://onforb.es/1IR71XC,1046494800000,False,False,http://specials-images.forbesimg.com/imageserve/6000c01d0887dafe93771150/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6000c01d0887dafe93771150/416x416.jpg?background=000000&cropX1=1614&cropX2=4458&cropY1=614&cropY2=3456,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
153,Billionaires,2003,3,donald-hall,"One of three children of father Joyce Hall (d. 1982), who started selling postcards out of Kansas City YMCAs as teenager. Today privately held Hallmark sells more than half of all greeting cards in U.S. Sour economy prompted debut of office-life cards, including those for laid-off co-workers. Also hired poet Maya Angelou to pen line of inspirational cards.",209,billionaires,1900.0,,,"{'name': 'Donald Hall', 'uri': 'donald-hall'}",True,Donald Hall,74.0,United States,Kansas,Mission Hills,,['Manufacturing'],United States,1309540960016,1309540997438,,,,,0,faris/5/2003/5669,208,,,,,,,,,,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwx4xZ,http://onforb.es/1IR71XC,1046494800000,False,False,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
