,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,residenceMsa,numberOfSiblings,numberOfSiblingsEst,premiumProfile,embargo,investments,notableDeal,portraitImage,landscapeImage,parentListUri
1129,Billionaires,2015,3,alfredo-egydio-arruda-villela-filho,"Alfredo Egydio de Arruda Villela Filho is a low-profile member of one of Brazil's oldest banking families. He is the largest individual shareholder of Itausa, the bank's holding company. Alfredo's great-grandfather founded Itau, one of Brazil's largest banks, which merged with Unibanco in 2008 to form Itau-Unibanco, Latin America's biggest non-state bank. Itau-Unibanco denied any wrongdoing. Business acumen runs in the family: Alfredo's grandfather founded publicly-traded Duratex, a Brazilian maker of wood paneling and bathroom fixtures, which Alfredo also owns a stake of. With his sister, Ana Lucia, Alfredo supports the Alana Institute, a non-profit organization they co-founded in 1994 to promote social work, education and culture. The siblings lost their parents in a plane crash in 1982, and were raised by their aunt, Maria de Lourdes, who has also been listed as a billionaire thanks to her shares in Itau-Unibanco.",1118,billionaires,1700.0,Finance and Investments,0,29.0,"{'name': 'Alfredo Egydio Arruda Villela Filho', 'uri': 'alfredo-egydio-arruda-villela-filho', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c6cc7cd31358e1c187f10bb/416x416.jpg?background=000000&cropX1=135&cropX2=1004&cropY1=3&cropY2=872'}",True,Alfredo Egydio Arruda Villela Filho,45.0,Brazil,,Sao Paulo,banking,['Finance and Investments'],Brazil,,1491252026743,7,0.0,0.0,0.0,faris/5/2015/13465,1130,False,550.0,47.82608695652172,False,U,M,-3783600000.0,140.0,Egydio Arruda Villela Filho,Alfredo,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,1442.0,http://specials-images.forbesimg.com/imageserve/5c6cc7cd31358e1c187f10bb/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/5c6cc7cd31358e1c187f10bb/416x416.jpg?background=000000&cropX1=135&cropX2=1004&cropY1=3&cropY2=872,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
1130,Billionaires,2015,3,mario-gabelli,"Mario Gabelli is a life-long contrarian, a trait evident even as a schoolboy when he refused to hide with classmates during air raid drills. He bought his first stocks at 13. After a Fordham scholarship and Columbia MBA, he internalized the teachings of boss John Loeb that small companies were better than big ones. His first money came trading those unloved stocks. Then he founded Gamco in 1977. Gabelli's reputation took off in the 80s, particularly for his insights into media companies.  These days the investor is known too for his unusual compensation agreement. He enjoys 10% of the firm's pretax profit and ""variable compensation"" instead of taking a salary, bonus or stock options. He has received more than $750 million in compensation from Gamco since the outfit's 1999 IPO, including $68 million in 2013.",1118,billionaires,1700.0,Finance and Investments,0,390.0,"{'name': 'Mario Gabelli', 'uri': 'mario-gabelli', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a8ee00ca7ea43169014191b/416x416.jpg?background=000000&cropX1=1466&cropX2=4449&cropY1=128&cropY2=3109'}",True,Mario Gabelli,72.0,United States,Connecticut,Greenwich,money management,['Finance and Investments'],United States,,1491252289988,11,0.0,0.0,0.0,faris/5/2015/7771,1131,True,100.0,6.25,True,U,M,-875908800000.0,225.0,Gabelli,Mario,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,8.0,1092.0,http://specials-images.forbesimg.com/imageserve/5a8ee00ca7ea43169014191b/280x425.jpg?fit=scale&background=000000,Northeast,//specials-images.forbesimg.com/imageserve/5a8ee00ca7ea43169014191b/416x416.jpg?background=000000&cropX1=1466&cropX2=4449&cropY1=128&cropY2=3109,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"Fairfield County, CT",,,,,,,,,
1131,Billionaires,2015,3,stelios-haji-ioannou,"The son of a Greek Cypriot shipping magnate, Stelios Haji-Ioanou gets the bulk of his fortune from his stake in budget airline EasyJet, which he founded in 1995; his siblings Clelia and Polys, both also billionaires, hold slightly smaller stakes in the company. Stelios has tried to replicate the Easy magic in numerous sectors but with less success. His EasyHotel chain, for instance, had a disappointing public offering in 2014. Up next: EasyFoodstore and EasyProperty. Prior to founding EasyJet, he started a shipping company with money from his late father in 1992; it went public in 2001 and Stelios sold his stake in 2005. His Stelios Philanthropic Foundation works to support entrepreneurship and the environment in the UK, Cyprus and Greece, where a ""food from the heart"" initiative gives a free lunchtime snack to the needy. He was knighted in 2006 and now lives in Monaco. Born in Athens, Stelios holds both Cypriot and British citizenship.",1118,billionaires,1700.0,Service,0,2.0,"{'name': 'Stelios Haji-Ioannou', 'uri': 'stelios-haji-ioannou', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e75873cc7b02d000666c33e/416x416.jpg?background=000000&cropX1=598&cropX2=1754&cropY1=820&cropY2=1975'}",True,Stelios Haji-Ioannou,48.0,Monaco,,Monte Carlo,EasyJet,['Service'],Cyprus,,1491252864586,27,0.0,0.0,0.0,faris/5/2015/4386,1132,True,-1400.0,-45.16129032258065,False,D,M,-90874800000.0,207.0,Haji-Ioannou,Stelios,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,520.0,http://specials-images.forbesimg.com/imageserve/5e75873cc7b02d000666c33e/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/5e75873cc7b02d000666c33e/416x416.jpg?background=000000&cropX1=598&cropX2=1754&cropY1=820&cropY2=1975,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
1132,Billionaires,2015,3,christoph-henkel,"Upon the death of his father, Konrad, in 1999, Christoph Henkel inherited an interest in one of the world's largest cleaning products companies. Under Konrad's leadership, Henkel AG, founded by his grandfather Fritz Henkel in 1876, became a global powerhouse in chemicals and consumer products, with such name brands as Persil, Schwarzkopf and Fa. It went public in 1985. Today some 80 family members from three clans share an 80% interest in the $19 billion (2013 sales) Henkel AG, which is comprised of over 300 subsidiaries operating in some 70 countries. Prior to joining Henkel AG in 1989, Christoph held various management positions at Nestle and Henkel operating units. He serves as Vice Chairman of Henkel's Shareholders' Committee, and is the Principal and Founding Partner of investment firm Canyon Equity LLC. Based in Larkspur, California, the affiliated Canyon Group of Companies are active in acquisitions and the development of luxury boutique hotels and resorts (its portfolio includes Amangiri in Utah and Amangani in Jackson Hole, plus the Four Seasons Resort Rancho Encantado in Santa Fe and the Jean-Michel Cousteau Resort in Fiji). Christoph also invests in tech, biotech and movie-production companies, and has real estate holdings in Europe and the U.S. In 2006, Heinrich Heine University, in Henkel AG's home town of Duesseldorf, awarded him an honorary doctorate in recognition of his professional achievements and service to the economics faculty. A passionate outdoorsman, Christoph also is active in acquiring land for conservation.",1118,billionaires,1700.0,Fashion & Retail,0,70.0,"{'name': 'Christoph Henkel', 'uri': 'christoph-henkel', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e761fffd8e1ae0007b71988/416x416.jpg?background=000000&cropX1=279&cropX2=2452&cropY1=352&cropY2=2527'}",True,Christoph Henkel,57.0,United Kingdom,,London,consumer goods,['Fashion & Retail'],Germany,,1491252070810,29,0.0,0.0,0.0,faris/5/2015/4579,1133,True,150.0,9.677419354838705,False,U,M,-375130800000.0,125.0,Henkel,Christoph,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,1143.0,http://specials-images.forbesimg.com/imageserve/5e761fffd8e1ae0007b71988/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/5e761fffd8e1ae0007b71988/416x416.jpg?background=000000&cropX1=279&cropX2=2452&cropY1=352&cropY2=2527,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
1133,Billionaires,2015,3,huang-hongyun,"Huang Hongyun chairs Jinke Property Group, a Chongqing-based real estate developer listed in Shenzhen. He started as an apprentice at a construction company 20 years ago. He holds an executive MBA from Chongqing University, and enjoys hiking. In February 2015 he donated $88,000 to poverty relief ahead of the Chinese new year holiday.",1118,billionaires,1700.0,Real Estate,0,88.0,"{'name': 'Huang Hongyun & family', 'uri': 'huang-hongyun', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5a7cb74031358e4955acf786/416x416.jpg?background=000000&cropX1=961&cropX2=3296&cropY1=346&cropY2=2680'}",True,Huang Hongyun & family,48.0,China,,Chongqing,real estate,['Real Estate'],China,,1491347262159,37,0.0,0.0,0.0,faris/5/2015/1012,1134,True,,,True,R,M,-111009600000.0,99.0,Huang,Hongyun,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a7cb74031358e4955acf786/280x425.jpg?fit=scale&background=000000,,https://specials-images.forbesimg.com/imageserve/5a7cb74031358e4955acf786/416x416.jpg?background=000000&cropX1=961&cropX2=3296&cropY1=346&cropY2=2680,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
1134,Billionaires,2015,3,w-herbert-hunt,"William Herbert Hunt and his family run oil and and gas firm Petro-Hunt. The son of famous wildcatter H.L. Hunt, Herbert and his brother, Nelson Bunker Hunt, tried to corner the silver market in the late 1970s. The pair reportedly acquired some 195 million ounces of silver, worth nearly $10 billion at the peak. When silver prices collapsed in 1980, the brothers went bankrupt and fell off The Forbes 400. Herbert stuck it out in the oil business and, in 2013, sold a chunk of his Bakken oilfield acreage to publicly-traded Halcon Resources for $1.5 billion in cash and stock. His half-brother, Ray Lee Hunt, runs a separate oil company, Hunt Oil. Their father had 15 children with three women, allegedly starting a family with a woman in Florida under a false name while still married to Herbert's mother in Texas.",1118,billionaires,1700.0,Energy,0,390.0,"{'name': 'W. Herbert Hunt', 'uri': 'w-herbert-hunt', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/8fb2161d3cd11b07d39227faf600d16f/416x416.jpg?background=000000&cropX1=200&cropX2=638&cropY1=11&cropY2=449'}",True,W. Herbert Hunt,85.0,United States,Texas,Dallas,oil,['Energy'],United States,,1491251954223,21,0.0,0.0,0.0,faris/5/2015/6336,1135,True,-1100.0,-39.28571428571429,False,D,M,-1288292400000.0,225.0,Hunt,W. Herbert,The World's Billionaires,Investor,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,4.0,609.0,http://specials-images.forbesimg.com/imageserve/8fb2161d3cd11b07d39227faf600d16f/280x425.jpg?fit=scale&background=000000,South,//specials-images.forbesimg.com/imageserve/8fb2161d3cd11b07d39227faf600d16f/416x416.jpg?background=000000&cropX1=200&cropX2=638&cropY1=11&cropY2=449,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"Dallas-Fort Worth-Arlington, TX",14.0,False,,,,,,,
1135,Billionaires,2015,3,irwin-jacobs,"Since retiring from Qualcomm's board  in 2012, Irwin Jacobs, who founded the mobile chipmaker, is focusing on giving away his money. In 2013 he and his wife Joan, both graduates of Cornell, pledged $133 million to create the Jacobs Technion-Cornell Innovation Institute on New York City's Roosevelt Island. They also donated $10 million, adding to an earlier gift of $20 million, to San Diego's new Central Library. Jacobs and his wife are longtime philanthropists and signed the Giving Pledge in 2010. Earlier gifts included $100 million to save the San Diego Symphony and  $185 million to the University of California at San Diego. He has also been a generous donor to Democratic candidates, including $2 million to President Obama's Super PAC, Priorities USA, in 2012. Earlier this year, he hosted President Obama at a fundraiser at his La Jolla home and was his guest at a state dinner with French President Francois Hollande. Before founding Qualcomm, Jacobs taught electrical engineering and computer science at MIT and then at UCSD. He later co-founded LINKABIT Corporation, which developed Very Small Aperture Earth Terminals (VSATs) and a satellite-to-home TV system. He founded Qualcomm in 1985, remaining CEO until 2005 and chairman until 2009. He oversaw its development of technologies that revolutionized wireless communication. His son Paul, who took over as CEO, stepped down from that role in March 2014 but remains executive chairman.",1118,billionaires,1700.0,Technology,0,390.0,"{'name': 'Irwin Jacobs', 'uri': 'irwin-jacobs', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/416x416.jpg?background=000000&cropX1=441&cropX2=3707&cropY1=0&cropY2=3264'}",True,Irwin Jacobs,81.0,United States,California,La Jolla,semiconductors,['Technology'],United States,Qualcomm,1491252468057,16,0.0,0.0,0.0,faris/5/2015/6888,1136,True,-100.0,-5.555555555555557,True,D,M,-1142535600000.0,225.0,Jacobs,Irwin,The World's Billionaires,Entrepreneur,"{'name': 'Qualcomm', 'uri': 'companies/qualcomm', 'title': 'Cofounder', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,8.0,988.0,http://specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/280x425.jpg?fit=scale&background=000000,West,//specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/416x416.jpg?background=000000&cropX1=441&cropX2=3707&cropY1=0&cropY2=3264,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"San Diego, CA",,,,,,,,,
1136,Billionaires,2015,3,ravi-jaipuria,"Ravi Jaipuria cemented his position as India's cola king when he recently bought four bottling units in north India from PepsiCo. The $200 million deal makes him the beverage giant's second largest bottler after its bottler in China. His $1 billion (revenues) privately held RJ Corp houses that business in Varun Beverages, a firm named after his son whom he has started to groom in the beverage trade. Singapore's Temasek, picked up a minority stake in Devyani International, named after his daughter, which has a string of fast food franchises, notably for Pizza Hut and KFC, as well as Standard Chartered Bank as an investor. The two firms are reportedly mulling going public next year. Recently, Jaipuria agreed to sell his stake in a beer joint venture with Anheuser-Busch InBev to the Belgian company. His other interests include real estate, education and a stake in budget hotel chain Lemon Tree. He owns a Cessna Citation.",1118,billionaires,1700.0,Food and Beverage,0,50.0,"{'name': 'Ravi Jaipuria', 'uri': 'ravi-jaipuria', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/61576dd5657c72d8c6ca2f35/416x416.jpg?background=000000&cropX1=0&cropX2=377&cropY1=0&cropY2=377'}",True,Ravi Jaipuria,60.0,India,,Delhi,soft drinks,['Food and Beverage'],India,,1491347164726,41,0.0,0.0,0.0,faris/5/2015/193449,1137,True,200.0,13.333333333333329,False,U,M,-476305200000.0,66.0,Jaipuria,Ravi,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,1154.0,http://specials-images.forbesimg.com/imageserve/61576dd5657c72d8c6ca2f35/280x425.jpg?fit=scale&background=000000,,https://specials-images.forbesimg.com/imageserve/61576dd5657c72d8c6ca2f35/416x416.jpg?background=000000&cropX1=0&cropX2=377&cropY1=0&cropY2=377,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,2.0,False,,,,,,,
1137,Billionaires,2015,3,joe-jamail-jr,"Joe Jamail Jr., a scotch-loving lawyer with a wit quick for his 89 years, is the wealthiest practicing attorney in the nation. The ""King of Torts,"" as he's sometimes called, is still taking cases, and in his several decades in the courtroom, he's won five verdicts for over $100 million and more than two hundred for at least $1 million. More are in the pipeline, he says. He built his Texas practice on personal injury cases but is best known for representing Pennzoil against Texaco in the oil giants' high-profile legal battle in 1987. He won $10.5 billion for Pennzoil and personally pocketed $345 million in contingency fees. In 2012 the Tarlton Law Library at the University of Texas acquired the case's transcripts for students to study it. With his late wife Lee, he established the Lee and Joseph D. Jamail Foundation in 1986, through which he has given millions to education, medical research and the performing arts. He estimates he's given a total of $216 million in his lifetime. The Baylor College of Medicine announced in 2013 that its outpatient clinic on the McNair Campus would be named the Lee and Joe Jamail Specialty Care Center to honor them. He's a graduate of the University of Texas system and has poured millions into its public university network.",1118,billionaires,1700.0,Service,0,391.0,"{'name': 'Joe Jamail, Jr.', 'uri': 'joe-jamail-jr', 'imageExists': True}",True,"Joe Jamail, Jr.",89.0,United States,Texas,Houston,lawsuits,['Service'],United States,,1425251366171,1,0.0,0.0,0.0,faris/5/2015/5844,1138,True,100.0,6.25,True,U,M,-1394910000000.0,225.0,Jamail,Joe,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1BOUI06,http://onforb.es/1IR71XC,1425272400000,False,False,8.0,,,,,False,,,,,,,,,,,,
1138,Billionaires,2015,3,jiang-rensheng,"Jiang Rensheng chairs Chongqing Zhifei Biological Products, a large Chinese producer and distributor of vaccines. The company went public on the Shenzhen Stock Exchange in 2010. Jiang was born in a village in southern China's Guangxi Province; he became a primary school teacher, took a government job at an epidemic prevention station and then became a pharmaceutical entrepreneur.",1118,billionaires,1700.0,Healthcare,0,88.0,"{'name': 'Jiang Rensheng & family', 'uri': 'jiang-rensheng', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6182ba8fd8d8f69e121c7a9b/416x416.jpg?background=000000&cropX1=66&cropX2=652&cropY1=266&cropY2=853'}",True,Jiang Rensheng & family,61.0,China,,Chongqing,vaccine production,['Healthcare'],China,,1491347168398,55,0.0,0.0,0.0,faris/5/2015/13266,1139,True,-500.0,-22.727272727272734,True,D,M,-512247600000.0,99.0,Jiang,Rensheng,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,796.0,http://specials-images.forbesimg.com/imageserve/6182ba8fd8d8f69e121c7a9b/280x425.jpg?fit=scale&background=000000,,https://specials-images.forbesimg.com/imageserve/6182ba8fd8d8f69e121c7a9b/416x416.jpg?background=000000&cropX1=66&cropX2=652&cropY1=266&cropY2=853,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
1139,Billionaires,2015,3,jiang-wei,"Jiang Wei is the chairman of Guizhou Bailing Group Pharmaceutical, a pharmaceuticals supplier based in southwestern China. The company trades on the Shenzhen Stock Exchange. Jiang graduated from Guiyang College of Traditional Chinese Medicine with a bachelor's degree in 1982.",1118,billionaires,1700.0,Healthcare,0,88.0,"{'name': 'Jiang Wei', 'uri': 'jiang-wei', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/f9d6a064550c4c3c3bda90dae6c1efe2/416x416.jpg?background=000000&cropX1=39&cropX2=744&cropY1=32&cropY2=738'}",True,Jiang Wei,53.0,China,,Anshun,pharmaceuticals,['Healthcare'],China,,1491347209349,15,0.0,0.0,0.0,faris/5/2015/12727,1140,True,600.0,54.54545454545453,True,U,M,-253998000000.0,99.0,Jiang,Wei,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,1465.0,http://specials-images.forbesimg.com/imageserve/f9d6a064550c4c3c3bda90dae6c1efe2/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/f9d6a064550c4c3c3bda90dae6c1efe2/416x416.jpg?background=000000&cropX1=39&cropX2=744&cropY1=32&cropY2=738,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
1140,Billionaires,2015,3,zhaobai-jiang,"Jiang Zhaobai chairs Shanghai Pengxin Group, whose businesses include, real estate, financial services and agribusiness. In April 2014 companies controlled by Jiang spent nearly $820 million to become the majority shareholders of pig breeder Hunan Dakang Pasture Farming, now his largest asset.",1118,billionaires,1700.0,Real Estate,0,88.0,"{'name': 'Jiang Zhaobai', 'uri': 'zhaobai-jiang', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/562921a9e4b0ffa7afe6282b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=13&cropY2=756'}",True,Jiang Zhaobai,51.0,China,,Shanghai,real estate,['Real Estate'],China,,1491347201719,19,0.0,0.0,0.0,faris/5/2015/84,1141,False,400.0,30.769230769230774,True,U,M,-201211200000.0,99.0,Jiang,Zhaobai,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,1284.0,http://specials-images.forbesimg.com/imageserve/562921a9e4b0ffa7afe6282b/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/562921a9e4b0ffa7afe6282b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=13&cropY2=756,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
1141,Billionaires,2015,3,jim-justice-ii,"Much of Jim Justice's attention focuses on giving the historic Greenbrier Resorts a facelift. After buying Greenbrier out of bankruptcy in 2009, Justice has transformed it into a 10,000-acre complex with PGA-quality golfing, an underground casino, and with any luck, ski slopes. The source of his original wealth, the coal business he inherited from his dad, has however caused headaches--and not just because coal prices have fallen. Protests and lawsuits have piled up, and at one point in 2014, he faced over 200 pending regulatory violations, resulting in million dollar settlements and fines. Despite this, Justice is still a coal evangelist, and in 2015 announced he would spend $5 million to buy back some of the mining assets he sold to Mechel in 2009.",1118,billionaires,1700.0,Metals & Mining,0,390.0,"{'name': 'Jim Justice, II.', 'uri': 'jim-justice-ii', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5942b95e4bbe6f1b730ba19b/416x416.jpg?background=000000&cropX1=1979&cropX2=4083&cropY1=424&cropY2=2527'}",True,"Jim Justice, II.",63.0,United States,West Virginia,Lewisburg,coal,['Metals & Mining'],United States,,1491252203382,19,0.0,0.0,0.0,faris/5/2015/14246,1142,True,100.0,6.25,False,U,M,-589575600000.0,225.0,Justice,Jim,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,4.0,1092.0,http://specials-images.forbesimg.com/imageserve/5942b95e4bbe6f1b730ba19b/280x425.jpg?fit=scale&background=000000,South,//specials-images.forbesimg.com/imageserve/5942b95e4bbe6f1b730ba19b/416x416.jpg?background=000000&cropX1=1979&cropX2=4083&cropY1=424&cropY2=2527,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
1142,Billionaires,2015,3,anton-kathrein-jr,"A pioneer in automotive antennas in the 20th century, Kathrein-Werke -- Anton Kathrein, Jr. is the third generation to lead the company -- has become a key player in mobile communications as service providers have expanded their networks to accommodate rapid growth in data traffic and users. With revenue of more than $1.6 billion in 2013, it makes the cables, antennas and receivers that allow cell phone signals to bounce across the world. The company -- which also manufactures radio and TV broadcast antennas, satellite and terrestrial reception systems and equipment for high-speed multimedia transmission by cable TV operators -- was founded by Kathrein's grandfather in a cellar in Rosenheim, Germany, shortly after World War I. His father ran the company from 1972 until his unexpected death in 2012, which forced a young Anton, who was only 28 years old at the time, to take the lead.",1118,billionaires,1700.0,Manufacturing,0,71.0,"{'name': 'Anton Kathrein, Jr.', 'uri': 'anton-kathrein-jr', 'imageExists': True}",True,"Anton Kathrein, Jr.",30.0,Germany,,Rosenheim,antennas,['Manufacturing'],Germany,,1471984267017,3,0.0,0.0,0.0,faris/5/2015/194678,1143,True,350.0,25.925925925925924,False,U,M,464846400000.0,125.0,Kathrein,Anton,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,1270.0,,,,False,"['rank', 'finalWorth', 'personName', 'bio']",,,,,,,,,,,
1143,Billionaires,2015,3,vinod-khosla,"Silicon Valley technology investor Vinod Khosla has run his own venture capital firm, Khosla Ventures, since 2004, following nearly two decades at VC firm Kleiner Perkins Caufield & Byers. His highest-profile investments have lately been in clean tech like wood-based biofuel, new types of batteries and water purification. In September 2014 he declared his interest in machine learning. He studied engineering in India, then at age 20 tried and failed to start a soy milk company for people who lacked refrigerators. After getting a Stanford MBA he cofounded Sun Microsystems in 1982. In September 2014 a judge ruled that he must let the public have access to his private beach near Half Moon Bay in California.",1118,billionaires,1700.0,Technology,0,390.0,"{'name': 'Vinod Khosla', 'uri': 'vinod-khosla', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f46afa046b2d491d2f8814a/416x416.jpg?background=000000&cropX1=1053&cropX2=4764&cropY1=132&cropY2=3840'}",True,Vinod Khosla,60.0,United States,California,Portola Valley,venture capital,['Technology'],United States,Khosla Ventures,1491252191609,37,0.0,0.0,0.0,faris/5/2015/6858,1144,True,200.0,13.333333333333329,True,U,M,-471034800000.0,225.0,Khosla,Vinod,The World's Billionaires,Investor,"{'name': 'Khosla Ventures', 'title': 'Partner', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,8.0,1154.0,http://specials-images.forbesimg.com/imageserve/5f46afa046b2d491d2f8814a/280x425.jpg?fit=scale&background=000000,West,https://specials-images.forbesimg.com/imageserve/5f46afa046b2d491d2f8814a/416x416.jpg?background=000000&cropX1=1053&cropX2=4764&cropY1=132&cropY2=3840,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,"San Francisco-Oakland-Fremont, CA",,,,,"[{'name': 'Contrail Systems', 'type': 'investment', 'imageExists': False}, {'name': 'Square, Inc.', 'type': 'investment', 'imageExists': False}, {'name': 'Xsigo Systems, Inc.', 'type': 'investment', 'imageExists': False}]",Square,,,
1144,Billionaires,2015,3,karel-komarek,"Depressed oil prices are not stopping energy investor Karel Komarek from looking at new drilling sites across Russia, Georgia and Ukraine. He continues to work with Gazprom on a joint gas tank venture in Moravia. He is also expanding his lottery business in Greece and the Czech Republic. He got his start in his family's trading business in the early 1990s. During privatization in the Czech Republic, his family bought up shares in oil and gas and machinery companies, uniting them into KKCG group. In 2010 he cashed out and took over the group's oil and gas assets, while his father and sister took over the machinery division. His foundation, Nadace Prom&#283;ny, renovates parks and playgrounds across the Czech Republic. He spends most of his time in Palm Beach. He likes to bike and ski.",1118,billionaires,1700.0,Energy,0,4.0,"{'name': 'Karel Komarek', 'uri': 'karel-komarek', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c755fe44bbe6f43b0c5cea2/416x416.jpg?background=000000&cropX1=0&cropX2=2366&cropY1=98&cropY2=2465'}",True,Karel Komarek,45.0,Czech Republic,,Velke Popovice,oil and gas/lottery,['Energy'],Czech Republic,,1491251867530,26,0.0,0.0,0.0,faris/5/2015/193623,1145,True,100.0,6.25,True,U,M,-25210800000.0,119.0,Komarek,Karel,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1425272400000,False,False,,1092.0,http://specials-images.forbesimg.com/imageserve/5c755fe44bbe6f43b0c5cea2/280x425.jpg?fit=scale&background=000000,,//specials-images.forbesimg.com/imageserve/5c755fe44bbe6f43b0c5cea2/416x416.jpg?background=000000&cropX1=0&cropX2=2366&cropY1=98&cropY2=2465,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,
