,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,pressRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,shortUri,listShortUri,date,wealthList,familyList,selfMadeRank,previousRank,thumbnail,residenceStateRegion,residenceMsa,squareImage,bioSuppress,csfDisplayFields,suppressOnProfiles,galleryShortUri,numberOfSiblings,numberOfSiblingsEst,premiumProfile,valueCreated,clients,investments,notableDeal,bios,abouts,parentListUri,portraitImage,landscapeImage
920,Billionaires,2016,3,ennio-doris,"Born into poverty, the eternally happy Ennio Doris is today one of the leaders of Italy's financial sector through Banca Mediolanum, which he founded with an investment from fellow billionaire media tycoon and former Italian Prime Minister Silvio Berlusconi in 1982. Doris was born in the small town of Tombolo, outside Padua in northeastern Italy, spending days without food due to his family's precarious situation. With financial support from his sister, a seamstress, he completed his studies and went on to work in the financial industry, first selling insurance policies. As his career progressed, his ambition grew, and he felt the entrepreneurial itch. Hearing Silvio Berlusconi publicly say, ""if anyone has an idea and needs an investor, come find me; if it's a good idea, we'll make it happen together,"" he decided to seek him out. After meeting in the city of Portofino, Doris pitched Berlusconi his idea: a financial services company that offered a wide variety of products. In 1982, they founded Programma Italia, which promoted the use of financing and credit. Restructured in 1996 into Mediolanum, which they took public that year, the firm, with Doris as CEO, offers life insurance, fund management, real estate loans, and other products. In December 2015, Mediolanum merged with its fully-owned banking unit Banca Mediolanum in order to streamline its business; it now trades as the latter. Doris reimbursed his clients for their losses in the aftermath of the Lehman Brothers collapse, costing Mediolanum approximately $220 million and a dividend cut. He is still among Berlusconi's largest business partners. For a long time the charismatic Doris was the public face of the company's advertising campaigns, a role that has been delegated to his son, Massimo, who is the vice chairman of Banca Mediolanum and currently being groomed for succession.",906,billionaires,2000.0,Finance and Investments,0,19.0,"{'name': 'Ennio Doris & family', 'uri': 'ennio-doris', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76d3b210380d0006fbb825/416x416.jpg?background=000000&cropX1=576&cropX2=1639&cropY1=0&cropY2=1063'}",True,Ennio Doris & family,75.0,Italy,,Tombolo,financial services,['Finance and Investments'],Italy,,1518125890189,41,0.0,0.0,0.0,faris/5/2016/4493,920,True,-100.0,-4.761904761904773,True,D,M,-930859200000.0,180.0,Doris,Ennio,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,894.0,http://specials-images.forbesimg.com/imageserve/5e76d3b210380d0006fbb825/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e76d3b210380d0006fbb825/416x416.jpg?background=000000&cropX1=576&cropX2=1639&cropY1=0&cropY2=1063,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
921,Billionaires,2016,3,glenn-dubin,"Glenn Dubin made a fortune in hedge funds after co-founding Highbridge Capital Management in 1992. He quietly exited his chairmanship at the end of 2014, after stepping down as CEO in 2013. He no longer has an equity stake in the firm, which J.P. Morgan Chase began buying up in 2004. He has since opened his family office, Dubin and Company, and has been focusing on leading Castleton Commodities, the energy firm he bought with an investor group that included Paul Tudor Jones in 2012. He also formed Engineers Gate, a quantitative hedge fund firm. Dubin is a founding board member of the Robin Hood Foundation, a New York poverty-fighting group. He's also a contributor to New York's Mount Sinai Hospital, where he supports breast cancer research.",906,billionaires,2000.0,Finance and Investments,0,321.0,"{'name': 'Glenn Dubin', 'uri': 'glenn-dubin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5ba67b61a7ea434e4c696e24/416x416.jpg?background=000000&cropX1=218&cropX2=1648&cropY1=3&cropY2=1434'}",True,Glenn Dubin,58.0,United States,New York,New York,hedge funds,['Finance and Investments'],United States,Highbridge Capital Management,1491251973489,41,0.0,0.0,0.0,faris/5/2016/8509,921,True,0.0,0.0,True,E,M,-401396400000.0,225.0,Dubin,Glenn,The World's Billionaires,Co-Founder,"{'name': 'Highbridge Capital Management', 'title': 'Co-Founder', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,9.0,949.0,http://specials-images.forbesimg.com/imageserve/5ba67b61a7ea434e4c696e24/280x425.jpg?fit=scale&background=000000,Northeast,"New York, NY",//specials-images.forbesimg.com/imageserve/5ba67b61a7ea434e4c696e24/416x416.jpg?background=000000&cropX1=218&cropX2=1648&cropY1=3&cropY2=1434,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
922,Billionaires,2016,3,miguel-fluxa-rossello,"The roots of Miguel Fluxa Rossello's Iberostar Group go back to the 19th century when the Fluxa family started a footwear business in Majorca, Spain. In 1956 Grupo Iberostar entered the tourism industry. In 1986, Miguel joined the family company, which was still small, and founded the first Iberostar hotels in Majorca and the Canary Islands. International expansion followed in 1993 with the group's first hotel opening in the Caribbean. In 2006 Rossello sold the group's tour operators and travel agencies divisions to the Carlyle Group for $950 million. With a focus on hotels, Grupo Iberostar now generates more than $1.5 billion; it has hotels in 27 countries with 22,000 employees. Rossello serves as the group's executive chairman.",906,billionaires,2000.0,Service,0,10.0,"{'name': 'Miguel Fluxa Rossello', 'uri': 'miguel-fluxa-rossello', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c720c9fa7ea4310004350f1/416x416.jpg?background=000000&cropX1=63&cropX2=480&cropY1=0&cropY2=417'}",True,Miguel Fluxa Rossello,77.0,Spain,,Esporles,hotels,['Service'],Spain,,1518125767150,33,0.0,0.0,0.0,faris/5/2016/198969,922,False,,,False,N,M,-991944000000.0,200.0,Fluxa Rossello,Miguel,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,,http://specials-images.forbesimg.com/imageserve/5c720c9fa7ea4310004350f1/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5c720c9fa7ea4310004350f1/416x416.jpg?background=000000&cropX1=63&cropX2=480&cropY1=0&cropY2=417,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
923,Billionaires,2016,3,gerald-ford,"Gerald Ford is a shrewd banker, snapping up distressed banks, turning them around and selling them for a profit. He bought his first bank in 1975 and last year his private equity fund, Ford Financial, bought a 70% stake in Mechanics Bank for $361 million. He scored big in 2002 when, along with his billionaire buddy Ronald Perelman, Ford sold California's Golden State Bancorp to Citigroup for $6 billion in stock. He has also invested in office buildings in Charlotte, Denver and Nashville, shopping centers in Dallas and apartments in Houston. In 2013, he committed $15 million to Southern Methodist University, his alma mater. That was on top of $20 million he'd given in 1997 to fund the construction of a new football stadium. Ford and his wife, Kelli, have homes in Dallas and the Hamptons and a ranch in New Mexico.",906,billionaires,2000.0,Finance and Investments,0,321.0,"{'name': 'Gerald Ford', 'uri': 'gerald-ford', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/9ee2e42bc1195265baa0e64db3eca460/416x416.jpg?background=000000&cropX1=108&cropX2=717&cropY1=116&cropY2=725'}",True,Gerald Ford,71.0,United States,Texas,Dallas,banking,['Finance and Investments'],United States,Ford Financial Fund,1491251842245,21,0.0,0.0,0.0,faris/5/2016/6762,923,True,-100.0,-4.761904761904773,True,D,M,-801864000000.0,225.0,Ford,Gerald,The World's Billionaires,Managing Member,"{'name': 'Ford Financial Fund', 'title': 'Managing Member', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,9.0,894.0,http://specials-images.forbesimg.com/imageserve/9ee2e42bc1195265baa0e64db3eca460/280x425.jpg?fit=scale&background=000000,South,"Dallas-Fort Worth-Arlington, TX",//specials-images.forbesimg.com/imageserve/9ee2e42bc1195265baa0e64db3eca460/416x416.jpg?background=000000&cropX1=108&cropX2=717&cropY1=116&cropY2=725,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
924,Billionaires,2016,3,james-france,"James France inherited an estimated 36% of Nascar, the stock car racing business founded in 1948 by his father, William France, Sr. Business is strong, thanks to 10-year TV deals with Fox and NBC--worth a combined $8.2 billion in rights--that began in 2015. The company implemented a new charter system in 2016 that gives some owners long-term guarantees that their teams will be granted automatic spots in races. France also serves as chairman of Nascar's sister company, publicly traded International Speedway Corp. The motorsports company operates 13 racetracks that altogether hold nearly a million seats. His niece Lesa France Kennedy is International Speedway's CEO, while nephew Brian France is Nascar's chief executive.",906,billionaires,2000.0,Sports,0,321.0,"{'name': 'James France', 'uri': 'james-france', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/57e1991931358e16c589c119/416x416.jpg?background=000000&cropX1=35&cropX2=703&cropY1=29&cropY2=698'}",True,James France,71.0,United States,Florida,Daytona Beach,"Nascar, racing",['Sports'],United States,,1491251952373,18,0.0,0.0,0.0,faris/5/2016/6892,924,True,-100.0,-4.761904761904773,False,D,M,-794865600000.0,225.0,France,James,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,4.0,894.0,http://specials-images.forbesimg.com/imageserve/57e1991931358e16c589c119/280x425.jpg?fit=scale&background=000000,South,"Deltona, FL",https://specials-images.forbesimg.com/imageserve/57e1991931358e16c589c119/416x416.jpg?background=000000&cropX1=35&cropX2=703&cropY1=29&cropY2=698,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
925,Billionaires,2016,3,bill-gross,"Legendary bond investor Bill Gross manages the $1.3 billion (assets) Janus Unconstrained Bond Fund at Denver-based Janus Capital. He left his previous gig at Pacific Investment Management Company (PIMCO), the investment management firm he cofounded in 1971, on bad terms in September 2014. His Total Return Fund had been lagging peers; the SEC was investigating a PIMCO ETF; his heir-apparent, Mohamed El-Erian, had departed amid controversy over Gross' management style; and some of his deputies were publicly criticizing his market views. At PIMCO Gross managed as much as $293 billion in assets at one point. In October 2015 Gross filed a lawsuit against PIMCO, seeking at least $200 million in damages (which he will reportedly donate to charity). He says a ""cabal"" of managing directors plotted to drive him out of the company; PIMCO asked for the suit to be dismissed. Gross got a psych degree from Duke and spent time as a professional blackjack player before serving aboard a Navy destroyer in Vietnam and getting an MBA from UCLA. In 2013 Gross and his wife committed to leave their fortune to charity. The couple is a major donor to Doctors Without Borders, and pledged $40 million in January 2016 to UC Irvine for the creation of a nursing school. An avid stamp collector, Gross is said to have one of the most impressive collections on the planet.",906,billionaires,2000.0,Finance and Investments,0,321.0,"{'name': 'Bill Gross', 'uri': 'bill-gross', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59dd8a2831358e542c0394b0/416x416.jpg?background=000000&cropX1=914&cropX2=3337&cropY1=246&cropY2=2667'}",True,Bill Gross,71.0,United States,California,Laguna Beach,investments,['Finance and Investments'],United States,Pacific Investment Management Company LLC,1491251776593,25,0.0,0.0,0.0,faris/5/2016/7463,925,True,-300.0,-13.043478260869563,True,D,M,-811627200000.0,225.0,Gross,Bill,The World's Billionaires,Cofounder and Co-Chief Investment Officer,"{'name': 'Pacific Investment Management Company LLC', 'title': 'Cofounder and Co-Chief Investment Officer', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,8.0,810.0,http://specials-images.forbesimg.com/imageserve/59dd8a2831358e542c0394b0/280x425.jpg?fit=scale&background=000000,West,"Los Angeles-Long Beach-Santa Ana, CA",//specials-images.forbesimg.com/imageserve/59dd8a2831358e542c0394b0/416x416.jpg?background=000000&cropX1=914&cropX2=3337&cropY1=246&cropY2=2667,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
926,Billionaires,2016,3,huang-wenji,"Newcomer Huang Wenji, chairman of China Jicheng Holdings, debuts on the Forbes Billionaires List in 2016 thanks to a stock surge. Shares in his Hong Kong-listed umbrella maker rose from the equivalent of 1 U.S. cent to $0.19 between February 2015 and January 2016, bringing declarations of ""bubble"" owing to its small float. Huang and his wife Chen Jieyou own 75% of the company.",906,billionaires,2000.0,Manufacturing,0,78.0,"{'name': 'Huang Wenji & family', 'uri': 'huang-wenji', 'imageExists': False}",True,Huang Wenji & family,47.0,China,,Jinjiang,umbrellas,['Manufacturing'],China,,1491345643915,10,0.0,0.0,0.0,faris/5/2016/196426,926,False,,,True,N,M,-31518000000.0,99.0,Huang,Wenji,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,,,,,,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
927,Billionaires,2016,3,hui-lin-chit,"Hui Lin Chit is the CEO of consumer products firm Hengan International Group, which  produces sanitary napkins for Chinese consumers. It also sells disposable baby diapers under the Anerle brand. His son Hui Ching Chi is a member of Hengan's board. The company trades in Hong Kong.",906,billionaires,2000.0,Manufacturing,0,78.0,"{'name': 'Hui Lin Chit', 'uri': 'hui-lin-chit', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e754615015297000794d91d/416x416.jpg?background=000000&cropX1=315&cropX2=1004&cropY1=13&cropY2=703'}",True,Hui Lin Chit,62.0,China,,Jinjiang,hygiene products,['Manufacturing'],China,,1491347145492,39,0.0,0.0,0.0,faris/5/2016/225,927,True,-800.0,-28.57142857142857,True,D,M,-522100800000.0,99.0,Hui,Lin Chit,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,663.0,http://specials-images.forbesimg.com/imageserve/5e754615015297000794d91d/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e754615015297000794d91d/416x416.jpg?background=000000&cropX1=315&cropX2=1004&cropY1=13&cropY2=703,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
928,Billionaires,2016,3,erman-ilicak,"Erman Ilicak founded Ronesans Construction in St. Petersburg, Russia, in 1994. Today it operates in Turkey, Russia, Turkmenistan, Ukraine, Austria, Azerbaijan, Libya, Iraq, Saudi Arabia and Qatar. In 2014 he stepped down as CEO and became company president. His sister Ipek Ilicak moved up to the top job. Ronesans Holding concentrates its operations in the sectors of construction, real estate investment, energy production, health and education. The company is also one of Turkey's biggest commercial real estate investment companies and owns 12 shopping malls, 2 city hotels and 10 office buildings that are operational. Approximately $200 million of the company's 2015 revenue of $3 billion comes from its real estate properties in Turkey and Russia.",906,billionaires,2000.0,Construction & Engineering,0,5.0,"{'name': 'Erman Ilicak', 'uri': 'erman-ilicak', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e77e041c7b02d000666e08f/416x416.jpg?background=000000&cropX1=1180&cropX2=2828&cropY1=33&cropY2=1679'}",True,Erman Ilicak,48.0,Turkey,,Ankara,construction,['Construction & Engineering'],Turkey,,1518125884301,38,0.0,0.0,0.0,faris/5/2016/8851,928,True,-200.0,-9.090909090909093,True,D,M,-70920000000.0,220.0,Ilicak,Erman,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,847.0,http://specials-images.forbesimg.com/imageserve/5e77e041c7b02d000666e08f/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e77e041c7b02d000666e08f/416x416.jpg?background=000000&cropX1=1180&cropX2=2828&cropY1=33&cropY2=1679,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
929,Billionaires,2016,3,john-kapoor,"The first in his family to go to college, John Kapoor came to the U.S. from India to get his Ph.D. in medicinal chemistry. He is chairman of two drug outfits: Akorn, which specializes in ""difficult-to-manufacture"" prescription drugs, and Insys Therapeutics, which produces an opioid for cancer patients and is being investigated by U.S. Attorneys in two jurisdictions, the Central District of California and the District of Massachusetts. Doctors that have worked with the company are being investigated in at least 6 states. His wife of three decades, Editha, died of breast cancer in 2005. He also owns the Roka Akor Japanese eateries in Chicago, Scottsdale and San Francisco.",906,billionaires,2000.0,Healthcare,0,321.0,"{'name': 'John Kapoor', 'uri': 'john-kapoor', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59dd31e4a7ea436b47b3ac5b/416x416.jpg?background=000000&cropX1=560&cropX2=1413&cropY1=249&cropY2=1101'}",True,John Kapoor,72.0,United States,Arizona,Phoenix,healthcare,['Healthcare'],United States,,1491252165902,26,0.0,0.0,0.0,faris/5/2016/194377,929,True,-1100.0,-35.483870967741936,True,D,M,-831326400000.0,225.0,Kapoor,John,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,9.0,577.0,http://specials-images.forbesimg.com/imageserve/59dd31e4a7ea436b47b3ac5b/280x425.jpg?fit=scale&background=000000,West,"Phoenix, AZ",//specials-images.forbesimg.com/imageserve/59dd31e4a7ea436b47b3ac5b/416x416.jpg?background=000000&cropX1=560&cropX2=1413&cropY1=249&cropY2=1101,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
930,Billionaires,2016,3,mustafa-rahmi-koc,"Mustafa Rahmi Koc is the honorary chairman of Koc Holdings, one of Turkey's largest conglomerates. In 1991 he founded the Rahmi Koc Museum, Turkey's first museum dedicated to transportation, industry and communication, housed in two old industrial buildings. He was inspired to open the museum after visiting the Henry Ford Museum in Dearborn, MI. The Rahmi Koc Museum contains thousands of objects, from gramophone needles to life-sized ships and planes. He has a passion for antiques and for the sea and yachting. After retiring he went on a two-year world tour in his sailboat Nazenin IV. His sisters Semahat Arsel and Suna Kirac are also billionaires. Koc lost his son Mustafa Koc in January.",906,billionaires,2000.0,Diversified,0,5.0,"{'name': 'Mustafa Rahmi Koc', 'uri': 'mustafa-rahmi-koc', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/56cc5097e4b062f6b59a505c/416x416.jpg?background=000000&cropX1=2&cropX2=738&cropY1=95&cropY2=831'}",True,Mustafa Rahmi Koc,85.0,Turkey,,Istanbul,diversified,['Diversified'],Turkey,,1518125890194,30,0.0,0.0,0.0,faris/5/2016/4853,930,True,-500.0,-20.0,False,D,M,-1238007600000.0,220.0,Koc,Mustafa Rahmi,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,737.0,http://specials-images.forbesimg.com/imageserve/56cc5097e4b062f6b59a505c/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/56cc5097e4b062f6b59a505c/416x416.jpg?background=000000&cropX1=2&cropX2=738&cropY1=95&cropY2=831,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,3.0,False,,,,,,,,,,
931,Billionaires,2016,3,mustafa-kucuk,"Mustafa Kucuk joins Forbes billionaires as his ready-to-wear retailer LC Waikiki expands globally. Founded by George Amoual in France in 1985, LC Waikiki now operates in 28 countries and 594 stores and is approaching $2 billion in sales. Kucuk and his partners bought the company in 1997 and turned it into one of Turkey's most recognized brands. Kucuk's brother is LC Waikiki's CEO and spokesman. His partner, Sefik Yilmaz Dizdar, also joins the billionaires list this year.",906,billionaires,2000.0,Fashion & Retail,0,5.0,"{'name': 'Mustafa Kucuk', 'uri': 'mustafa-kucuk', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a70e937a7ea43169012254c/416x416.jpg?background=000000&cropX1=81&cropX2=946&cropY1=460&cropY2=1325'}",True,Mustafa Kucuk,52.0,Turkey,,Istanbul,fashion retail,['Fashion & Retail'],Turkey,,1518125949605,31,0.0,0.0,0.0,faris/5/2016/199391,931,False,,,True,N,M,-207691200000.0,220.0,Kucuk,Mustafa,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,,http://specials-images.forbesimg.com/imageserve/5a70e937a7ea43169012254c/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5a70e937a7ea43169012254c/416x416.jpg?background=000000&cropX1=81&cropX2=946&cropY1=460&cropY2=1325,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
932,Billionaires,2016,3,timur-kulibaev,"Son-in-law of Kazakhstan's president Nursultan Nazarbaev, Timur Kulibaev, has emerged as a key player in Gazprom's deal with China; he has been on the board of the Russian energy giant since 2009 and has also held several high level positions in Kazakhstan's oil and gas sector. In 2014, he sold his Altynalmas Gold to Polymetal, part-owned by Russian billionaire Alexander Nesis, for cash and company shares. He also owns a stake in Halyk Bank wife his wife, Dinara. Kulibaev is President of the Kazakhstan Boxing Federation and Chairman of Presidium of the National Chamber of Entrepreneurs.",906,billionaires,2000.0,Finance and Investments,0,2.0,"{'name': 'Timur Kulibaev', 'uri': 'timur-kulibaev', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76e9cfd8e1ae0007b72786/416x416.jpg?background=000000&cropX1=847&cropX2=3159&cropY1=15&cropY2=2325'}",True,Timur Kulibaev,49.0,Kazakhstan,,Almaty,banking,['Finance and Investments'],Kazakhstan,,1518125899719,30,0.0,0.0,0.0,faris/5/2016/8243,932,True,-100.0,-4.761904761904773,True,D,M,-104443200000.0,69.0,Kulibaev,Timur,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,894.0,http://specials-images.forbesimg.com/imageserve/5e76e9cfd8e1ae0007b72786/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/5e76e9cfd8e1ae0007b72786/416x416.jpg?background=000000&cropX1=847&cropX2=3159&cropY1=15&cropY2=2325,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
933,Billionaires,2016,3,dinara-kulibaeva,"Daughter of Kazakhstan's president Nursultan Nazarbaev, Dinara Kulibaeva jointly owns bank, gold, and oil service assets with her husband, fellow-billionaire, Timur Kulibaev. She is benefiting from sale of Altynalmas Gold to Polymetal, part-owned by Russian billionaire Alexander Nesis, for cash and company shares. A graduate of the Institute of Theater Arts in Moscow, Kulibaeva is head of the president's education foundation which provides support to students who need aid.",906,billionaires,2000.0,Finance and Investments,0,2.0,"{'name': 'Dinara Kulibaeva', 'uri': 'dinara-kulibaeva', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5c70ebb4a7ea4310004340a7/416x416.jpg?background=000000&cropX1=199&cropX2=612&cropY1=0&cropY2=413'}",True,Dinara Kulibaeva,48.0,Kazakhstan,,Almaty,banking,['Finance and Investments'],Kazakhstan,,1518125902557,26,0.0,0.0,0.0,faris/5/2016/8244,933,True,-100.0,-4.761904761904773,False,D,F,-74808000000.0,69.0,Kulibaeva,Dinara,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,894.0,http://specials-images.forbesimg.com/imageserve/5c70ebb4a7ea4310004340a7/280x425.jpg?fit=scale&background=000000,,,https://specials-images.forbesimg.com/imageserve/5c70ebb4a7ea4310004340a7/416x416.jpg?background=000000&cropX1=199&cropX2=612&cropY1=0&cropY2=413,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
934,Billionaires,2016,3,spiro-latsis,"Spiro Latsis has been managing the family fortune since his father, Greek shipping tycoon John S. Latsis, passed away in 2003. The family still has a foot in the shipping business through Latsco Shipping, which owns a fleet of more than a dozen oil tankers and liquefied petroleum gas carriers. But the bulk of their wealth is now invested elsewhere. The Latsis Group's largest position is in EFG International, a Zurich-based private banking group where Latsis is a board director. The family also owns a substantial stake in oil company Hellenic Petroleum and Lamda Development, a publicly traded real estate developer active in southeastern Europe. In 2014, Lamda Development partnered with Chinese firm Fosun and Abu Dhabi-based Al Maabar to finance a nearly $8-billion project in Athens that promises to be the largest mixed-use development in Europe. Latsis is a three-time graduate of the London School of Economics and a board trustee of Princeton's Institute for Advanced Study.",906,billionaires,2000.0,Diversified,0,2.0,"{'name': 'Spiro Latsis & family', 'uri': 'spiro-latsis', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/56ca07f8e4b062f6b59a2de6/416x416.jpg?background=000000&cropX1=2&cropX2=703&cropY1=35&cropY2=736'}",True,Spiro Latsis & family,69.0,Switzerland,,Geneva,"banking, shipping",['Diversified'],Greece,,1518125939335,29,0.0,0.0,0.0,faris/5/2016/4948,934,True,-400.0,-16.666666666666657,False,D,M,-725828400000.0,127.0,Latsis,Spiro,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,,782.0,http://specials-images.forbesimg.com/imageserve/56ca07f8e4b062f6b59a2de6/280x425.jpg?fit=scale&background=000000,,,//specials-images.forbesimg.com/imageserve/56ca07f8e4b062f6b59a2de6/416x416.jpg?background=000000&cropX1=2&cropX2=703&cropY1=35&cropY2=736,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
935,Billionaires,2016,3,thomas-lee,"Thomas Lee is president of Lee Equity Partners, which typically invests $50 million to $150 million in a variety of businesses. Among its portfolio companies are Skopos Financial, a deep-subprime auto lender, Eating Recovery Center, which provides treatment to people with eating disorders, and InterLuxe, which has an investment in fashion designer Jason Wu's company. Lee is best known for orchestrating the sale of Snapple for $1.7 billion in 1994, two years after he bought it, at a return of 32 times equity. The son of an art dealer, he owns works by such artists as Willem de Kooning and Jackson Pollock; he is a trustee of New York City's Lincoln Center and the Museum of Modern Art. His grandfather founded retail outfit Shoe Corporation of America in 1905.",906,billionaires,2000.0,Finance and Investments,0,321.0,"{'name': 'Thomas Lee', 'uri': 'thomas-lee', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/55fb08f5e4b0ffa7afe4b3f6/416x416.jpg?background=000000&cropX1=97&cropX2=641&cropY1=44&cropY2=589'}",True,Thomas Lee,71.0,United States,New York,New York,private equity,['Finance and Investments'],United States,,1491251862849,17,0.0,0.0,0.0,faris/5/2016/5710,935,True,0.0,0.0,True,E,M,-813096000000.0,225.0,Lee,Thomas,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1IR71XC,1456808400000,False,False,7.0,949.0,http://specials-images.forbesimg.com/imageserve/55fb08f5e4b0ffa7afe4b3f6/280x425.jpg?fit=scale&background=000000,Northeast,"New York, NY",//specials-images.forbesimg.com/imageserve/55fb08f5e4b0ffa7afe4b3f6/416x416.jpg?background=000000&cropX1=97&cropX2=641&cropY1=44&cropY2=589,False,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,,
