,name,year,month,uri,bio,rank,listUri,finalWorth,otherCompensation,countryRank,person,visible,personName,age,country,city,source,industries,countryOfCitizenship,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,category,state,organization,title,employment,previousRank,csfDisplayFields,suppressOnProfiles,residenceStateRegion,numberOfSiblings,numberOfSiblingsEst,premiumProfile,embargo,residenceMsa,portraitImage,landscapeImage,investments,notableDeal,selfMadeRank
503,Billionaires,2012,3,winifred-j-marquart,"Winifred Johnson Marquart is a daughter of Samuel Curtis Johnson (d. 2004) and one of five members of the Johnson family on the Forbes World's Billionaires list. Samuel Curtis was a great-grandson of the salesman who started parquet flooring company S.C. Johnson in 1886. The company has since diversified into household and industrial cleaning, banking and camping supplies. Winifred is president of the Johnson Family Foundation and formerly worked in corporate public affairs at S.C. Johnson. The family is a backer of the Smithsonian and the Mayo Clinic. The Johnsons left their stamp on their hometown of Racine, Wisc. by commissioning Frank Lloyd Wright to design the company's headquarters there in the late 1930s.",491,billionaires,2500.0,0,164.0,"{'name': 'Winnie Johnson-Marquart', 'uri': 'winifred-j-marquart', 'imageExists': False, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800'}",True,Winnie Johnson-Marquart,52.0,United States,Virginia Beach,SC Johnson & Sons,['Manufacturing'],United States,1358269482515,1358269477070,0.0,0.0,0.0,0.0,0.0,faris/5/2012/7571,504,False,500.0,25.0,False,U,F,-338929200000.0,225.0,Johnson-Marquart,Winnie,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOU3f1,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,False,Manufacturing,Virginia,,,,,,,,,,,,,,,,,
504,Billionaires,2012,3,shahid-khan,"New Jacksonville Jaguars owner Shahid Khan tried to buy a majority stake in the St. Louis Rams football team in 2010, but was beat out by fellow billionaire Stan Kroenke. Instead, Khan purchased the Jaguars from Wayne Weaver for $770 million, with the sale finalized in January 2012. Khan is a naturalized U.S. citizen who emigrated from Pakistan for college at age 16. He got his start working at auto parts manufacturer Flex-N-Gate while earning his engineering degree. He left in 1978 to found his own company, Bumper Works, and created a new one-piece car bumper design that would become the industry standard. Two years later, Khan bought his former employer and merged operations. Flex-N-Gate, still privately-held, now takes in more than $3 billion in revenue a year.",491,billionaires,2500.0,0,164.0,"{'name': 'Shahid Khan', 'uri': 'shahid-khan', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8a654022254b0008e15acc/416x416.jpg?background=000000&cropX1=261&cropX2=2362&cropY1=268&cropY2=2372'}",True,Shahid Khan,62.0,United States,Naples,auto parts,['Automotive'],United States,1358269517218,1358269508132,0.0,0.0,0.0,0.0,0.0,faris/5/2012/14535,505,True,,,True,N,M,-614030400000.0,225.0,Khan,Shahid,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOTSjK,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/5d8a654022254b0008e15acc/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8a654022254b0008e15acc/416x416.jpg?background=000000&cropX1=261&cropX2=2362&cropY1=268&cropY2=2372,False,Automotive,Florida,,,,,,,,,,,,,,,,,
505,Billionaires,2012,3,mustafa-rahmi-koc,"Honorary president of the family holding company, Koc Holding, Mustafa Rahmi Koc handed over his duties to his eldest son Mustafa in 2003 after nearly two decades at the helm. The industrial group plans $3.4 billion in new investments in 2012 from cars to refining. He founded the Rahmi Koc Museum which is dedicated to the history of transportation, industry and communication and houses thousands of objects ranging from gramophone needles to ships and planes. Known for his love of the sea and luxury yachts, he is a member of both the Istanbul Ocean Racing Club and the New York Yacht Club. His sisters Semahat Arsel and Suna Kirac and his son Mustafa Vehbi Koc are also billionaires.",491,billionaires,2500.0,0,6.0,"{'name': 'Mustafa Rahmi Koc', 'uri': 'mustafa-rahmi-koc', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/56cc5097e4b062f6b59a505c/416x416.jpg?background=000000&cropX1=2&cropX2=738&cropY1=95&cropY2=831'}",True,Mustafa Rahmi Koc,81.0,Turkey,Istanbul,diversified,['Diversified'],Turkey,1491251863837,1331246853846,0.0,,0.0,,0.0,faris/5/2012/4853,506,True,-400.0,-13.793103448275872,False,D,M,-1238007600000.0,220.0,Koc,Mustafa Rahmi,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1331096400000,False,False,http://specials-images.forbesimg.com/imageserve/56cc5097e4b062f6b59a505c/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/56cc5097e4b062f6b59a505c/416x416.jpg?background=000000&cropX1=2&cropX2=738&cropY1=95&cropY2=831,False,Diversified,,,,,393.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,3.0,False,,,,,,,,
506,Billionaires,2012,3,robert-miller,"An elusive Canadian billionaire who rarely gives interviews, Robert Miller founded Future Electronics in 1968. Today the private Quebec-based company is one of the world's largest electronics distributors, with products including semiconductors and electro-mechanical components, and operations in 42 countries. As a believer in cryonics, the science of freezing bodies to possibly restore life later on, Miller is a supporter of Alcor Life Extension Foundation. He is also an avid real estate investor.",491,billionaires,2500.0,0,12.0,"{'name': 'Robert Miller', 'uri': 'robert-miller', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539'}",True,Robert Miller,66.0,Canada,Montreal,retail,['Fashion and Retail'],Canada,1331246782031,1331246884111,0.0,0.0,0.0,0.0,0.0,faris/5/2012/4938,507,False,0.0,0.0,True,E,M,-773092800000.0,223.0,Miller,Robert,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOUo1o,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/ed24ab436c3c663da00f7fb579f7b55b/416x416.jpg?background=000000&cropX1=113&cropX2=607&cropY1=44&cropY2=539,False,,,,,,,,,,,,,,,,,,,
507,Billionaires,2012,3,marilyn-carlson-nelson,"Marilyn Carlson Nelson jointly owns Carlson Inc. with her sister, Barbara. An industry-wide recovery benefited its restaurants (T.G.I. Friday's) and travel agencies, and Carlson is now focused on growing its hotel division (Radisson, Country Inns & Suites). The company announced an internal restructuring of properties with franchisee Rezidor Hotel Group and a plan to bring its upscale brand, Blu, stateside, while continuing to pursue its goal to increase the hotel portfolio 50% to 1,500 hotels by 2015. Her father, Curt (d. 1999), began selling Gold Bond trading stamps in the 1930s and later expanded into dining and hospitality. Marilyn stepped down as CEO of Carlson Inc. in 2008.",491,billionaires,2500.0,0,164.0,"{'name': 'Marilyn Carlson Nelson', 'uri': 'marilyn-carlson-nelson', 'imageExists': True}",True,Marilyn Carlson Nelson,72.0,United States,Long Lake,"hotels, restaurants",['Service'],United States,1358269381625,1358269378539,0.0,0.0,0.0,0.0,0.0,faris/5/2012/6879,508,True,900.0,56.25,False,U,F,-970513200000.0,225.0,Nelson,Marilyn Carlson,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwxVyL,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/56d1c8c5e4b0c144a7f6662b/280x425.jpg?fit=scale&background=000000,,False,Service,Minnesota,Carlson Companies Inc.,Chairman,"{'name': 'Carlson Companies Inc.', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,,,
508,Billionaires,2012,3,philip-niarchos,"Greek shipping heir Philip Niarchos inherited his father's art collection of such masterpieces as Vincent van Gogh's ""Self-Portrait with a Bandaged Ear"" and Pablo Picasso's self-portrait ""Yo, Picasso."" Philip, who is a board member of the Museum of Modern Art in New York City, has added such contemporary works as Jean-Michel Basquiat's ""Self-Portrait"" and Andy Warhol's ""Shot Red Marilyn."" Commissioned to do Philip's portrait, Warhol created a series based on CAT-scans of Philip's skull. While Philip is intensely private, art experts pin his collection as world's most valuable in private hands.",491,billionaires,2500.0,0,3.0,"{'name': 'Philip Niarchos', 'uri': 'philip-niarchos', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7041514bbe6f79679f066d/416x416.jpg?background=000000&cropX1=431&cropX2=1334&cropY1=22&cropY2=925'}",True,Philip Niarchos,58.0,France,Paris,art collection,['Diversified'],Greece,1491251776711,1331246968461,0.0,,0.0,,0.0,faris/5/2012/9930,509,True,0.0,0.0,False,E,M,-504903600000.0,127.0,Niarchos,Philip,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1331096400000,False,False,http://specials-images.forbesimg.com/imageserve/5c7041514bbe6f79679f066d/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7041514bbe6f79679f066d/416x416.jpg?background=000000&cropX1=431&cropX2=1334&cropY1=22&cropY2=925,False,Diversified,,,,,459.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
509,Billionaires,2012,3,axel-oberwelland,"After his father's death in 2005, Axel Oberwelland became sole owner of candy company Storck, makers of Werther's Original, Riesen, and Toffifee. He is the fourth generation of his family to run the company. The company established the Stork Foundation in 1992 to preserve Germany's endangered stork population.",491,billionaires,2500.0,0,30.0,"{'name': 'Axel Oberwelland', 'uri': 'axel-oberwelland', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c7020894bbe6f79679efdd8/416x416.jpg?background=000000&cropX1=171&cropX2=546&cropY1=13&cropY2=388'}",True,Axel Oberwelland,45.0,Germany,Berlin,candy,['Food and Beverage'],Germany,1491251403275,1331246980667,0.0,,0.0,,0.0,faris/5/2012/7661,510,False,-900.0,-26.470588235294116,False,D,M,-94676400000.0,125.0,Oberwelland,Axel,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1331096400000,False,False,http://specials-images.forbesimg.com/imageserve/5c7020894bbe6f79679efdd8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c7020894bbe6f79679efdd8/416x416.jpg?background=000000&cropX1=171&cropX2=546&cropY1=13&cropY2=388,False,Food and Beverage,,,,,323.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
510,Billionaires,2012,3,julian-robertson-jr,"For the first time in more than a decade, the legendary Tiger Management founder is opening a fund to outside investors. The Tiger Accelerator Fund, which will invest exclusively in a group of six Tiger-seeded hedge funds, has raised $450 million from investors, with Robertson personally committing a further $250 million. The six seeds are Tiger Eye Partners, Long Oar Global Partners, Tiger Ratan Capital, Cascabel Management, Tiger Veda Management, and Teewinot Fund. After originally closing his fund in 2000, Robertson became a pioneer in seeding and mentoring handpicked hedge funds, known as Tiger Cubs. He now seeds over 40 funds, the majority of which operate out of 101 Park Avenue where Robertson himself operates his family office, Tiger Management L.L.C. Robertson founded Tiger Management (his son, who is now a partner, suggested the name) in 1980. It became one of the world's biggest hedge funds, peaking at $22 billion in assets under management in 1998. A fan of New Zealand, Robertson owns two wineries and three golf resorts there. He signed onto Bill Gates-Warren Buffett Giving Pledge. In his letter to Buffett,  Robertson says: ""One very fortunate thing is that I did not get nearly as enthusiastic about philanthropy early on as I am now; if I had there would be very little to give away."" Robertson has thrown his support behind Mitt Romney's 2012 presidential campaign.",491,billionaires,2500.0,0,164.0,"{'name': 'Julian Robertson, Jr.', 'uri': 'julian-robertson-jr', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/59d7ee3131358e542c036e4e/416x416.jpg?background=000000&cropX1=48&cropX2=666&cropY1=109&cropY2=727'}",True,"Julian Robertson, Jr.",80.0,United States,New York,hedge funds,['Investments'],United States,1358269498062,1358269497013,0.0,0.0,0.0,0.0,0.0,faris/5/2012/5173,511,True,200.0,8.695652173913032,True,U,M,-1199214000000.0,225.0,Robertson,Julian,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwunMN,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/59d7ee3131358e542c036e4e/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/59d7ee3131358e542c036e4e/416x416.jpg?background=000000&cropX1=48&cropX2=666&cropY1=109&cropY2=727,False,Investments,New York,,,,,,,,,,,,,,,,,
511,Billionaires,2012,3,nevaldo-rocha,"Nevaldo Rocha debuts on the Forbes World's Billionaires list after finding success running  Brazil's version of fast-fashion king Zara. Rocha co-founded apparel maker Guararapes Confeccoes with his brother more than half a century ago. In 1979 the company acquired the Riachuelo department stores; it has been making low-priced clothes at its own plants and selling them to Brazil's emerging middle class at its 145 shops. Analysts expect revenues for 2011 to reach $3.4 billion, up nearly 18% from 2010 in local currency terms. Its stores are located throughout Brazil  -- including in its home territory, the fast-growing northeastern region, where GDP growth of 8% in some states matches that of China. Rocha, who didn't even attend high school, is the chairman and chief executive officer. His son Flavio is vice president of the company and CEO of Riachuelo, the retail division. Rocha's two other children, daughter Lisiane and son Elsio, are board members. Nevaldo holds about $1 billion of the stock in his name; another $1 billion or so of stock is owned by his three children.",491,billionaires,2500.0,0,20.0,"{'name': 'Nevaldo Rocha & family', 'uri': 'nevaldo-rocha', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/20107223316710d6afbd0e97ce816916/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783'}",True,Nevaldo Rocha & family,83.0,Brazil,Natal,retail,['Fashion & Retail'],Brazil,1491252478417,1331246878092,0.0,,0.0,,0.0,faris/5/2012/14583,512,True,,,True,N,M,-1262286000000.0,140.0,Rocha,Nevaldo,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1331096400000,False,False,http://specials-images.forbesimg.com/imageserve/20107223316710d6afbd0e97ce816916/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/20107223316710d6afbd0e97ce816916/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783,False,Fashion & Retail,,,Entrepreneur,,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
512,Billionaires,2012,3,david-rockefeller-sr,"David Rockefeller is the grandson of oil baron John D. Rockefeller. He is now working to give away his fortune. Among the beneficiaries of his wealth: New York's Museum of Modern Art, Rockefeller University, Harvard University, the Americas Society and the Council on Foreign Relations. His grandfather turned $4,000 in oil refining into Standard Oil, the energy giant that fueled America's industrial revolution. The company was broken up in 1911 in a landmark antitrust case. His father then began investing in real estate, which David continues to do. His parents also helped establish the MoMA. David has a vast trove of contemporary and modern art which he has been collecting for more than 70 years. He is also an insect enthusiast, with one of the largest beetle collections in the world. David is the oldest living member of the Rockefeller clan and the only one to make it on the billionaires list.",491,billionaires,2500.0,0,164.0,"{'name': 'David Rockefeller, Sr.', 'uri': 'david-rockefeller-sr', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58d0164231358e1a35ad5658/416x416.jpg?background=000000&cropX1=411&cropX2=1567&cropY1=450&cropY2=1607'}",True,"David Rockefeller, Sr.",96.0,United States,Sleepy Hollow,"Standard Oil, banking",['Energy'],United States,1358269498718,1358269501229,0.0,0.0,0.0,0.0,0.0,faris/5/2012/5238,513,True,100.0,4.166666666666671,False,U,M,-1721674800000.0,225.0,Rockefeller,David,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwumZe,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/58d0164231358e1a35ad5658/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58d0164231358e1a35ad5658/416x416.jpg?background=000000&cropX1=411&cropX2=1567&cropY1=450&cropY2=1607,False,Energy,New York,,,,,,,,,,,,,,,,,
513,Billionaires,2012,3,alexandre-soares-dos-santos,"Retail king Eliseo Alexandre Soares dos Santos owns more than 20 percent of one of Portugal's largest retailers, Jeronimo Martins. The company, which traces its beginnings to a tiny store opened in Lisbon in 1792, operates super and hypermarkets in Portugal, and retail stores and pharmacies in Poland. It's value grew more than 200 percent from 2009 to 2012. Soares dos Santos became CEO in 1968, and is now the Chairman of the Board. Four of his seven children work in the company, including his son Pedro, who is the current CEO.",491,billionaires,2500.0,0,2.0,"{'name': 'Alexandre Soares dos Santos & family', 'uri': 'alexandre-soares-dos-santos', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/58a0752da7ea431f3219551d/416x416.jpg?background=000000&cropX1=0&cropX2=733&cropY1=153&cropY2=886'}",True,Alexandre Soares dos Santos & family,77.0,Portugal,Lisbon,retail,['Fashion & Retail'],Portugal,1491251705943,1331246834277,0.0,,0.0,,0.0,faris/5/2012/4791,514,True,200.0,8.695652173913032,False,U,M,-1113163200000.0,193.0,Soares dos Santos,Eliseo Alexandre,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1331096400000,False,False,http://specials-images.forbesimg.com/imageserve/58a0752da7ea431f3219551d/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/58a0752da7ea431f3219551d/416x416.jpg?background=000000&cropX1=0&cropX2=733&cropY1=153&cropY2=886,False,Fashion & Retail,,,,,512.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
514,Billionaires,2012,3,zygmunt-solorz-zak,"Zygmunt Solorz-Zak founded TV network Polsat in 1992; today the Polsat Group is listed on the Warsaw Stock Exchange and includes a digital platform as well as sports, news and film channels. He also owns shares in Poland's InvestBank, pension fund PTE Polsat, pharmaceutical company Bioton and TV producer ATM Group. In 2011 Solorz-Zak he bought Polish telecoms outfit Polkomtel in a deal worth $5.3 billion. He's the majority shareholder in soccer team &#346;l&#261;sk Wroc&#322;aw.",491,billionaires,2500.0,0,2.0,"{'name': 'Zygmunt Solorz-Zak', 'uri': 'zygmunt-solorz-zak', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/56cbd399e4b062f6b59a4865/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=3&cropY2=723'}",True,Zygmunt Solorz-Zak,55.0,Poland,Warsaw,TV broadcasting,['Media & Entertainment'],Poland,1491251755603,1331246793412,0.0,,0.0,,0.0,faris/5/2012/4843,515,True,100.0,4.166666666666671,True,U,M,-423172800000.0,192.0,Solorz-Zak,Zygmunt,The World's Billionaires,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1331096400000,False,False,http://specials-images.forbesimg.com/imageserve/56cbd399e4b062f6b59a4865/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/56cbd399e4b062f6b59a4865/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=3&cropY2=723,False,Media & Entertainment,,,,,488.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,
515,Billionaires,2012,3,ronda-stryker,"Ronda Stryker has used her wealth from Stryker Corp., a medical device company founded by her grandfather, to fund education causes, especially those that empower girls and young women. She's been gradually selling shares, but still owns 8.5% of the company directly and through two trusts. Stryker makes hospital beds, joint replacements, medical software and surgical cameras. The stock tumbled last summer, but has been recovering lately. It's up 22% since mid-December. She is the only family member on Stryker's board of directors. Her surgeon grandfather Homer Stryker (d. 1980) founded the company in 1941 after inventing a mobile hospital bed. Her father, Lee, succeeded Homer as president, but died in a plane crash in 1976. John Brown became chief executive and took the company public in 1979. A former teacher, she's suspected of being one of the donors of a $100 million anonymous gift to Western Michigan University for a new medical school.",491,billionaires,2500.0,0,164.0,"{'name': 'Ronda Stryker', 'uri': 'ronda-stryker', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/55fa1ca9e4b0ffa7afe4ad5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825'}",True,Ronda Stryker,57.0,United States,Portage,medical technology,['Health care'],United States,1358269534218,1358269533742,0.0,0.0,0.0,0.0,0.0,faris/5/2012/6919,516,True,-100.0,-3.8461538461538396,False,D,F,-494539200000.0,225.0,Stryker,Ronda,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwu5Wh,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/55fa1ca9e4b0ffa7afe4ad5a/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/55fa1ca9e4b0ffa7afe4ad5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825,False,Health care,Michigan,,,,,,,,,,,,,,,,,
516,Billionaires,2012,3,alfred-taubman,"In April the mall mogul pledged $56 million to the University of Michigan and is now the largest donor in the school's history, having given $142 million. The school's college of Architecture and Urban Planning bears his name as does a research institute at the medical school. Taubman is a strong supporter of stem cell research and hopes to make his home state a stem cell mecca. The University of Michigan dropout started mall empire,Taubman Centers, in 1950. He later took auction house Sotheby's private in 1983, although he brought it public again in 1988. Formerly Sotheby's chairman, Taubman sold his controlling interest in 2005. He wrote his memoir, Threshold Resistance, about his career and a 9-month prison sentence he served in 2004 on art auction price-fixing charges.",491,billionaires,2500.0,0,164.0,"{'name': 'Alfred Taubman', 'uri': 'alfred-taubman', 'imageExists': True}",True,Alfred Taubman,88.0,United States,Bloomfield Hills,real estate,['Real Estate'],United States,1358269451812,1358269453913,0.0,0.0,0.0,0.0,0.0,faris/5/2012/5468,517,True,200.0,8.695652173913032,True,U,M,-1449082800000.0,225.0,Taubman,Alfred,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwuisq,http://onforb.es/1IR71XC,1330578000000,False,False,,,False,Real Estate,Michigan,,,,,,,,,,,,,,,,,
517,Billionaires,2012,3,steve-wynn,"Steve Wynn spent much of 2011 battling with his partner, Japanese billionaire slot machine tycoon Kazuo Okada, who was the largest shareholder and director of Wynn Resorts Ltd. In February, Wynn dismissed Okada from the board of directors and forcibly bought out his 20% stake, filing suit against Okada in Nevada. Wynn had hired former FBI director Louis Freeh to investigate Okada. Freeh's report claims that Okada violated the Foreign Corrupt Practices Act when he gave gifts and payments worth more than $100,000 to gaming officials in the Philippines, where Okada is building a casino. Okada disputes Wynn's charges. Besides the feud, Wynn had a busy 2011. He and NFL Patriots owner Robert Kraft lobbied for support of a possible Wynn-owned casino to be located across from the football stadium in Foxboro, Mass. In December, local politicians voted down the plan. In November, a Nevada judge ruled that Wynn's policy of pooling tips for dealers in his Nevada casinos violates state law, sending the fight to the state supreme court. Shares of Wynn's casino empire peaked in July but then dropped significantly toward the end of the year. In 2010 he partnered with online poker site, PokerStars, but severed ties in April after the U.S. government clamped down on Internet gambling. In January of 2010 he had his (second) divorce from his wife, Elaine, making her a billionaire.",491,billionaires,2500.0,0,164.0,"{'name': 'Steve Wynn', 'uri': 'steve-wynn', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5f492f19b83ec6ab5858e438/416x416.jpg?background=000000&cropX1=777&cropX2=3114&cropY1=80&cropY2=2418'}",True,Steve Wynn,70.0,United States,Las Vegas,"casinos, hotels",['Gaming'],United States,1358269555468,1358269554990,0.0,0.0,0.0,0.0,0.0,faris/5/2012/6523,518,True,200.0,8.695652173913032,True,U,M,-881348400000.0,225.0,Wynn,Steve,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1BOU1no,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/5f492f19b83ec6ab5858e438/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5f492f19b83ec6ab5858e438/416x416.jpg?background=000000&cropX1=777&cropX2=3114&cropY1=80&cropY2=2418,False,Gaming,Nevada,Wynn Resorts,Chairman and CEO,"{'name': 'Wynn Resorts', 'uri': 'companies/wynn-resorts', 'title': 'Chairman and CEO', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",,,,,,,,,,,,,,
518,Billionaires,2012,3,hiroshi-yamauchi,"Largest individual shareholder of Nintendo, Hiroshi Yamauchi has seen his wealth halved by the company's falling stock price. Over the past year, Nintendo's share price plummetted 55% on disappointing year-end sales of its video game software, handhelds and consoles, widely blamed on an aging product lineup. The rising yen has also hit profits abroad. The company is trying to regroup with sales of its 3DS handheld and a new console, Wii U, offered this year. Yamauchi ran Nintendo for 55 years before retiring in 2005. He bought the baseball team, the Seattle Mariners, in 1992, and later transferred ownership to Nintendo's U.S. unit.",491,billionaires,2500.0,0,12.0,"{'name': 'Hiroshi Yamauchi', 'uri': 'hiroshi-yamauchi', 'imageExists': True}",True,Hiroshi Yamauchi,84.0,Japan,Kyoto,Nintendo,['Gaming'],Japan,1331246781968,1331246880158,0.0,0.0,0.0,0.0,0.0,faris/5/2012/4772,519,True,-2100.0,-45.652173913043484,False,D,M,-1330196400000.0,68.0,Yamauchi,Hiroshi,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/SkcrFU,http://onforb.es/1IR71XC,1330578000000,False,False,,,False,,,,,,,,,,,,,,,,,,,
519,Billionaires,2012,3,michael-ying,"Former head of Esprit sold his remaining stake in February 2010, before the company's profit fell 98% in the year ended June 30. Ying's history with Esprit began in 1971, when the company's American founders hired him as their primary sourcing agent. By 2002, he had bought them out to become the fashion retailer's sole owner. Wife, Brigitte Lin, published a book about her career as a movie star, and the couple bought a colonial-style home on the lower slopes of Kowloon Peak for $32 million. He is said to be an amateur paleontologist and an enthusiastic golfer.",491,billionaires,2500.0,0,16.0,"{'name': 'Michael Ying', 'uri': 'michael-ying', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/603530f4385ef20ced779600/416x416.jpg?background=000000&cropX1=0&cropX2=704&cropY1=0&cropY2=704'}",True,Michael Ying,62.0,Hong Kong,Hong Kong,retail,['Fashion and Retail'],Hong Kong,1331246925812,1331247003686,0.0,0.0,0.0,0.0,0.0,faris/5/2012/7297,520,True,0.0,0.0,True,E,M,-631134000000.0,227.0,Ying,Michael,The World's Billionaires,http://onforb.es/1IR6Yer,http://onforb.es/1zwuKHj,http://onforb.es/1IR71XC,1330578000000,False,False,http://specials-images.forbesimg.com/imageserve/603530f4385ef20ced779600/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/603530f4385ef20ced779600/416x416.jpg?background=000000&cropX1=0&cropX2=704&cropY1=0&cropY2=704,False,,,,,,,,,,,,,,,,,,,
