,name,year,month,uri,bio,rank,listUri,finalWorth,category,otherCompensation,countryRank,person,visible,personName,age,country,state,city,source,industries,countryOfCitizenship,organization,timestamp,version,moneyRank,tvRadioRank,pressRank,webRank,socialRank,naturalId,position,imageExists,change,changePercent,selfMade,status,gender,birthDate,countryId,lastName,firstName,listDescription,title,employment,shortUri,galleryShortUri,listShortUri,date,wealthList,familyList,thumbnail,squareImage,bioSuppress,previousRank,csfDisplayFields,suppressOnProfiles,numberOfSiblings,numberOfSiblingsEst,residenceStateRegion,residenceMsa,selfMadeRank,investments,premiumProfile,portraitImage,landscapeImage,embargo,notableDeal,parentListUri
998,Billionaires,2014,3,polys-haji-ioannou,"Brother of EasyJet founder Stelios Haji-Ioannou, Polys is new to the Forbes Billionaires list this year thanks to the budget airline's soaring shares. The stock's value climbed 73% between 2013 and 2014 despite a conflict between Stelios and management regarding the purchase of new aircraft. Stelios, Polys and their sister Clelia sold 200,000 shares each in protest; Polys still holds an 11% stake in the company. He is also something of a shipping magnate, controlling oil transport group Polyer Tankers while serving as CEO and Chairman of publicly-traded Safe Bulkers, of which he owns about half.",988,billionaires,1800.0,Service,0,3.0,"{'name': 'Polys Haji-Ioannou', 'uri': 'polys-haji-ioannou', 'imageExists': False}",True,Polys Haji-Ioannou,55.0,Monaco,,Monaco,EasyJet,['Service'],Cyprus,,1491252778304,3,0.0,,0.0,,0.0,faris/5/2014/194910,999,False,,,False,N,M,-314737200000.0,207.0,Haji-Ioannou,Polys,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,,,False,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,2.0,False,,,,,,,,,,
999,Billionaires,2014,3,lutz-mario-helmig,"New to Forbes' list of international billionaires, Lutz Mario Helmig, a doctor by training, is well known in Germany for having founded the company that became Helios Hospital Group, a highly regarded operator of medical facilities. Its original name, Dr. Helmig GmbH, testifies to Helmig's enduring entrepreneurial bent. Around the time he launched the clinic business, in 1987, he also joined with Bernard Broermann (also a billionaire) to form hospital operator Asklepios Klinikum. In 1994, he sold his stake in Asklepios Klinikum to concentrate on Dr. Helmig GmbH, which he renamed Helios Clinics the following year. Prior to selling Helios to competitor Fresenius for around Eu 1.5 billion ($2 billion) in 2005, he founded ATON GmbH, which still serves as the Helmig family's investment company and now includes 14 companies mainly active in business-to-business markets. Among them: World of Medicines, a manufacturer of equipment used to perform minimally invasive surgery; DC Aviation, which operates Germany's largest fleet of executive aircraft with intercontinental range; and Rücker GmbH, an engineering firm focused on the auto, rail and aviation industries as well as environmental technology and wind energy. Mario Helmig personally owns 70% of ATON, which had revenue of Eu 2.2 billion (around $3 billion) in 2012 and is based in Fulda. (The remaining 30% is held by his wife and two daughters.) In 2013 he donated almost $3 million to Grebenhain, a village where he has resided since the 1970s. His only requirement was that the community's government not assume new debts in the next three years, except for investments in infrastructure projects.",988,billionaires,1800.0,Healthcare,0,65.0,"{'name': 'Lutz Mario Helmig', 'uri': 'lutz-mario-helmig', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e762fb5c7b02d000666c8d1/416x416.jpg?background=000000&cropX1=1673&cropX2=3786&cropY1=343&cropY2=2456'}",True,Lutz Mario Helmig,67.0,Germany,,Grebenhain,Medical facilities,['Healthcare'],Germany,,1491252235778,22,0.0,,0.0,,0.0,faris/5/2014/194743,1000,True,,,True,N,M,-736632000000.0,125.0,Helmig,Lutz Mario,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5e762fb5c7b02d000666c8d1/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e762fb5c7b02d000666c8d1/416x416.jpg?background=000000&cropX1=1673&cropX2=3786&cropY1=343&cropY2=2456,False,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1000,Billionaires,2014,3,roberto-hernandez-ramirez,"Former Banamex chief Roberto Hernandez Ramirez was paid some $2 billion in stock when Citigroup bought the Mexican bank in 2001. He remained on Citigroup's board until 2009, a year when the bank's shares fell precipitously. Currently, Hernandez is on the board of Mexican broadcaster Televisa (run by billionaire Emilio Azcarraga Jean). He dedicates much of his time to preservation efforts, and has created two foundations focused on the environment and Mayan cultural heritage. Hernandez is also on the board of trustees of the World Monuments Fund, from which he received the 2013 Hadrian Award for efforts to help preserve the Yaxchilan archeological site, the San Miguel Arcangel convent in Mani, the Church of Santa Prisca in Taxco, and the Las Pozas gardens, which are peppered with surrealist sculptures, in Xixitla. Hernandez was, until the fall of 2013, also on the board of the Nature Conservancy. He and his wife are reportedly renovating several properties in Merida, the understated city in Mexico's Yucatan that is attracting artists and designers as a vacation destination.",988,billionaires,1800.0,Finance and Investments,0,13.0,"{'name': 'Roberto Hernandez Ramirez', 'uri': 'roberto-hernandez-ramirez', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76f83c10380d0006fbb96f/416x416.jpg?background=000000&cropX1=495&cropX2=1411&cropY1=178&cropY2=1093'}",True,Roberto Hernandez Ramirez,71.0,Mexico,,Mexico City,banking,['Finance and Investments'],Mexico,,1491252071801,17,0.0,,0.0,,0.0,faris/5/2014/4982,1001,True,0.0,0.0,True,E,M,-876513600000.0,224.0,Hernandez Ramirez,Roberto,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5e76f83c10380d0006fbb96f/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e76f83c10380d0006fbb96f/416x416.jpg?background=000000&cropX1=495&cropX2=1411&cropY1=178&cropY2=1093,False,831.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1001,Billionaires,2014,3,susan-hirt-hagen,"Susan Hirt Hagen is the daughter of Henry Orth Hirt (d.1982), who founded Erie Indemnity, one of the leading providers of car insurance. Her father established the company in 1925 with a few business plan notes scribbled in a 10-cent notebook. Today the company operates across 11 states as the twelfth-largest U.S. auto insurer. Susan was the first woman elected to Erie Indemnity's board, while her husband Thomas B. Hagen is the chairman of the board and former CEO. Susan and her family control Erie Indemnity's Class B voting stock and own 35% of common shares through trusts and family limited partnerships. She graduated from Ohio's Wittenberg University, where she received an honorary doctor of humane letters in 2011 for her contributions to the community. That same year she donated $6 million to endow Wittenberg's Center for Civic & Urban Engagement.",988,billionaires,1800.0,Finance,0,340.0,"{'name': 'Susan Hirt Hagen', 'uri': 'susan-hirt-hagen', 'imageExists': False}",True,Susan Hirt Hagen,77.0,United States,Pennsylvania,Erie,insurance,['Finance'],United States,,1394743318313,1,0.0,0.0,0.0,0.0,0.0,faris/5/2014/193484,1002,False,200.0,12.5,False,U,F,-1041361200000.0,225.0,Hirt Hagen,Susan,The World's Billionaires,,,http://onforb.es/1IR6Yer,http://onforb.es/1zwwe4m,http://onforb.es/1IR71XC,1393822800000,False,False,,,False,,,,,,,,,,,,,,,
1002,Billionaires,2014,3,irwin-jacobs,"It's been two years since Irwin Jacobs retired from the board of Qualcomm, the telecom chipmaker he founded. He's now enjoying the retired life and was recently a guest of President Obama at a state dinner with French president Francois Hollande in Feb. 2014.  A former academic, Jacobs attended Cornell seeking a degree in hotel administration before switching over to electrical engineering. He earned his doctorate at MIT, where he spent several years teaching. He moved to California in 1966 and taught computer science at the University of California at San Diego, where the engineering school is now named after him, following a $110 million gift in 2003. Following his stint at UCSD, he went on to create Qualcomm where he long reigned as CEO and chairman. His son Paul has run the San Diego-based electronics firm as CEO since 2005. A noted philanthropist and Giving Pledge signatory, Jacobs and his wife, Joan, pledged $133 million in April 2013 to Cornell and the Technion-Israel Institute of Technology to create the Joan and Irwin Jacobs Technion-Cornell Innovation Institute on New York City's Roosevelt Island. They also donated $30 million to MIT in 2007 for fellowships in the electrical engineering and computer science fields and pledged more than $100 million to the San Diego Symphony. In 2010, Jacobs and his wife gave $75 million to the University of California, San Diego health system.",988,billionaires,1800.0,Technology & Medicine,0,340.0,"{'name': 'Irwin Jacobs', 'uri': 'irwin-jacobs', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/416x416.jpg?background=000000&cropX1=441&cropX2=3707&cropY1=0&cropY2=3264'}",True,Irwin Jacobs,80.0,United States,California,La Jolla,semiconductors,['Technology'],United States,Qualcomm,1491252469442,14,0.0,,0.0,,0.0,faris/5/2014/6888,1003,True,250.0,16.129032258064527,True,U,M,-1142535600000.0,225.0,Jacobs,Irwin,The World's Billionaires,Entrepreneur,"{'name': 'Qualcomm', 'uri': 'companies/qualcomm', 'title': 'Cofounder', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a908e2da7ea434a0c2721a1/416x416.jpg?background=000000&cropX1=441&cropX2=3707&cropY1=0&cropY2=3264,False,965.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,West,"San Diego, CA",8.0,,,,,,,
1003,Billionaires,2014,3,timur-kulibaev,"Son-in-law of Kazakhstan's president Nursultan Nazarbaev, Timur Kulibaev celebrated in December 2013 when Swiss prosecutors closed a money laundering case against him that had dragged on for nearly four years. The share price of his Halyk Bank rose nearly a third over the last year as Kazakhstan's banking sector continued to recover. He heads the oil, gas and energy association KazEnergy, and serves as a director of Russian natural gas giant Gazprom. He also reportedly has a stake in engineering firm KazStroyService. These leadership posts mean he may be in line to succeed Nazarbaev. He is also President of the Kazakhstan Boxing Federation",988,billionaires,1800.0,Finance and Investments,0,2.0,"{'name': 'Timur Kulibaev', 'uri': 'timur-kulibaev', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e76e9cfd8e1ae0007b72786/416x416.jpg?background=000000&cropX1=847&cropX2=3159&cropY1=15&cropY2=2325'}",True,Timur Kulibaev,47.0,Kazakhstan,,Almaty,banking,['Finance and Investments'],Kazakhstan,,1491251898596,16,0.0,,0.0,,0.0,faris/5/2014/8243,1004,True,500.0,38.46153846153845,True,U,M,-104443200000.0,69.0,Kulibaev,Timur,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5e76e9cfd8e1ae0007b72786/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e76e9cfd8e1ae0007b72786/416x416.jpg?background=000000&cropX1=847&cropX2=3159&cropY1=15&cropY2=2325,False,1107.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1004,Billionaires,2014,3,dinara-kulibaeva,"The daughter of Kazakhstan's president Nursultan Nazarbaev, Dinara Kulibaeva jointly owns bank, gold, and oil service assets with her billionaire husband Timur Kulibaev. Their Halyk Bank is growing; its stock price is up by almost a third over the past year. A graduate of the Institute of Theater Arts in Moscow, she heads the president's education foundation which provides support to needy students.",988,billionaires,1800.0,Finance and Investments,0,2.0,"{'name': 'Dinara Kulibaeva', 'uri': 'dinara-kulibaeva', 'imageExists': True, 'squareImage': 'https://specials-images.forbesimg.com/imageserve/5c70ebb4a7ea4310004340a7/416x416.jpg?background=000000&cropX1=199&cropX2=612&cropY1=0&cropY2=413'}",True,Dinara Kulibaeva,46.0,Kazakhstan,,Almaty,banking,['Finance and Investments'],Kazakhstan,,1491251898521,12,0.0,,0.0,,0.0,faris/5/2014/8244,1005,True,500.0,38.46153846153845,False,U,F,-74808000000.0,69.0,Kulibaeva,Dinara,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5c70ebb4a7ea4310004340a7/280x425.jpg?fit=scale&background=000000,https://specials-images.forbesimg.com/imageserve/5c70ebb4a7ea4310004340a7/416x416.jpg?background=000000&cropX1=199&cropX2=612&cropY1=0&cropY2=413,False,1107.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1005,Billionaires,2014,3,eric-lefkofsky,"Groupon CEO Eric Lefkofsky is expanding his coupon company into new products and foreign markets. No longer just selling coupons, it opened a new warehouse in the Cincinnati suburbs to house its stockpile of discount goods now for sale on the site. Groupon spent $260 million to buy South Korean online retailer Ticket Monster  from LivingSocial, and Lefkofsky said the acquisition will serve as the backbone of Groupon's business in Asia. Lefkofsky was already a successful entrepreneur with a two businesses when Andrew Mason, who freelanced for him as a coder, called with the idea for Groupon. Lefkofsky offered him $1 million to drop out of school and get started. Groupon's largest individual shareholder, Lefkofsky took over as CEO in August, six months after Mason was fired from the post. Lefkofsky and longtime business partner Brad Keywell fund Chicago venture capital firm Lightbank out of their own pockets. Lefkofsky grew up in the Detroit suburbs and went to the University of Michigan. After a girlfriend dumped him his freshman year, Lefkofsky  started his first business, selling carpets.",988,billionaires,1800.0,Technology,0,340.0,"{'name': 'Eric Lefkofsky', 'uri': 'eric-lefkofsky', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5d8b03f422254b0008e167e5/416x416.jpg?background=000000&cropX1=831&cropX2=4268&cropY1=154&cropY2=3589'}",True,Eric Lefkofsky,44.0,United States,Illinois,Glencoe,Groupon,['Technology'],United States,Groupon,1394743334445,64,0.0,0.0,0.0,0.0,0.0,faris/5/2014/13575,1006,True,700.0,63.636363636363654,True,U,M,-10440000000.0,225.0,Lefkofsky,Eric,The World's Billionaires,Chairman,"{'name': 'Groupon', 'title': 'Chairman', 'totalEarningEst': False, 'salaryEst': False, 'government': False}",http://onforb.es/1IR6Yer,http://onforb.es/1BOV5Yo,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5d8b03f422254b0008e167e5/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5d8b03f422254b0008e167e5/416x416.jpg?background=000000&cropX1=831&cropX2=4268&cropY1=154&cropY2=3589,False,,,,,,,,,,,,,,,
1006,Billionaires,2014,3,guenther-lehmann,"Guenther Lehmann owns 50 % of german drug store dm (Drogeriemarkt). 1973 founder Götz Werner opened his first shop in Karlsruhe, Germany. One year later Günther Lehmann, who headed the family business Pfannkuch that time, joined Götz Werner. 1998 Lehmann sold Pfannkuch to the supermarket chain Spar. Today dm has 2900 shops in twelve european countries and 50.000 employees. The dm philosophy of business is quite famous in the german speaking countries, as Götz Werner is said to have a lot of confidence in the employees, treating them very well. Werner transferred his 50 % of dm to a charitable foundation. Lehmann is not operationally involved in DM. Only little is known about him.",988,billionaires,1800.0,Fashion & Retail,0,65.0,"{'name': 'Guenther Lehmann', 'uri': 'guenther-lehmann', 'imageExists': False}",True,Guenther Lehmann,,Germany,,Karlsruhe,drug stores,['Fashion & Retail'],Germany,,1491251787809,3,0.0,,0.0,,0.0,faris/5/2014/194692,1007,False,,,True,N,M,,125.0,Lehmann,Guenther,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,,,False,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1007,Billionaires,2014,3,lim-oon-kuin,"Starting 50 years ago with one truck delivering diesel to fishermen, Lim Oon Kuin built his privately held Hin Leong Trading into one of Singapore's biggest oil traders with estimated revenues of $13 billion. In an ongoing expansion to tap rising demand for oil in Asia, it is expanding in Indonesia and Myanmar. Universal Terminal, Asia's largest oil terminal in which he has a 65% stake, plans to build a $1.7 billion storage terminal at Meizhou Bay in his ancestral Fujian province. Shipping arm Ocean Tankers with a fleet of 100 vessels is run by son Evan.",988,billionaires,1800.0,Energy,0,11.0,"{'name': 'Lim Oon Kuin', 'uri': 'lim-oon-kuin', 'imageExists': False, 'squareImage': '//specials-images.forbesimg.com/imageserve/5c71edaa31358e35dd26fb85/416x416.jpg?background=000000&cropX1=593&cropX2=1087&cropY1=96&cropY2=590'}",True,Lim Oon Kuin,70.0,Singapore,,Singapore,oil trading,['Energy'],Singapore,,1491346925815,17,0.0,,0.0,,0.0,faris/5/2014/13982,1008,False,300.0,20.0,True,U,M,-820526400000.0,91.0,Lim,Oon Kuin,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5c71edaa31358e35dd26fb85/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5c71edaa31358e35dd26fb85/416x416.jpg?background=000000&cropX1=593&cropX2=1087&cropY1=96&cropY2=590,False,974.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1008,Billionaires,2014,3,liu-baolin,"Liu Baolin chairs pharmaceuticals and medical instruments marketer Jointown Pharmaceutical Group. His net worth rose $750 million in the past 12 months thanks to a rise in Jointown's share price. The company distributes Church & Dwight electric toothbrushes and Trojan condoms, among other brands. Liu's brothers Shulin and Zhaonian are vice chairmen.",988,billionaires,1800.0,Fashion & Retail,0,68.0,"{'name': 'Liu Baolin', 'uri': 'liu-baolin', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/0cbb1af7d866aae7ae316d58d6f367e8/416x416.jpg?background=000000&cropX1=81&cropX2=741&cropY1=5&cropY2=666'}",True,Liu Baolin,60.0,China,,Wuhan,drug distribution,['Fashion & Retail'],China,,1491347213200,6,0.0,,0.0,,0.0,faris/5/2014/1918,1009,True,750.0,71.42857142857142,True,U,M,-523396800000.0,99.0,Liu,Baolin,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/0cbb1af7d866aae7ae316d58d6f367e8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/0cbb1af7d866aae7ae316d58d6f367e8/416x416.jpg?background=000000&cropX1=81&cropX2=741&cropY1=5&cropY2=666,False,1332.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1009,Billionaires,2014,3,gary-magness,"Gary Magness's fortune comes from his late father, Bob, who founded cable giant TCI, which merged with AT&T in 1999 in a $54 billion deal. Gary spends his time on off-road truck racing, movie producing and philanthropy. His wife, Sarah Siegel-Magness, runs the couple's film company, Smokewood Entertainment, which produced Oscar winner ""Precious."" His philanthropic activities include work with a native Brazilian tribe called the Xavante. Back in the States, in 2010 he and his wife gave $1.3 million to launch the Precious Center for Teen Leadership, part of the Fresh Air Fund's outdoor camp in upstate New York for inner-city girls. He collects vintage cars, owns cattle ranches in Colorado, and invests in oil, gas and real estate.",988,billionaires,1800.0,Media,0,340.0,"{'name': 'Gary Magness', 'uri': 'gary-magness', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a908db831358e79a28a1ed8/416x416.jpg?background=000000&cropX1=480&cropX2=1667&cropY1=120&cropY2=1308'}",True,Gary Magness,60.0,United States,Colorado,Denver,"cable, investments",['Media & Entertainment'],United States,,1491252355035,8,0.0,,0.0,,0.0,faris/5/2014/6780,1010,True,200.0,12.5,False,U,M,-500065200000.0,225.0,Magness,Gary,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5a908db831358e79a28a1ed8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a908db831358e79a28a1ed8/416x416.jpg?background=000000&cropX1=480&cropX2=1667&cropY1=120&cropY2=1308,False,931.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,West,"Denver, CO",,,,,,,,
1010,Billionaires,2014,3,yasseen-mansour,"Yasseen Mansour and his brothers Youssef and Mohammed (both billionaires) run Mansour Group, which owns Caterpillar dealerships in eight African countries and General Motors dealerships in Egypt and Iraq, as well as supermarkets, McDonald's, and Philip Morris distribution in Egypt. Yasseen, who became embroiled in corruption charges following the fall of Hosni Mubarak, has settled his legal issues. He is a founder of publicly-traded Palm Hills Developments, one of Egypt's biggest real estate developers. All three Mansour brothers own shares in Palm Hills through their investment vehicle Mansour Group Investments, which loaned the company $100 million in 2012 to pay down debt. Although Yasseen stepped down as chief executive of Palm Hills in 2011, he remains chairman.",988,billionaires,1800.0,Diversified,0,7.0,"{'name': 'Yasseen Mansour', 'uri': 'yasseen-mansour', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/e64883d7382b4c35f0fdba9c0e3bf35f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=118&cropY2=862'}",True,Yasseen Mansour,52.0,Egypt,,Cairo,diversified,['Diversified'],Egypt,,1491346930867,11,0.0,,0.0,,0.0,faris/5/2014/13484,1011,True,-200.0,-10.0,True,D,M,-265060800000.0,208.0,Mansour,Yasseen,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/e64883d7382b4c35f0fdba9c0e3bf35f/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/e64883d7382b4c35f0fdba9c0e3bf35f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=118&cropY2=862,False,736.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,2.0,False,,,,,,,,,,
1011,Billionaires,2014,3,craig-mccaw,"Craig McCaw got his start selling cable service door-to-door for his father's company. He co-founded McCaw Cellular with his brothers in 1987 and sold it to AT&T in 1994 for $12.6 billion. He also founded Clearwire in 2003, which later merged with part of Sprint Nextel in 2008. He stepped down as CEO in January 2012 and later sold his remaining stake to Sprint for $100 million. These days he is chairman of Pendrell, a Seattle-area intellectual property firm that has IP licensing programs representing more than 1,600 U.S. and foreign patents. He also runs his own private investment company, Eagle River Investments. A vintage car enthusiast, in 2012 he reportedly paid $35 million for an apple-green 1962 Ferrari 250 GTO designed for race driver Stirling Moss. He also owns 780-acre James Island south of Vancouver.",988,billionaires,1800.0,Media,0,340.0,"{'name': 'Craig McCaw', 'uri': 'craig-mccaw', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5a8ed8b831358e4955ae0801/416x416.jpg?background=000000&cropX1=2340&cropX2=3117&cropY1=334&cropY2=1110'}",True,Craig McCaw,64.0,United States,Washington,Hunts Point,telecom,['Telecom'],United States,,1491252074748,14,0.0,,0.0,,0.0,faris/5/2014/5649,1012,True,200.0,12.5,False,U,M,-643492800000.0,225.0,McCaw,Craig,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5a8ed8b831358e4955ae0801/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5a8ed8b831358e4955ae0801/416x416.jpg?background=000000&cropX1=2340&cropX2=3117&cropY1=334&cropY2=1110,False,931.0,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,3.0,False,West,"Seattle-Tacoma-Bellevue, WA",5.0,,,,,,,
1012,Billionaires,2014,3,thomas-meyer,"New to the Forbes Billionaires list, Thomas Meyer made his fortune from Desigual, the Spanish apparel retailer he founded 1984 at the age of 20. The brand launched with a denim jacket created from a patchwork of worn bluejeans, and its first store opened in Ibiza in 1986. Today, the $960 million (revenue) company has 200 Desigual stores in Amsterdam, Barcelona, Berlin, Dubai, Lisbon, London, Madrid, Milan, Moscow, New York, Paris, Rome, San Francisco, Singapore and Tokyo. Desigual's designs are also available in thousands of other stores around the world.",988,billionaires,1800.0,Fashion & Retail,0,17.0,"{'name': 'Thomas Meyer', 'uri': 'thomas-meyer', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/56cc2c9de4b062f6b59a4fb9/416x416.jpg?background=000000&cropX1=0&cropX2=597&cropY1=40&cropY2=638'}",True,Thomas Meyer,,Spain,,Barcelona,Desigual,['Fashion & Retail'],Switzerland,,1491252776576,5,0.0,,0.0,,0.0,faris/5/2014/194807,1013,True,,,True,N,M,-331502400000.0,202.0,Meyer,Thomas,The World's Billionaires,,,http://onforb.es/1IR6Yer,,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/56cc2c9de4b062f6b59a4fb9/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/56cc2c9de4b062f6b59a4fb9/416x416.jpg?background=000000&cropX1=0&cropX2=597&cropY1=40&cropY2=638,False,,"['rank', 'finalWorth', 'personName', 'bios', 'bio']",False,,,,,,,,,,,,
1013,Billionaires,2014,3,yuri-milner,"Yuri Milner first landed on the Forbes Billionaires list, and the cover of the magazine, in 2011, thanks to the investments his Digital Sky Technologies (DST) made in social media companies like Facebook and Twitter. The November 2013 Twitter IPO helped drive up his fortune in the past year. DST owns a 5% stake in the company. He also stands to gain from his investment in Chinese e-commerce giant Alibaba Group, which is reportedly considering an IPO. In 2011 DST invested $500 million in Alibaba. At the time the company was valued at $33 billion. Now analysts peg its value at more than $150 billion. A trained particle physicist, he gave $3 million in prizes to nine theoretical physicists and later announced two $3 million prizes, one to Stephen Hawking and one split between a number of people who played important roles in the 2013 Higgs Boson discovery at CERN. Along with Sergey Brin and Mark Zuckerberg, he backs the Breakthough Prize, which aims to reward researchers and doctors who make discoveries in the life sciences.",988,billionaires,1800.0,Investments,0,56.0,"{'name': 'Yuri Milner', 'uri': 'yuri-milner', 'imageExists': True, 'squareImage': '//specials-images.forbesimg.com/imageserve/5e7792c5c7b02d000666d919/416x416.jpg?background=000000&cropX1=288&cropX2=2738&cropY1=20&cropY2=2468'}",True,Yuri Milner,52.0,Russia,,Moscow,Facebook,['Investments'],Russia,Digital Sky Technologies,1394743313733,33,0.0,0.0,0.0,0.0,0.0,faris/5/2014/13434,1014,True,700.0,63.636363636363654,True,U,M,-256849200000.0,195.0,Milner,Yuri,The World's Billionaires,Investor,"{'name': 'Digital Sky Technologies', 'title': 'Partner', 'totalEarningEst': False, 'salaryEst': False, 'government': False, 'website': 'www.dst-global.com'}",http://onforb.es/1IR6Yer,http://onforb.es/1zwuiZC,http://onforb.es/1IR71XC,1393822800000,False,False,http://specials-images.forbesimg.com/imageserve/5e7792c5c7b02d000666d919/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5e7792c5c7b02d000666d919/416x416.jpg?background=000000&cropX1=288&cropX2=2738&cropY1=20&cropY2=2468,False,,,,,,,,,"[{'name': 'Airbnb, Inc.', 'type': 'investment', 'imageExists': False}, {'name': 'Groupon', 'image': 'http://images.forbes.com/media/lists/companies/groupon_65x65.jpg', 'type': 'investment', 'imageExists': True}, {'name': 'Zynga', 'type': 'investment', 'imageExists': False}]",,,,,,
